title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Riyasat,"Stars,Rajesh Khanna,Aryeman Ramsay,Raza Murad,,","Ashok Tyagi,",,"Crime,",Not Rated,"July 18, 2014 (India)","India,","Hindi,","Vijay Sirohi Productions,",,,1h 20min,Color,,,6.5/10,48,,,
Maslahat,"Stars,Nazanin Farahani,Farhad Ghaemian,Mahdi Hosseiniya,,","Hosein Darabi,","Hosein Darabi,","Thriller,",,,"Iran,","Persian,","Hozeh Honari,Owj Media,",,,,Color,,,7.9/10,7,,,
Breaking Point,"Stars,William DeMeo,Joseph D'Onofrio,James K. Fulater,,","Joe Gawalis,","Joe Gawalis,","Drama,Thriller,",,"May 11, 2017 (United States)","United States,","English,","Cliffside Productions,Media Max Plus,Victor Film Productions,",,,1h 22min,Color,,,2.8/10,136,5,,
Mr. Intangibles,"Stars,James Pumphrey,Rachel Melvin,Paul James,,","Ben Bolea,","Ben Bolea,Mason Reid,","Comedy,",,"January 27, 2015 (United States)","United States,","English,","4WT Media,Mr. Intangibles,",,,,Color,,,6.8/10,19,,,
Lazarus Rising,"Stars,Mike Pfaff,Adoni Maropis,Devon Ogden,,","John Depew,","Rufus Chaffee,","Action,Crime,Drama,Thriller,",,,"United States,","English,","Wild Beagle Productions,",,"$500,000 (estimated)",1h 30min,Color,,,3.5/10,49,5,,
Lost Birds,"Stars,Sarkis Acemyan,Heros Agopyan,Arto Arsenyan,,","Ela Alyamac,Aren Perdeci,","Ela Alyamac,Aren Perdeci,","Drama,Family,",TV-PG,"April 1, 2016 (Turkey)","Turkey,","Turkish,Armenian,","Kara Kedi Film,","$45,317","$6,000,000 (estimated)",1h 30min,Color,,1.85 : 1,6.9/10,171,3,6,
Mavzer,"Stars,Ahmet Aydin,Burçak Dilekli,Ibrahim Kalkan,,","Fatih Özcan,","Fatih Özcan,","Drama,",,"August 14, 2020 (Turkey)","Turkey,","Turkish,","Rafadan Hayat Film Yapim,Teferruat Film,",,"TRL 2,000,000 (estimated)",1h 26min,Color,"Stereo,",1.33 : 1,6.0/10,23,1,,
Nasa svakodnevna prica,"Stars,Uliks Fehmiu,Emir Hadzihafizbegovic,Maja Izetbegovic,,","Ines Tanovic,","Ines Tanovic,","Drama,Family,",,"September 2, 2015 (Canada)","Bosnia and Herzegovina,Slovenia,Croatia,","Bosnian,","Sarajevo Dokument,Studio Maj, Ljubljana,Spiritus Movens,",,,1h 29min,Color,,,6.6/10,164,9,,
Beau rivage,"Stars,Daniel Duval,Chiara Caselli,Françoise Arnoul,,","Julien Donada,","Julien Donada,Christian Paigneau,","Drama,",,"January 4, 2012 (France)","France,","French,","Local Films,Adam Productions,Région Provence-Alpes-Côte d'Azur,",,,1h 32min,Color,,1.85 : 1,5.8/10,29,3,,
Notes on the Cinematographer (parlato in italiano),"Viola Rothwell,Nina Rothwell,","Christopher-Calvin Pollard,","Robert Bresson,Christopher-Calvin Pollard,","Drama,",,"June 29, 2020 (United States)","United States,","Italian,","Mr. Smith's Cinema Company,",,,1h 57min,,,,,,,,
Emulator,"Stars,Staceye Beatty,Becky Jo Harris,Mark Speno,,","Michael Jason Allen,","Michael Jason Allen,","Thriller,",,"July 23, 2019 (United States)","United States,","English,","He Said She Said Productions,",,,1h 30min,Color,,16:9 HD,3.8/10,73,4,2,
Barbara Reimagined,"Stars,JC de Vera,Nathalie Hart,Mariel De Leon,,","Christopher Ad. Castillo,Benedict Mique,","Writers,Celso Ad. Castillo,Benedict Mique,Malaya Roxanne Santos,,","Horror,",,"November 8, 2019 (Philippines)","Philippines,","Tagalog,Filipino,","Lonewolf Films,",,,1h 5min,Color,,,3.6/10,12,,,
August Club,"Stars,Praveen Anidil,Mala Aravindan,Arun,,","K.B. Venu,","P. Ananthapadmanabhan,","Drama,",,"April 20, 2013 (India)","India,","Malayalam,","Darshini Concepts,",,,2h,Color,"DTS,",2.35 : 1,5.4/10,48,1,,
