title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Waterberry Tears,"Stars,Raul Rodriguez,Juan Loaiza,Marisol Reyes,,","Adrian Aldaz,","Jaime Soria,Jaime Soria,","Drama,",Not Rated,2010 (United States),"United States,","Spanish,English,",,,,1h 34min,Color,,,5.2/10,86,,,
Naveena Saraswathi Sabatham,"Stars,Jai,Nivetha Thomas,Vtv Ganesh,,","K. Chandru,","K. Chandru,","Comedy,Fantasy,",,"November 29, 2013 (India)","India,","Tamil,","AGS Entertainment,",,,2h 29min,Color,,,4.7/10,213,2,,
The Over/Under,"Stars,Shani Ashley Francillon,Michael Sinatra,Chris Lamberth,,","Mark Ezovski,",,"Drama,",,"September 14, 2020 (United States)","United States,","English,","Two Avenues,",,"$120,000 (estimated)",,Color,,16:9 HD,,,,,
Social Distance,"Stars,Vernon Wells,Dawna Lee Heising,Sheri Davis,,","B. Luciano Barsuglia,","B. Luciano Barsuglia,","Mystery,",,"November 21, 2020 (United States)","United States,","English,","Koa Aloha Media,",,,1h 42min,Color,,,6.3/10,29,3,6,
Schatten über dem Bodensee,"Stars,Luke von Geusau,Sandra von Bonin,Wolfgang Pauritsch,,","Jean Paul Saron,","Jean Paul Saron,Marlies Schmidt,","Crime,",,"May 9, 2019 (Germany)","Germany,","German,","CMS Verlag,Creativ Mediengruppe,Tupperware Ulm,",,,,Color,,,,,,,
Sikke et cirkus: Det mystiske mysterium,"Stars,Marco Almind,Lysser Kirstine Andersen,Baloo,,","Lotte Svendsen,","Lotte Svendsen,","Adventure,Family,Musical,Mystery,",,"October 5, 2017 (Denmark)","Denmark,","Danish,","Asta Film,Götafilm,Radiator Film,",,"€3,140,000 (estimated)",1h 14min,Color,"Dolby Digital,Stereo,",1.85 : 1,6.3/10,63,,,
Sinister Visions,"Stars,Kat Herlo,Kim Sønderholm,Nadia Bond,,","Directors,Henric Brandt,Doug Gehl,Andreas Rylander,,","Writers,Lars Egholm Fischmann,Henric Brandt,Stefan Bommelin,,","Fantasy,Horror,Thriller,",Not Rated,"August 13, 2013 (Canada)","United States,","English,","Apotheosis Film,Branbomm,",,,1h 25min,Color,"DTS,",16:9 HD,4.5/10,107,5,7,
Woezel & Pip Op zoek naar de Sloddervos!,"Stars,Rijk Aardse,Willeke Alberti,Johnny de Mol,,","Patrick Raats,","Arnoud Rijken,Michiel Snijders,Dinand Woesthoff,","Animation,",,"January 20, 2016 (Netherlands)","Netherlands,","Dutch,","TDMP,Dreamchaser Europe,Source Investments,","$1,691,144",,1h 10min,Color,,,6.7/10,81,1,2,
#wanderlust,"Stars,Liz Clare,Maggie VandenBerghe,Mark Wilson,,","Maggie VandenBerghe,","Maggie VandenBerghe,Christina Storozkova,","Adventure,Comedy,Drama,",,"November 4, 2017 (United States)","United States,","English,","Rosewood Gold,",,,1h 16min,Color,,,6.0/10,8,,,
HipBeat,"Stars,Samuel Kay Forrest,Beatrix Michelet,Andriana Manfredi,,","Samuel Kay Forrest,","Samuel Kay Forrest,","Drama,",,"August 27, 2020 (Germany)","United States,","English,","Castle Matrix Productions,Mother Earth Films,",,,1h 29min,Color,,,6.8/10,17,1,6,
Onus,"Stars,Daniella Faircloth,Erin Leighton,Tony Manders,,","Alex Secker,","Alex Secker,","Horror,",,"December 1, 2020 (United States)","United Kingdom,","English,",,,"£16,500 (estimated)",1h 28min,,,2.39:1,2.7/10,139,9,4,
Hasugjib,"Stars,Mi-ra Bae,Jang Ha-ram,Chae-Young Han,,","Seok-ho Kyeong,",,"Drama,Romance,",,"February 25, 2015 (South Korea)","South Korea,","Korean,","Neulpuleun Sinema,",,,1h 34min,Color,,,,,,,
My Senior Year,"Stars,Perry Chicos,Samantha Luskey,Don Peterson,,","Joe Carlini,","Joe Carlini,","Comedy,Drama,Romance,",,"March 13, 2020 (United States)","United States,","English,","Carlini Entertainment,",,,1h 25min,Color,,,4.7/10,161,29,,
Gruesome Threesome,"Stars,John Logan,Chanise Renae,Linda Collins,,","Terry R. Wickham,","Timothy David Clark,","Horror,",,"October 2, 2020 (United States)","United States,","English,","MantaRay Pictures,",,,1h 31min,Color,,,,,,,
Vampire,"Stars,David Tracy Brown,Jason Carter,Jack Donner,,","Jon Cunningham,","Deborah Warner,","Horror,",,"July 5, 2010 (United Kingdom)","United States,","English,","Dragoncor / Earth Draggon,The Lliteras Group,",,,,Color,,,4.8/10,41,,,
Caídos del mapa,"Stars,Eugenia Alonso,Silvina Bosco,Ailén Caffieri,,","Leandro Mark,Nicolás Silbert,","María Inés Falconi,","Adventure,Comedy,Family,",,"September 26, 2013 (Argentina)","Argentina,","Spanish,","Instituto Nacional de Cine y Artes Audiovisuales (INCAA),Pensa & Rocca Producciones,RTA Radio y Televisión Argentina,","$171,574",,1h 35min,Color,,,7.1/10,75,,,
Wo Yuan Yi,"Stars,Bingbing Li,Honglei Sun,Yihong Duan,,","Zhou Sun,",,"Comedy,Romance,",,"February 10, 2012 (China)","China,","Mandarin,","Beijing Phoenix Entertainment Co.,China Film Group Corporation (CFGC),",,,1h 46min,Color,,,5.6/10,237,1,,
O Clube dos Anjos,"Stars,André Abujamra,Ângelo Antônio,Arthur Asson,,","Angelo Defanti,","Angelo Defanti,Luis Fernando Verissimo,","Drama,Thriller,",,"November 15, 2020 (Estonia)","Brazil,",,"Dezenove Som e Imagem,Sobretudo Produção,Ukbar Filmes,",,,1h 41min,,,,6.8/10,28,,,
Deine Schönheit ist nichts wert,"Stars,Abdulkadir Tuncer,Nazmi Kirik,Lale Yavas,,","Hüseyin Tabak,","Hüseyin Tabak,","Drama,",,"April 12, 2013 (Austria)","Austria,Turkey,","Turkish,German,","Dor Film Produktionsgesellschaft,Filmakademie Wien,MarangozFilm,","$67,876",,1h 26min,Color,"Dolby Digital,",1.85 : 1,6.6/10,349,1,17,
Historietas Assombradas: O Filme,"Stars,Isaac Bardavid,Guilherme Briggs,Nádia Carvalho,,","Victor-Hugo Borges,","Pedro Aguilera,Vitor Brandt,Arthur Warren,","Animation,Adventure,Comedy,Family,Fantasy,Horror,",,"November 2, 2017 (Brazil)","Brazil,","Portuguese,","Glaz Entretenimento,","$3,012","$1,500,000 (estimated)",1h 30min,Color,,,7.3/10,124,3,,
Counterintelligence,"Stars,Sharae Foxie,Brian Adrian Koch,Marcella Laasch,,","Christopher Sakr,","Christopher Sakr,","Action,Comedy,Thriller,",,"June 28, 2020 (United States)","United States,","English,","ShoHawk Media,Counterintelligence Motion Pictures,",,,1h 29min,Color,,16:9 HD,4.5/10,85,21,,
Com'è bello far l'amore,"Stars,Fabio De Luigi,Claudia Gerini,Filippo Timi,,","Fausto Brizzi,","Andrea Agnello,Fausto Brizzi,Marco Martani,","Comedy,",,"February 10, 2012 (Italy)","Italy,","Italian,French,English,","Wildside,Medusa Film,Sky Cinema,","$9,065,716",,1h 37min,Color,,2.35 : 1,5.4/10,926,8,,
The Croft,"Stars,Gwen Taylor,Caroline Harker,Drew Cain,,","Philip Franks,",,"Horror,Thriller,",,"March 27, 2020 (United Kingdom)","United Kingdom,","English,",,,,1h 45min,Color,,,,,,,
Kung Fu Divas,"Stars,AiAi Delas Alas,Marian Rivera,Roderick Paulate,,","Onat Diaz,","Onat Diaz,","Action,Comedy,",TV-PG,"October 2, 2013 (Philippines)","Philippines,","Filipino,Tagalog,","Star Cinema,Reality Entertainment,The O&Co. Picture Factory,","$764,074",,1h 55min,Color,,,7.1/10,51,1,,
Vaishnavi,"Stars,Vinaya Prasad,Srinagar Kitty,Ramesh Bhat,,","G Murthy,Yana Raj,Bhaskar Rao,","G Murthy,","Drama,Family,",,,"India,United States,",,"Kyanvas Films,",,,1h 56min,Color,,,,,,,
Lucifer's Unholy Desire,"Stars,Doug Bradley,Emily Cordes,Andrew Roth,,","Cody Knotts,","Cody Knotts,Friday Pfender,Vince Ruffalo,","Horror,Thriller,",Not Rated,"September 27, 2012 (United States)","United States,","English,","Grand Conspiracy Films,",,"$36,000 (estimated)",1h 24min,Color,,,5.1/10,39,,,
Upgrade,"Andres Pollard,Alijah Lilly,Alayiah Pollard,","Rose Pollard,",,"Drama,",,"September 25, 2016 (United States)","United States,","English,",,,,,Color,,,8.7/10,66,,,
Chistilishche,"Stars,Silvia de Satkliff,Sergey A.,Yuriy Andreev,,","Sergey A.,","Sergey A.,Silvia de Satkliff,Pavel Fominenko,","Drama,Horror,Thriller,",,"July 16, 2017 (Russia)","Russia,","Russian,English,Ukrainian,","Terra Studio,",,RUR 800 (estimated),55min,Color,"Stereo,Dolby Digital,",16:9 HD,8.6/10,1.6K,3,,
Mumbai,"Stars,Kaddipudi Chandru,Neenasam Chaswa,Darling Krishna,,","S.R. Ramesha,",,"Drama,",,"January 26, 2017 (India)","India,","Kannada,","Ramu Films,",,,2h 27min,Color,,2.35 : 1,,,,,
Who Killed Soul Glow?,"Stars,Clyde Risley Jones,Billy D. Mann,Michael T. Mansel,,","Joseph Stephens Jr.,Clyde Risley Jones,","Clyde Risley Jones,","Comedy,Crime,Romance,",,"December 1, 2016 (United States)","United States,","English,","ITN,Tardily Dabbling Productions,Undercover Productions (II),",,"$400,000 (estimated)",1h 30min,Color,,16:9 HD,7.4/10,16,,,
The Healing,"Stars,Vilma Santos,Kim Chiu,Janice de Belen,,","Chito S. Roño,","Chito S. Roño,Roy Iglesias,","Horror,Mystery,Thriller,",TV-14,"July 25, 2012 (Philippines)","Philippines,","Filipino,Tagalog,","ABS-CBN Film Productions,Star Cinema,","$2,465,876",,1h 47min,Color,,,6.3/10,235,6,4,
Algorithm,"Stars,Raphael Barker,Keith Barletta,Julie Ceballos,,","Mertcan Arslantas,Jon Schiefer,","Jon Schiefer,","Crime,Drama,Thriller,",,"July 19, 2014 (United States)","United States,","English,","Spiritus Vult,Brand X Industries,Distant Thunder Films,",,,1h 31min,Color,,1.85 : 1,4.8/10,918,24,,
