title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
L2K: Licence to Kill,"Stars,Christie Aaria,Jassa Ahluwalia,Lilly Vincent Frankland,,","Stefan Georgiou,","Chris Newberry,","Drama,",,"May 3, 2010 (United Kingdom)","United Kingdom,","English,",,,"£90,000 (estimated)",,Color,,,,,,,
Only Sighing,"Stars,Adrienne Rusk,Joe Born,Win Bates,,","Brett Grisham,","Brett Grisham,Eric Wiener,","Drama,",,"June 28, 2011 (United States)","United States,","English,",,,"$35,000 (estimated)",,Color,,,,,,,
Pandrikku Nandri Solli,"Stars,Chella,Joe Malloori,Nishanth,,","Bala Aran,",,"Comedy,Drama,Thriller,",,2020 (India),"India,","Tamil,","Studio Green,UVW Business,",,,1h 47min,Color,,,,,1,,
The Oscar Nominated Short Films 2018: Live Action,"Kobe Bryant,Tarra Riggs,","Max Porter,",,"Action,Drama,",R,"February 9, 2018 (United States)","United States,","English,British Sign Language,Swahili,Somali,",,"$3,511,123",,1h 36min,Color,,,7.9/10,206,2,7,
Cirque du Soleil: KURIOS - Cabinet of Curiosities,,"Michel Laprise,Jean-Marc Létourneau,",,"Fantasy,Sport,",,"November 13, 2018 (United States)","United States,","English,",,"$422,760",,1h 45min,Color,,,7.7/10,32,,,
Lang qun xing dong,"Joel Adrian,Junyao Li,Kaiyu Xie,","Chen-Yang Yin,","Chao Shi,","Action,Thriller,",,"April 16, 2019 (China)","China,","Mandarin,",,,,1h 7min,,,,7.4/10,20,,,
I Spill Your Guts 2,"Stars,James Balsamo,Mark Hoadley,Marc Sheffler,,","James Balsamo,","James Balsamo,","Horror,",,"February 14, 2020 (United States)","United States,","English,","Acid Bath Productions,",,"$100,000 (estimated)",,Color,,,,,,,
UFE (Unfilmévénement),"Stars,Pauline Hubert,Antoine Allory,Sarah Amrous,,","César Vayssié,","César Vayssié,",,,"July 15, 2016 (France)","France,","French,","AFE (AssociationFilmEvenement),",,,2h 33min,Color,,1.78 : 1,6.2/10,7,,,
Transience,"Stars,Jory Bakr,Yulia Birannikova,Max Hausmann,,","David Barrera,","David Barrera,","Drama,",,2018 (Japan),"Spain,","Japanese,Italian,English,Spanish,Chinese,Swedish,","Minded Factory,",,,,Color,,,,,,,
Dance Til You Bleed: The World According to Hans Christian Andersen,"Stars,Joseph Ayre,Amanda Hale,Clive Hayward,,","Gemma Jenkins,",,"Fantasy,Horror,Mystery,Thriller,",,2019 (United Kingdom),"United Kingdom,","English,","BBC Radio 3,",,,1h 14min,Color,,,,,,,
5D,"Stars,Cristina Del Rosario,Alysse Fozmark,Michael Gibson,,","Hale Mednik,","Cristina Del Rosario,Hale Mednik,","Sci-Fi,",,"September 13, 2020 (United States)","United States,","English,",,,"$30,000 (estimated)",1h 22min,Color,,,6.4/10,6,1,,
Dots,"Stars,Ahaana Krishna,Aishwarya Kumar,Suman Nagarkar,,","Shilpa Krishnan Shukla,","Shilpa Krishnan Shukla,","Drama,",,"June 13, 2020 (Singapore)","Singapore,","English,",,,,,Color,,,7.3/10,7,,,
Haruo,"Stars,Jacky Woo,Rosanna Roces,Perla Bautista,,","Adolfo Alix Jr.,","Jerome Zamora,","Drama,",,"December 17, 2011 (Philippines)","Philippines,","Filipino,Tagalog,Japanese,","Forward Group,Feminine Annex,",,,,Color,,,,,1,,
Z-Office,"Stars,Nikolai Will,Alexandra Schiller,Klaus Thiel-Klenner,,","Douglas Stahl,","Douglas Stahl,","Action,Comedy,Horror,",,"March 1, 2017 (Germany)","Germany,","German,",,,"€6,000 (estimated)",47min,Color,,1.90:1,4.4/10,108,2,5,
