title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Man with Van,"Stars,Laura Fraser,Mike Starr,Morgan Spector,,","Ed Blythe,","Ed Blythe,James Windeler,","Crime,Drama,Thriller,",,"August 2, 2017 (United States)","United States,","English,","Infinitum Productions,",,,1h 20min,Color,,,6.9/10,15,2,,
Temptation of the Miracle Weaver,"Stars,Timothy Birt,GiGi Erneta,David Dacy,,",,"Roberto Rosas,","Drama,Mystery,Romance,",,"November 11, 2016 (United States)","United States,","English,","Roberto G Rosas,",,,1h 45min,Color,,,,,,,
Gromkaya svyaz,"Stars,Anastasiya Ukolova,Leonid Barats,Irina Gorbacheva,,","Alexey Nuzhny,","Leonid Barats,","Comedy,",,"February 14, 2019 (Russia)","Russia,","Russian,",,"$8,864,882",,1h 36min,Color,,,6.6/10,1.2K,3,,
Ping Yuan Shang De Xia Luo Ke,"Chaoying Xu,Zhanyi Zhang,Shuhe Su,","Xu Lei,","Xu Lei,","Drama,",,"November 29, 2019 (China)","China,","Chinese,",,"$1,330,193",,1h 38min,Color,,2.35 : 1,6.8/10,429,2,,
Si Doel the Movie 2,"Stars,Rano Karno,Maudy Koesnaedi,Cornelia Agatha,,","Rano Karno,","Rano Karno,","Drama,Romance,",,"June 4, 2019 (Indonesia)","Indonesia,","Indonesian,","Falcon Pictures,Karno's Film,",,,1h 35min,Color,"Dolby Digital,",2.35 : 1,7.0/10,177,7,,
Ji Su Ying Jiu,"Tianying Peng,Haixiang Wang,","Ju Jueliang,","Yi Shi Bing Wang,","Action,",,"July 24, 2020 (China)","China,","Chinese,","Li Ka Shing Foundation,",,"$3,000,000 (estimated)",,Color,,,7.0/10,10,,,
Hero Heroine,"Naveen Chandra,Pooja Jhaveri,Gayathri Suresh,","G. Karthik Reddy,",,"Drama,",,"November 14, 2019 (India)","India,","Telugu,","New Smile Entertainment,",,,2h 5min,Color,,,8.8/10,8,,,
Supercapitalist,"Stars,Linus Roache,Derek Ting,Darren E. Scott,,","Simon Yin,","Derek Ting,","Thriller,",Not Rated,"November 8, 2012 (Hong Kong)","United States,Hong Kong,","English,Chinese,","Random Art Workshop,","$16,000",,1h 42min,Color,,,5.1/10,1.1K,14,19,22
Child Does Not Understand,"Stars,Yûdai Chiba,Kanji Furutachi,Show Hayami,,","Shûichi Okita,","Retto Tajima,","Family,",,"June 26, 2020 (Japan)","Japan,","Japanese,","Amuse,Office Shirous,Typhoon Graphics,",,,2h 18min,Color,,,7.5/10,27,2,,
Despedida de soltera 3,"Stars,Armando Araiza,David Capellaro,Agostina del Mar,,","Enrique Murillo,","Adolfo Martínez Solares,","Drama,",,2020 (Mexico),"Mexico,","Spanish,","Producciones Frontera Films,",,,,Color,,,,,,,
