title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Tiger House,"Stars,Kaya Scodelario,Ed Skrein,Dougray Scott,,","Thomas Daley,","Simon Lewis,","Action,Crime,Drama,Thriller,",Rated R for language and violence.,"August 24, 2015 (United Kingdom)","United Kingdom,South Africa,","English,","Glass Man Films,Altitude Film Entertainment,Creativity Capital,","$65,821",,1h 20min,Color,,,5.2/10,4.3K,33,19,
Trautmann,"Stars,David Kross,Freya Mavor,John Henshaw,,","Marcus H. Rosenmüller,","Marcus H. Rosenmüller,Nicholas J. Schofield,Robert Marciniak,","Biography,Drama,Romance,Sport,War,",,"March 14, 2019 (Germany)","United Kingdom,Germany,","English,German,","Lieblingsfilm,Zephyr Films,British Film Company,","$1,916,514",€11 (estimated),2h,Color,,2.39:1,7.3/10,4.6K,51,44,52
Beyond the Law,"Stars,Johnny Messner,Steven Seagal,DMX,,","James Cullen Bressack,","Chad Law,Johnny Walters,","Action,Crime,",Not Rated,"December 6, 2019 (United States)","United States,","English,","Charach Productions,BondIt Media Capital,UFO Pictures,",,"$5,000,000 (estimated)",1h 29min,Color,,,4.0/10,2.1K,49,19,
El cadáver de Anna Fritz,"Stars,Alba Ribas,Cristian Valencia,Albert Carbó,,","Hèctor Hernández Vicens,","Isaac P. Creus,Hèctor Hernández Vicens,","Drama,Thriller,",Not Rated,"October 30, 2015 (Spain)","Spain,","Spanish,","A Contraluz Films,Benecé Produccions,Buena Vida Films,","$62,886",,1h 16min,Color,"Dolby Digital,",16:9 HD,6.0/10,5.5K,27,81,
The Freebie,"Stars,Katie Aselton,Dax Shepard,Maggie Phillips,,","Katie Aselton,","Katie Aselton,","Comedy,Drama,",Rated R for language and sexual content,"September 17, 2010 (United States)","United States,","English,",,"$16,613",,1h 18min,Color,,,5.2/10,1.7K,21,32,54
Lamb,"Stars,Ross Partridge,Oona Laurence,Jess Weixler,,","Ross Partridge,","Bonnie Nadzam,Ross Partridge,","Drama,","Rated R for some disturbing behavior, sexuality and language","January 12, 2016 (United States)","United States,","English,","Silent Helicopter,The Shot Clock,","$30,844",,1h 37min,Color,"Dolby Digital,",2.35 : 1,6.3/10,2K,33,30,62
Money Plane,"Stars,Adam Copeland,Kelsey Grammer,Thomas Jane,,","Andrew Lawrence,","Writers,Tyler W. Konney,Andrew Lawrence,Tim Schaaf,,","Action,Crime,Thriller,",Not Rated,"July 10, 2020 (United States)","United States,","English,","Dawn's Light,Taylor & Dodge,",$618,"$5,000,000 (estimated)",1h 22min,Color,,16:9 HD,3.2/10,5K,82,23,
Ngày Đẫm Máu: Xác Sống Trỗi Dậy,"Stars,Sophie Skelton,Johnathon Schaech,Jeff Gum,,","Hèctor Hernández Vicens,","Mark Tonderai,Lars Jacobson,George A. Romero,","Action,Drama,Horror,Sci-Fi,Thriller,","R for bloody violence and gore, language and brief sexuality/nudity","December 29, 2017 (Vietnam)","Bulgaria,United States,","English,","Nu Boyana Film Studios,","$272,793","$8,000,000 (estimated)",1h 30min,Color,"Dolby Digital,",2.35 : 1,3.4/10,12K,291,70,
Embattled,"Stars,Elizabeth Reaser,Stephen Dorff,Drew Scheid,,","Nick Sarkisov,","David McKenna,Frank Ragen,","Action,Drama,Sport,","Rated R for pervasive strong language and crude sexual references, violence and some nudity","November 20, 2020 (United States)","United States,","English,","Blitz Films,La Costa Productions,Wild League Productions,","$32,259",,1h 57min,,,,6.5/10,2.2K,53,20,56
Beirut,"Stars,Jon Hamm,Jay Potter,Khalid Benchagra,,","Brad Anderson,","Tony Gilroy,","Action,Crime,Drama,Thriller,","Rated R for language, some violence and a brief nude image","April 11, 2018 (United States)","United States,","English,Arabic,French,","Kasbah Films,Radar Pictures,ShivHans Pictures,","$7,509,436",,1h 50min,Color,,2.39 : 1,6.5/10,21K,132,99,69
