title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
In Deep Water,"Stars,Alex Hall,Vincent X. Hall,James Hogan,,","Nick Peterson,","Nick Peterson,","Reality-TV,",,"April 1, 2019 (United States)","United States,","English,","EdgeImageBank Pictures,",,,1h,Color,,,,,,,
Die Zauberflöte,"Stars,Siobhan Stagg,Mauro Peter,Roderick Williams,,","Jonathan Haswell,","Emanuel Schikaneder,","Music,",,"September 20, 2017 (United Kingdom)","United Kingdom,","German,","The Royal Opera House,",,,2h 34min,Color,,,,,,,
Hellriders,"Stars,Olivier Biwer,Georges Lorang,Lisa Pichler,,","Percy Lallemang,","Percy Lallemang,","Action,Drama,Sci-Fi,Western,",,"April 25, 2012 (Luxembourg)","Luxembourg,","English,","Renegade Productions,",,"€25,000 (estimated)",2h 15min,Color,,,3.6/10,10,,,
Halloween Creep Tales,"Stars,Jason M.J. Brown,Clive McKenzie,Bayden Ray Redshaw,,","Directors,Jason M.J. Brown,Clive McKenzie,Bayden Ray Redshaw,,","John H. Shelton,","Horror,",,"October 31, 2013 (United Kingdom)","United Kingdom,United States,Australia,","English,","Redshaw Pictures,MrSheltonTV Media,Talking Records (II),",,£100 (estimated),48min,Black and White,"Stereo,",,5.4/10,17,2,,
Aquel septiembre,"Stars,Joan Steban Jiménez Hincapié,Tania Cardona Diaz,Fabrizio Martinez,,","Tania Cardona Diaz,","Tania Cardona Diaz,","Romance,",TV-G,,"Colombia,","Spanish,","El Parche Producciones,",,"$12,000 (estimated)",1h 37min,Color,,,,,1,,
Modi Kaka Ka Gaon,"Stars,Zeba Hussain,Zeba Anjum Kausar,Chandramani Mishra,,","Tushar Amrish Goel,","Akhand,","Drama,",,"December 29, 2017 (India)","India,","Hindi,",,,"₹10,000,000 (estimated)",,Color,,,,,,,
Exclusion,"Aku Hietikko,","Aku Hietikko,","Aku Hietikko,","Action,Adventure,Sci-Fi,",,"June 1, 2016 (Finland)","Finland,","English,",,,"€10,000 (estimated)",,,"Dolby Digital,",16:5,,,,,
Kamisama wa Bali ni iru,"Stars,Machiko Ono,Shin'ichi Tsutsumi,Hiroshi Tamaki,,","Toshio Lee,","Shô Kuroiwa,Hayashi Mori,","Comedy,",,2014 (Japan),"Japan,","Japanese,Indonesian,English,","Portello,Scrum Try,",,,1h 46min,Color,"Dolby Digital,",2.35 : 1,5.9/10,79,,,
Bloom,"Stars,Brandon Filipasic,Alva Joelle,Kevin Kino,,","Dale Walk,","Dale Walk,","Drama,",,"August 29, 2017 (United States)",,,,,,50min,,,,,,,,
Drawdown,"Stars,Gerry Bozich,Ryan Carpenter,Jackson Diianni,,","Jake Triola,","Jackson Diianni,Jake Triola,","Drama,",,"August 15, 2020 (United States)","United States,","English,",,,"$3,500 (estimated)",57min,Black and White,,1.37 : 1,,,,,
Armour,"Neil Webb,","Neil Webb,","Neil Webb,","Crime,Drama,",,"July 22, 2020 (Canada)","Canada,","English,",,,"CA$5,000 (estimated)",1h 32min,Black and White,,,,,,,
Ugly Faces,"Stars,Daniel J. Barnes,Ben Langdon,Brodie Kelly,,","Rhys Roberts,","Rhys Roberts,","Drama,",,"January 22, 2015 (United Kingdom)","United Kingdom,","English,",,,£300 (estimated),1h 27min,,,,,,,,
Blisters for Blighty: The Curious World of Race Walking,"Stars,David Alwyn,Tony Bilbow,Vicki Carpenter,,","Michael Normand,","Michael Normand,","Comedy,",Not Rated,"June 28, 2013 (United Kingdom)","United Kingdom,","English,","Film Nouveau,",,,55min,Color,,16:9 HD,,,,,
