title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Interviewing Monsters and Bigfoot,"Stars,Tom Green,Les Stroud,Stacy Brown Jr.,,","Thomas Smugala,","Thomas Smugala,","Comedy,",TV-14,"April 2, 2020 (Brazil)","United States,","English,","Working Title-X,Image Maker Marketing,Motion Dog Films,",,,1h 49min,Color,,,3.1/10,173,11,,
Timi Sanga,"Stars,Narendra Singh Dhami,Najir Hussain,Samragyee Rajya Laxmi Shah,,","Shishir S.J.B. Rana,","Shishir S.J.B. Rana,","Romance,",,"April 6, 2018 (Nepal)","Nepal,","Nepali,",,,,,Color,,,6.5/10,16,,,
Other Versions of You,"Stars,Kristopher Wente,C.J. Perry,Sara Antonio,,","Motke Dapp,","Motke Dapp,","Adventure,Fantasy,Romance,",,"November 26, 2019 (United States)","United States,","English,","Bonsai Creative,",,,1h 36min,Color,,,6.1/10,378,21,4,
In Stranger Company,"Stars,Jules Willcox,Danny Trejo,Jesse Metcalfe,,","Phillip Abraham,","Phillip Abraham,Mark A. Smith,Patrick Werksma,","Drama,Family,",,"August 20, 2020 (United States)","United States,","English,","Argentum Entertainment,Winter State Entertainment,Winter State Entertainment,",,,1h 28min,Color,,,3.9/10,97,,,
Switch,"Stars,Karine Vanasse,Eric Cantona,Mehdi Nebbou,,","Frédéric Schoendoerffer,","Jean-Christophe Grangé,Frédéric Schoendoerffer,","Action,Crime,Thriller,",Not Rated,"July 6, 2011 (France)","France,","French,","Carcharodon,L&G,Pathé,","$3,610,735",,1h 44min,Color,,2.35 : 1,6.3/10,3.3K,12,29,
Bottle Girl,"Stars,Kate Mansi,Rachel Hendrix,Gary Weeks,,","Joe Menendez,","Brian Leider,Nick Marshall,","Thriller,",TV-14,"June 2, 2018 (United States)","United States,","English,","MarVista Entertainment,SaigeBelle Films,",,,1h 30min,Color,"Stereo,",16:9 HD,4.8/10,373,5,3,
Tamara,"Stars,Héloïse Martin,Sylvie Testud,Rayane Bensetti,,","Alexandre Castagnetti,","Christian Darasse,Alexandre Castagnetti,Benoît Drousie,","Comedy,Romance,",,"October 26, 2016 (France)","France,Belgium,","French,","Gazelle & Cie,Elephant Story,TF1 Droits Audiovisuels,","$5,595,545",,1h 43min,Color,,2.35 : 1,5.6/10,456,2,4,
Hidden Moon,"Stars,Wes Bentley,Ana Serradilla,Johnathon Schaech,,","José Pepe Bojórquez,","José Pepe Bojórquez,David Howard,","Drama,Mystery,Romance,",TV-PG,"November 23, 2012 (Mexico)","Mexico,","English,Spanish,","Victoria Films, La,Success Blvd. Entertainment,Hidden Moon Productions,","$1,083,489",,2h 1min,Color,"Dolby Digital,",1.85 : 1,5.6/10,508,4,18,
Beautifully Broken,"Stars,Benjamin A. Onyango,Scott William Winters,Emily Ricks Hahn,,","Eric Welch,","Writers,Brad Allen,Chuck Howard,Mark E. McCann,,","Drama,","Rated PG-13 for mature thematic content involving violence and disturbing images, and some drug material","August 24, 2018 (United States)","United States,","English,","Big Film Factory,Film Incito,Red Entertainment Group,","$1,271,572",,1h 48min,Color,,,5.7/10,409,44,9,
Dyrene i Hakkebakkeskogen,"Stars,Espen Bråten Kristoffersen,Stig Henrik Hoff,Wenche Myhre,,","Rasmus A. Sivertsen,","Thorbjørn Egner,Karsten Fullu,","Animation,Family,Musical,",,"December 25, 2016 (Norway)","Norway,Netherlands,","Norwegian,","Pedri Animation,Qvisten Animation,Steamheads Studios,","$5,295,452",,1h 15min,Color,,,6.9/10,528,2,8,
