title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Biriyaani,"Stars,Bob Felix,Mini I G,Shailaja Jala,,","Sajin Baabu,","Sajin Baabu,","Drama,",,"March 26, 2021 (India)","India,","Malayalam,","UAN Film House,",,,1h 35min,Color,,,7.4/10,871,29,6,
The Phenom,"Stars,Johnny Simmons,Ethan Hawke,Paul Giamatti,,","Noah Buschel,","Noah Buschel,","Drama,Sport,",Not Rated,"June 24, 2016 (United States)","United States,","English,","Elephant Eye Films,",,,1h 28min,Color,,2.35 : 1,5.3/10,2.2K,20,35,66
Tårtgeneralen,"Stars,Mikael Persbrandt,Helena Bergström,Agnes Lindström Bolmgren,,","Filip Hammar,Fredrik Wikingsson,","Filip Hammar,Fredrik Wikingsson,","Comedy,Drama,",,"March 7, 2018 (Sweden)","Sweden,","Swedish,","Nexiko AB,",,,1h 41min,Color,,,6.8/10,4.2K,15,9,
Jamie Marks Is Dead,"Stars,Morgan Saylor,Noah Silver,Cameron Monaghan,,","Carter Smith,","Christopher Barzak,Carter Smith,","Drama,Fantasy,Mystery,",Not Rated,"January 19, 2014 (United States)","United States,","English,","Verisimilitude,Mountaintop Productions,",,"$2,200,000 (estimated)",1h 41min,Color,,2.35 : 1,5.5/10,2.4K,17,39,49
The Mimic,"Stars,Jake Robinson,Olaf,Jessica Walter,,","Thomas F. Mazziotti,","Thomas F. Mazziotti,","Comedy,",,"February 5, 2021 (United States)","United States,","English,","Red Square Pictures,",,,1h 21min,Color,,1.78 : 1,4.5/10,164,6,20,
I Remember You,"Stars,Stefanie Butler,Joe Egender,Jordan Monaghan,,","Claudia Sparrow,","Claudia Sparrow,","Drama,Romance,",,"November 13, 2015 (United States)","United States,","English,","Dark Highway Films (I),Real by Fake,",,,1h 26min,Color,,,5.6/10,479,5,1,
Honesty Weekend,"Stars,Adam Bartley,Natalie Ceballos,Dioni Michelle Collins,,","Leslie Anne Thomas,","Leslie Anne Thomas,","Comedy,",,"February 16, 2021 (United States)","United States,","English,","Putti Media,",,,1h 30min,Color,,1.78 : 1,4.8/10,93,3,1,
Petit pays,"Stars,Jean-Paul Rouve,Isabelle Kabano,Djibril Vancoppenolle,,","Eric Barbier,","Gaël Faye,Eric Barbier,","Drama,",,"August 28, 2020 (France)","France,Belgium,","French,Kirundi,Swahili,","Jerico,Super 8 Production,Pathé,","$2,590,629","€5,200,000 (estimated)",1h 51min,Color,,2.39 : 1,6.6/10,543,2,8,
The Young Cannibals,"Stars,Megan Purvis,Benjamin Sarpong-Broni,Kim Spearman,,","Kris Carr,Sam Fowler,","Kris Carr,Sam Fowler,","Horror,Thriller,",Unrated,"October 5, 2020 (United Kingdom)","United Kingdom,","English,","Bad Taste Pictures,","$9,963",,1h 40min,Color,"Dolby Stereo,",2.39 : 1,4.0/10,1.7K,20,13,
Soonjung,"Stars,Kyung-soo Do,Kim So-Hyun,Joon-seok Yeon,,","Eun-Hee Lee,","Chang-Hoon Han,Eun-Hee Lee,","Drama,Romance,",PG-13,"February 24, 2016 (South Korea)","South Korea,","Korean,",,"$1,850,357",,1h 53min,Color,,2.35 : 1,7.3/10,1.3K,10,3,
