title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
The Ringside Story,"Stars,Eriko Satô,Eita Nagayama,Keiji Mutô,,","Masaharu Take,",,"Drama,",,"October 14, 2017 (Japan)","Japan,","Japanese,","Animo Produce,Mancy's Entertainment,",,,1h 44min,Color,,,6.0/10,64,1,,
The Rise of Kibwetere,"Stars,Prince Abdul,Ting Africa,Mirembe joy Berush,,","Moses Devoss,Ssozi Moses,","Akandinda Jenifer,","Thriller,",,"March 25, 2019 (Uganda)","Uganda,","Afrikaans,","Devoss Media,MN Films Africa,",,"$25,000 (estimated)",,Color,,16:9 HD,,,,,
Le sang des loups,"Stars,Youcef Sehairi,Mourad Oudjit,Abdelkrim Beriber,,","Amar Sifodil,","Amar Sifodil,","Thriller,",,"June 19, 2019 (Algeria)","Algeria,","Arabic,","Agence Algérienne pour le Rayonnement Culturel (AARC),Mycene Production,",,,1h 38min,,,,7.4/10,9,1,,
Pestrye sumerki,"Stars,Konstantin Adaev,Asya Dubrovskaya,Sergey Frolov,,","Lyudmila Gurchenko,Dmitriy Korobkin,","Oleg Antonov,Lyudmila Gurchenko,","Drama,Music,",,"November 4, 2010 (Russia)","Russia,","Russian,",,"$14,434",,1h 32min,Color,,,6.7/10,20,,,
My Ghost Story,"Mia Allen,Ross Allison,Viktor Salazar,","Matt Schulte,","Matt Schulte,","Drama,Family,Horror,Mystery,Thriller,",,,"United States,","English,",,,,1h,Color,,,7.2/10,54,1,1,
Everyone Afraid to Be Forgotten,"Stars,Jonna Lee,Iggy Malmborg,Doron Davidson,,","Jonna Lee,John Strandh,","Jonna Lee,John Strandh,","Music,",,"February 16, 2018 (Sweden)","Sweden,","English,","To whom it may concern.,",,,53min,Color,"Stereo,",2.35 : 1,8.1/10,31,1,,
Haha: Kobayashi Takiji no haha no monogatari,"Stars,Shinobu Terajima,Shirô Sano,Ikkei Watanabe,,","Hisako Yamada,","Ayako Miura,","Biography,",,"February 25, 2017 (Japan)","Japan,","Japanese,","Gendai Eigasha,",,,1h 52min,Color,,,,,,,
Maal Road Dilli,"Stars,Rhythm Arora,Mannveer Choudharry,Neha Kargeti,,","Atul Sriva,","Atul Sriva,","Comedy,",,"October 12, 2018 (India)","India,","Hindi,","Vidya Movies International,",,,2h 25min,Color,,,6.6/10,11,1,,
Bridge Crusader,"Stars,Eric Eastman,Allison Sica,Jae'Omo Zubhuza,,","John Hartman,","John Hartman,C.G. Zarbock,","Drama,Horror,Romance,",Not Rated,"December 14, 2010 (United States)","United States,","English,","Reel Groovy Films,Unfolding Story Pictures,",,"$45,000 (estimated)",1h 25min,Color,,1.66 : 1,6.4/10,10,,,
Tu Mera Chaand,"Stars,Lubna Aslam,Arjumand Azhar,Moomal Khalid,,","Syed Muhammad Khurram,","Faysal Manzoor Khan,","Comedy,Drama,Family,Romance,",,2017 (Pakistan),"Pakistan,","Urdu,","A & B Entertainments,",,,1h 12min,Color,,,,,,,
