title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Hunter&Game,"Stars,Cameron Scoggins,Nico Tortorella,Pep Muñoz,,","Kevin P. Alexander,","Kevin P. Alexander,","Comedy,Music,",,"October 17, 2014 (United States)","United States,","English,",,,,1h 17min,Color,,,7.1/10,17,,,
Pandorica,"Stars,Jade Hobday,Marc Zammit,Adam Bond,,","Tom Paton,","Tom Paton,","Sci-Fi,",,"April 1, 2016 (United Kingdom)","United Kingdom,","English,","Mirror Productions,",$228,"£75,000 (estimated)",1h 22min,Color,,,3.7/10,502,27,20,
Palindrome,"Stars,Tábata Cerezo,Hester Ruoff,Gabriel Cagan,,","Marcus Flemmings,","Marcus Flemmings,","Comedy,Drama,Thriller,",,"August 1, 2020 (United Kingdom)","United Kingdom,","English,Spanish,","HKZ Productions,London New Wave,",,,1h 52min,Color,,,3.8/10,328,2,8,
Angel,"Stars,Ricky Garcia,Mia Hulen,Jacob Young,,","Jimmy Blondell,","Jimmy Blondell,","Fantasy,",,"December 12, 2019 (United States)","United States,","English,","Ambassador Film Group,",,,1h 30min,Color,,,6.6/10,9,2,,
Hitler à Hollywood,"Stars,Maria de Medeiros,Wim Willaert,Micheline Presle,,","Frédéric Sojcher,","Writers,Renaud Andris,Catherine Rihoit,Lionel Samain,,","Comedy,Drama,",,"May 4, 2011 (France)","France,Belgium,","French,English,Portuguese,","Saga Film (I),Polaris Film Production & Finance,uFilm,","$4,850",,1h 25min,Color,,,5.8/10,185,5,5,
This Is My Year,"Stars,Kanani Rose,Ella Cannon,R.J. Haynes,,","Jamie Brindle,","R.J. Haynes,","Drama,",,"October 9, 2018 (United States)","United States,","English,","1201 Pictures,Sherwood Forest Entertainment,",,,1h 37min,Color,,,5.6/10,81,19,1,
Lian ai tong gao,"Stars,Leehom Wang,Liu Yifei,Joan Chen,,","Leehom Wang,","Writers,Leehom Wang,Hsin-Yi Tu,Hung-chieh Chen,,","Comedy,Romance,",IIA,"September 16, 2010 (Hong Kong)","China,Taiwan,","Mandarin,","China Film Group Corporation (CFGC),Serenity Entertainment International,","$8,665,577","NT$160,000,000 (estimated)",1h 38min,Color,"Dolby Digital,",2.35 : 1,5.6/10,676,7,3,
UFO gakuen no himitsu,"Stars,Ryôta Ôsaka,Asami Seto,Tetsuya Kakihara,,","Isamu Imakake,","Ryuho Okawa,","Animation,Action,Sci-Fi,Thriller,","Rated PG for thematic elements, action and brief language","October 10, 2015 (Japan)","Japan,","Japanese,","IRH Press Co.,","$3,821,361",,2h 5min,Color,,,5.9/10,64,6,,
Wie Männer über Frauen reden,"Stars,Claudia Eisinger,Daniel Faust,Florence Kasumba,,","Henrik Regel,","Carsten Regel,","Comedy,Romance,",,"May 12, 2016 (Germany)","Germany,","German,","Unlike U Films,Unlike U,WMÜFR,",,,1h 29min,Color,"Dolby Digital,",2.35 : 1,4.8/10,257,2,8,
Speechless,"Stars,Pierre-Matthieu Vital,Qilun Gao,Yung Yung Yu,,","Simon Chung,","Simon Chung,Yulai Lü,","Drama,",III,"March 30, 2012 (United Kingdom)","Hong Kong,China,","Mandarin,English,",,,,1h 32min,Color,"Stereo,",1.78 : 1,5.9/10,418,7,7,
