title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Parallel Lives,"Stars,Jorge Portales,Elli Murray,Galeet Zur,,","Nick Boorbaks,","Nick Boorbaks,John Rahul,","Drama,",,,"United States,","English,",,,,1h 39min,Black and White,,,,,,,
The Amazing Safari,"Stars,Maxwell Vreeland Andrew,Francisco Borges,Diong Chae Lian,,","Aun Hoe Goh,","Jeffrey Chiang,","Animation,Adventure,Comedy,",,"January 28, 2013 (China)","Malaysia,China,","English,","Al Jazeera English,Ministry of Science Technology and Innovation,Multimedia Development Corporation,",,,1h 52min,Color,"Dolby Digital,",,,,1,,
Nico's Amalgam Opus,"Trevor Kearney,","Trevor Kearney,","Trevor Kearney,","Comedy,",,"December 18, 2019 (Canada)","Canada,","English,",,,,1h 19min,Color,,,,,,,
COPA DEL REY Quarter-Finals 2nd leg Real Betis Balompié vs RCD Espanyol Barcelona,,,,"Reality-TV,",,"January 30, 2019 (Spain)","Spain,","Spanish,",,,,2h,Color,,,,,,,
Pataliputhra,"Stars,Jigna Bhardwaj,Rupa Bhimani,Vatsal Dubey,,","Rajiv Chilaka,","Nidhi Anand,","Animation,",,,"India,","Hindi,","Green Gold Animation,",,,1h 5min,Color,,,,,,,
Errantes,,"González Ursi. Lisandro,","González Ursi. Lisandro,",,,April 2012 (Argentina),"Argentina,","Spanish,",,,,1h 20min,Color,,,8.2/10,9,1,,
Swansea City vs Everton,,,,"Sport,",,"March 24, 2012 (United Kingdom)","United Kingdom,",,,,,1h 30min,Color,,,,,,,
Chichi no kokoro,"Stars,Seizô Fukumoto,Takako Hinaga,Yûki Koga,,","Masaaki Taniguchi,","Toshiharu Hamamoto,Masaaki Taniguchi,","Drama,",,"June 21, 2014 (Japan)","Japan,","Japanese,","Shima Films,",,,1h 29min,Color,,,,,,,
Kizuna: Ajiishi no aji,"Stars,Mirei Asaoka,Katsuyuki Murai,Marie Ono,,","Hideaki Kataoka,","Hideaki Kataoka,","Drama,Family,",,,"Japan,","Japanese,","Daitetsu,",,,1h 30min,Color,,,,,,,
Vigynani,"Stars,Meera Jasmine,Jasper,Suresh Nair,,","Parthi,","R.K. Vidhyadaran,","Sci-Fi,",,"November 28, 2014 (India)","India,","Tamil,","Paathi's Pictures,",,"₹5,000,000 (estimated)",,Color,,,,,,,
Super Hero,"Likitha,Prajwal,Vi Kri Vikas,","Snehamayi Krishna,","Snehamayi Krishna,","Drama,",,"September 27, 2019 (India)","India,","Kannada,",,,,2h 20min,Color,,2.39 : 1,,,,,
Something About An Elephant,"Stars,Brynn Alexander,Max Hlubik,Simmons McGahey,,","Adolfo Doring,","Adolfo Doring,","Drama,",,"July 19, 2016 (United States)","United States,","English,",,,,49min,Color,,,,,,,
Hams Al-Maâ,"Stars,Hichem Rostom,Jamel Madani,Fatma Ben Saïdane,,","Taieb Louhichi,","Taieb Louhichi,","Drama,",,"March 3, 2018 (Tunisia)","Tunisia,","Arabic,","Tanit Productions,Centre National du Cinéma et de l'Image,Quinta Communications,",,,1h 27min,Color,,,8.2/10,12,,,
Brainstorming,"Stars,Lutz Reupke,Vera Reupke,Tobias Grethe,,","Thomas Böhm,",,"Comedy,Horror,",,"June 22, 2010 (Germany)","Germany,","German,",,,"€1,000 (estimated)",1h 22min,Color,,,6.7/10,22,,,
Bhuvana Kaadu,"Pandu,Nizhalgal Ravi,","V.M. Mohan,",,"Thriller,",,2013 (India),"India,","Tamil,","Malar Media,",,,,Color,,,,,,,
Ganap na babae,"Stars,Boots Anson-Roa,Mercedes Cabral,Romalito Mallari,,","Rica Arevalo,Ellen Ramos,Sarah Roxas,","Sarah Roxas,","Drama,",,"July 9, 2010 (Philippines)","Philippines,","Filipino,Tagalog,","Hubo Productions,",,,,Color,,,,,1,,
The Pursuit of Stardom,"Stars,Andrew Vinogradsky,Ryan Konig,Dillon Mayer,,","Ryan Konig,","Ryan Konig,","Comedy,",,"July 10, 2015 (United States)","United States,","English,","Get Ready Films,",,,,,,,,,,,
Harry's Metaphysical Day Off,"Stars,Clifton Beary,Brooklyn Proctor,Jake Robertson,,","Andrew Mayeux,","Peter Beary,","Comedy,Drama,Romance,",,"August 1, 2013 (United States)","United States,","English,",,,,1h 4min,Color,,,7.0/10,11,,,
Schugada : a bayerische Mafiakomödie,"Stars,Maximilian Allgeier,Elisabeth Englmüller,Markus Fisher,,","Benedikt Klaus,","David Großmann,Benedikt Klaus,","Comedy,Thriller,",,"September 2, 2017 (Germany)","Germany,","German,English,","Benedikt Klaus Filmproduktion,",,"€65,000 (estimated)",,Color,,2.35 : 1,,,,,
Porkodi 10am Vaguppu,"Stars,Praveen Reddy .T.,Angamuth,Brindha,,","Pazha Suresh,",,"Drama,",,"June 8, 2012 (India)","India,","Tamil,","New Team Work Productions,",,,,Color,,,,,,,
Southampton vs Wolverhampton Wanderers,,,,,,"April 13, 2019 (United Kingdom)","United Kingdom,",,,,,1h 30min,Color,,,,,,,
"Three Dancers, Three Visual Artists, Two Filmmakers and One Piano Player","Stars,Bob Devin Jones,Helen Hansen French,Fernando Chon-qui,,","James Rayfield,","Sheila Cowley,","Action,",,"October 3, 2020 (United States)","United States,","English,",,,,,Color,,,,,,,
Baloise Session: An Evening with John Legend,,"Roland Bärlocher,","John Legend,","Music,",,"October 10, 2018 (United States)","Switzerland,","English,","Session Basel,",,,1h 34min,Color,,16:9 HD,,,,,
Tourbillon à Bamako,"Stars,Chek Oumar Sidibé,Mama Koné,Fatoumata Coulibaly,,","Dominique Philippe,",,,,"August 26, 2014 (Switzerland)","France,Mali,","French,","Far Ouest Production,",,,1h 10min,Color,,,,,,,
Above Us All,"Stars,Maarten Baes,Pearl Davern,Gaetano Debyser,,","Eugenie Jansen,","Patrick Minks,Kim Niekerk,","Drama,Family,",,"September 11, 2014 (Netherlands)","Netherlands,","Dutch,","De Productie,Minds Meet,Mollywood,",,,1h 39min,Color,,,5.1/10,34,3,,
Cada Vez Mais Longe,"Neila Tavares,Fernando Alves Pinto,Branca Messina,","Eveline Costa,Oswaldo Lioi,","Oswaldo Lioi,","Drama,",,"December 18, 2014 (Brazil)","Brazil,","Portuguese,","Kadiweu Cinema,Sequência Filmes,",,,1h 10min,Color,,,,,1,,
