title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Education for Life,,"Umut Vedat,","Sinem Ozlek,","Animation,",,April 2018 (Turkey),"Turkey,","Turkish,",,,,,Color,,,,,,,
Enfin des bonnes nouvelles,"Stars,Julie De Bona,Vincent Glenn,Mariline Gourdon,,","Vincent Glenn,","Writers,Antoine Dumontet,Vincent Glenn,Philippe Larue,,","Comedy,",,"November 30, 2016 (France)","France,","French,","Coopérative Direction Humaine des Ressources,Ciaofilms,Mas O Menos,",,,1h 30min,,,,,,,,
The Garden,"Richard Walters,Calyx Passailaigue,","Calyx Passailaigue,","Calyx Passailaigue,","Drama,",,"March 14, 2013 (Canada)","Canada,","English,","PassAJoke Productions,",,CA$100 (estimated),45min,,,16:9 HD,,,,,
Stealing Elvis,"Stars,Naomi Baxter,Charlotte Fine,Jeff Fine,,","Ed Edwards,","Sam Edwards,","Crime,Drama,",,"September 15, 2010 (United Kingdom)","United Kingdom,","English,","Ragged Crow,",,"£5,000 (estimated)",1h 36min,Color,"Stereo,",,6.0/10,26,,,
Prana Koduve Gelathi,"Stars,Chikkanna,Kiran Karla,Raksha Shenoy,,","Yatish .B.S.,","Yatish .B.S.,","Drama,",,"January 30, 2015 (India)","India,","Kannada,","Sri Vasanth Movie Makers,",,,2h 22min,Color,,2.35 : 1,,,,,
Nevermore - Três Pesadelos e Um Delírio de Edgar Allan Poe,"Stars,Luiz Bertazzo,Sheylli Caleffi,Sheylly Caleffi,,","Paulo Biscaia Filho,","Paulo Biscaia Filho,","Fantasy,Horror,Mystery,",,June 2011 (Brazil),"Brazil,","Portuguese,English,","Vigor Mortis - Video, stage & words,",,,45min,Color,,,6.9/10,9,,,
Couch Destruction: Angel Release,"Raphael Montañez Ortiz,","Raphael Montañez Ortiz,",,"Drama,",,"January 11, 2017 (United States)","United States,","English,","Los Angeles County Museum of Art,",,,45min,Color,,,,,,,
Laying Over,"Stars,Jacob Halpren,Alexandra Stergiou,Daisy Seymour,,","Jacob Halpren,","Jacob Halpren,","Comedy,Drama,Romance,",,"March 20, 2014 (United States)","United States,","English,",,,,1h 38min,Color,,1.78 : 1,,,,,
Una casa frente al mar,"Roberto da Silva,","Clara Martínez-Lázaro,","Clara Martínez-Lázaro,","Adventure,Comedy,Mystery,",,,"Spain,","Spanish,",,,,1h 4min,,,,,,,,
Los pájaros se van con la muerte,,,,,,"September 22, 2013 (Venezuela)",,,,"$81,920",,,,,,,,,,
Real Madrid vs Valencia CF,,,,"Action,",,"April 29, 2017 (Spain)","Spain,","Spanish,",,,,1h 35min,Color,,,,,,,
Tierra II,"Stars,Paula Brasca,Andrés Ciavaglia,Gabriel Galíndez,,","Fabio Vallarelli,","Fabio Vallarelli,",,,,"Argentina,","Spanish,",,,"ARS 30,000 (estimated)",1h 8min,,,1.33 : 1,7.7/10,14,,,
The Nightclub Days,"Stars,Daniel Angelus,Thomas Bennett,Louise Bird,,","Declan Reynolds,","Declan Reynolds,","Comedy,",,,"Ireland,United Kingdom,","English,","Cartway Productions,Stony Grey Films,",,"€74,000 (estimated)",,Color,,,5.0/10,8,,,
Sucedió en Madrid,"Stars,Laura Arjona,Giselle Carrera,Maria Castillo,,","Freddy Novillo,","Freddy Novillo,","Comedy,",,,"Spain,","Spanish,","Keops Karnak A&B Studios,MBT Producciones,Mac Estudio,",,,,Color,,2.35 : 1,,,,,
West Bromwich Albion Football Club vs Reading F.C.,,,,"Sport,",,"September 22, 2012 (United Kingdom)","United Kingdom,","English,",,,,1h 30min,Color,,,,,,,
Vedma gor,"Stars,Andrey Elizarov,Zinaida Medoyeva,Fatima Basiyeva,,","Spartak Lakguev,","Spartak Lakguev,Maksim Orazov,","Comedy,Fantasy,Mystery,",,"October 17, 2019 (Russia)","Russia,","Russian,","Studio Star Records,",,,1h 41min,Color,,,,,,,
A Dobugawa Dream,"Stars,Yuwa Kitagaki,Takahiro Fujita,Tatsuro Kawano,,","Asato Watanabe,","Junpei Miyazaki,Asato Watanabe,","Drama,",,"November 23, 2018 (Japan)","Japan,","Japanese,",,,"$20,000 (estimated)",1h 22min,Color,,,,,1,3,
Heysoos,"Stars,Vance Clemente,Steven Del Castro,Mona Depena,,","Rob Santana,","Rob Santana,","Comedy,Crime,Drama,",,"June 4, 2014 (United States)","United States,",,,,,1h 35min,Color,,,,,,,
Jing wu cun da xia,"Stars,Yilong Huang,Qian Menchao,Chen Ming,,","Niu Song,",,"Action,",,"March 24, 2020 (China)","China,","Chinese,",,,,,Color,,,,,,,
Mon Père Cet Inconnu,"Stars,Jaine Jeannine Boisselier,Marie Bruel,Stephyia De Kazhig,,","Gaston Junior Ekambi Moussinga,",,,,,,,,,,,,,,,,,,
Phande,"Stars,Bhasker Bandopadhyay,Tulika Basu,Biswanath Chakraborty,,","Gobinda Sil,",,"Drama,",,,"India,","Bengali,","Angel Digital.,",,,,Color,,,,,,,
Marude itsumono yoru mitaini,,"Haruhiko Daishima,",,"Music,",,"April 29, 2017 (Japan)","Japan,","Japanese,","Sukoburu Filmworks,",,,1h 14min,Color,,,,,,,
Dreadhawk,"Stars,Max Beers,Joe Bekiranov,Peter Bell,,","Luca Huff,","Luca Huff,","Crime,Mystery,Thriller,",,"June 7, 2018 (United States)","United States,","English,","1716 Digital,",,,1h 8min,Color,,,,,,,
Time Capsule 1969,,"Miguel Somoza,",,"Biography,",,"July 20, 2019 (United States)","United States,","English,","Sabbatical Entertainment,",,"$200,000 (estimated)",,Color,,,,,,,
Quixote in LA,"Stars,Andrea Acosta,Scott Baizer,Javier Crespo Jr.,,","Eric Putzi,","Eric Putzi,","Comedy,",,,"United States,","English,",,,,1h 34min,Color,,,,,,,
Qamis al-suf,"Nada Abou Farhat,Roula Hamadeh,Gilles Youssef,","Elie Elias,",,,,"May 14, 2010 (Lebanon)","Lebanon,","Arabic,","Beirut World,",,,,Color,,,,,,,
Chelsea vs Leicester City,"Chelsea F.C.,Leicester City F.C.,",,,"Sport,",,"August 23, 2014 (United Kingdom)","United Kingdom,",,,,,1h 30min,Color,,,,,,,
Barcelona vs Borussia Dortmund,,,,"Reality-TV,",,"November 27, 2019 (Spain)","Spain,","English,",,,,1h 32min,Color,,,,,,,
Hear the Doors,"Oscar Bennett,Gaia Ottman,George Manuell,","Leonora Lim-Moore,Jonny Moore,","Leonora Lim-Moore,Jonny Moore,","Drama,",,,"United Kingdom,",,"MoQi Films,",,,1h 33min,Color,,,,,,,
Ubermensch 2: Wille zur Macht,"Stars,Leslie Appleton,Allegra Bonifacio,Alexander Del Mar,,","Anselm Meyer,","Anselm Meyer,","Sci-Fi,",,"July 4, 2019 (Canada)","Canada,","English,",,,"CA$5,000 (estimated)",,Color,,,,,,,
Da3doush,,,,,,"October 26, 2017 (United Arab Emirates)","United Arab Emirates,","English,",,"$14,690",,,Color,,,,,,,
