title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Dabbe (Dab6e),"Stars,Elcin Atamgüc,Damla Aydinli,Ömer Duran,,","Hasan Karacadag,","Yasar Al,Hasan Karacadag,","Horror,Mystery,",,"September 11, 2015 (Turkey)","Turkey,","Turkish,","TAFF Pictures,","$2,146,683",,2h 40min,Color,,,5.5/10,2.7K,10,4,
Tie dao fei hu,"Stars,Jackie Chan,Jaycee Chan,Zitao Huang,,","Sheng Ding,","Sheng Ding,Keke He,Alex Jia,","Action,Adventure,Comedy,Family,War,",IIA,"January 12, 2017 (Hong Kong)","China,","Mandarin,Japanese,English,","Sparkle Roll Media,Shanghai Film Group,Beijing Going Zoom Media,","$102,205,175","$50,000,000 (estimated)",2h 4min,Color,"Auro 11.1,Dolby Atmos,",2.35 : 1,5.8/10,4.2K,19,52,47
Old Boys,"Stars,Alex Lawther,Jonah Hauer-King,Pauline Etienne,,","Toby MacDonald,","Luke Ponte,Freddy Syborn,","Comedy,",,"February 22, 2019 (United Kingdom)","United Kingdom,Sweden,","English,French,","Film4,Momac Films Ltd.,BFI Film Fund,","$28,092",,1h 36min,Color,,1.85 : 1,6.1/10,1.1K,5,13,
Hayaletler,"Stars,Dilayda Günes,Beril Kayar,Nalan Kuruçim,,","Azra Deniz Okyay,","Azra Deniz Okyay,Ali Eren Sayar,","Drama,",,"April 17, 2021 (Turkey)","Turkey,France,Qatar,","Arabic,Turkish,","Heimatlos Films,MPM Film,",,,1h 30min,Color,,2.35 : 1,6.0/10,832,1,15,
Disclosure,"Stars,Geraldine Hakewill,Mark Leonard Winter,Matilda Ridgway,,","Michael Bentham,","Michael Bentham,","Drama,",,"September 15, 2021 (Australia)","Australia,United Kingdom,","English,","Disclosure Productions,","$9,869",,1h 24min,Color,,1.90: 1,5.6/10,248,11,44,
For the Love of Money,"Stars,Inbar Lavi,Oded Fehr,Edward Furlong,,","Ellie Kanner,","Jenna Mattison,Michael Micco,","Biography,Crime,Drama,Thriller,","Rated R for violence, pervasive language, drug content and brief nudity","June 28, 2012 (Israel)","United States,","English,","All Cash Productions,Cheshire Smile Productions,",,,1h 33min,Color,"Dolby Digital,",2.35 : 1,4.5/10,985,11,6,
Tommy's Honour,"Stars,Benjamin Wainwright,Peter Mullan,Jack Lowden,,","Jason Connery,","Pamela Marin,Kevin Cook,","Biography,Drama,Romance,Sport,","Rated PG for thematic elements, some suggestive material, language and smoking","April 14, 2017 (United States)","United Kingdom,United States,","English,","Gutta Percha Productions,SellOutPictures,SellOutPictures,","$751,345",,1h 52min,Color,,2.35 : 1,6.4/10,1.2K,23,39,56
Luz,"Stars,Yuri Vargas,Jim Muñoz,Sharon Guzman,,","Juan Diego Escobar Alzate,","Juan Diego Escobar Alzate,","Drama,Fantasy,Horror,Western,",,"October 7, 2019 (Spain)","Colombia,","Spanish,","Afasia Films,Amniótica,Egerton Crescent Productions,","$2,248",,1h 44min,Color,,2.35 : 1,5.3/10,342,19,104,
The Fox Hunter,"Stars,Madison Iseman,Beth Broderick,Olivia Grace Applegate,,","Patrick Shanahan,","Patrick Shanahan,","Comedy,Drama,",Not Rated,"June 5, 2020 (United States)","United States,","English,","Denim Buffalo Films,","$1,577",,1h 26min,Color,,2.39:1,4.1/10,127,5,,
Juveniles,"Stars,Beau Knapp,Stephen Moyer,Jessica Rothe,,","Nico Sabenorio,","Nico Sabenorio,","Drama,",Not Rated,"August 28, 2020 (Poland)","United States,","English,","@theocean Entertainment,Disruptive LA,",,,1h 28min,Color,,1.85 : 1,6.0/10,192,7,,
Northern Soul,"Stars,Elliot James Langridge,Steve Coogan,Antonia Thomas,,","Elaine Constantine,","Elaine Constantine,","Drama,Music,","Rated R for drug use, language throughout and brief sexuality","October 17, 2014 (United Kingdom)","United Kingdom,","English,","Stubborn Heart Films,Baby Cow Productions,Genesius Pictures,","$1,092,359",,1h 42min,Color,,1.85 : 1,6.4/10,3.9K,36,25,64
Öteki Taraf,"Stars,Özcan Deniz,Meryem Uzerli,Asli Enver,,","Özcan Deniz,","Özcan Deniz,Avni Tuna Dilligil,Hatem Khraiche,","Drama,Thriller,",,"December 8, 2017 (Turkey)","Turkey,","Turkish,","Avsar Film,DNZ Film,UVT-Soho,","$1,197,507",,1h 39min,Color,,2.39:1,6.1/10,1.9K,6,,
Paradox,"Stars,Neil Young,Lukas Nelson,Micah Nelson,,","Daryl Hannah,","Daryl Hannah,","Fantasy,Music,",,"May 23, 2018 (United States)","United States,","English,",,,,1h 13min,,,1.78 : 1,3.9/10,696,26,13,29
Big Top Evil,"Stars,Sean Haitz,Bill Moseley,Austin Judd,,","Sean Haitz,Chris Potter,","Sean Haitz,John Morrisey,","Horror,",,"August 27, 2019 (United States)","United States,","English,","Happy Fright Films,",,"$30,000 (estimated)",1h 21min,Color,,1.78 : 1,3.3/10,127,8,8,
Un homme idéal,"Stars,Pierre Niney,Ana Girardot,André Marcon,,","Yann Gozlan,","Yann Gozlan,Guillaume Lemans,Grégoire Vigneron,","Drama,Thriller,",,"March 18, 2015 (France)","France,","French,","2425 Films,Wy Productions,TF1 Films Production,","$4,208,906",,1h 44min,Color,,2.39 : 1,6.8/10,3.6K,9,33,
Patser,"Stars,Dimitri 'Vegas' Thivaios,Paloma Aguilera Valdebenito,Eduardo Almeida,,","Adil El Arbi,Bilall Fallah,","Writers,Nabil Ben Yadir,Adil El Arbi,Bilall Fallah,,","Crime,Thriller,",,"January 24, 2018 (Belgium)","Belgium,","Dutch,","10.80 Films,A Team Productions,BNN-VARA,","$1,358,208",,2h 5min,Color,"Auro 11.1,",2.35 : 1,6.6/10,4.5K,21,22,
"Leal, solo hay una forma de vivir","Stars,Luis Aguirre,Fini Bocchino,Bruno Sosa Bofinger,,","Rodrigo Salomón,Pietro Scappini,","Writers,Andrés Gelós,Marcelo Tolces,Alejandro Cabral,,","Action,Crime,Drama,",TV-MA,"August 2, 2018 (Paraguay)","Paraguay,Argentina,","Spanish,","Arco Libre,Hei Films,","$405,016",,1h 47min,Color,,,6.0/10,687,9,1,
