title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Bekkigondu Mooguthi,"Sushma Raj,Thilak Shekar,","Leslie,",,"Drama,",,"August 2, 2019 (India)","India,","Kannada,",,,,1h 55min,Color,,,,,,,
Borussia Dortmund vs Bayer Leverkusen,,,,,,"September 14, 2019 (Germany)","Germany,","German,",,,,1h 30min,Color,,,,,,,
Civilización,"León Ferrari,","Rubén Guzmán,","Andrés Duprat,",,,April 2012 (Argentina),"Argentina,","Spanish,",,,,56min,Color,,,6.8/10,11,,,
Undo infinito,"Marta Suárez,Antonio Villa,Jesús Calvo,","Álex Mendíbil,","Writers,Jesús Calvo,Álex Mendíbil,Marta Suárez,,","Drama,Horror,",,"February 1, 2013 (Spain)","Spain,","Spanish,",,,€300 (estimated),1h 9min,Color,"Stereo,",16:9 HD,5.7/10,12,3,,
Azhahendra Sollukku Amudha,"Aashritha,Rijan Suresh,","Nagarajan,",,"Drama,",,"December 2, 2016 (India)","India,","Tamil,","Ralph Productions,",,,2h 18min,Color,,,,,,,
Son of Sindhi,"Haresh Sharma,",,,"Drama,",,"January 26, 2016 (India)","India,","Sindhi,",,,,2h 24min,Color,,,,,,,
Common Era,"Stars,Micky Boyd,Grahame Edwards,Eleanor Henderson,,","Francis Isaac,","Francis Isaac,","Drama,",,"February 22, 2018 (United Kingdom)","United Kingdom,","English,",,,,1h 26min,Color,,,,,1,,
Megogo Studios,,,,,,"August 6, 2020 (Russia)",,,,,,,,,,,,,,
The Last Shout,,"Lee Phillips,","Lee Phillips,","Drama,",,2018 (United Kingdom),"United Kingdom,",,,,,,,,,,,,,
Mal del viento,,"Ximena González,","Ximena González,",,,April 2012 (Argentina),"Argentina,","Spanish,",,,,1h 30min,Color,,,5.0/10,11,,,
Cold Season,"Stars,Jill Harris,Jon Cullen,Carley Smale,,","Carley Smale,","Carley Smale,","Drama,Music,Musical,Romance,",,"September 18, 2015 (Canada)","Canada,","English,","Lua Productions,",,,1h 19min,Color,,,,,1,,
Neverside,"Stars,Erika Alaspa,Paul Bowie,David Josiah Claverie,,","Josiah David Warren,","Josiah David Warren,","Drama,",,"December 1, 2013 (United States)","United States,","English,",,,,,Color,,,,,,,
Paru Wife of Devadas,"Soundarya Jayamala,Srinagar Kitty,V. Manohar,","Kiran Govi,",,"Drama,",,"June 27, 2014 (India)","India,","Kannada,","Harshini Productions,",,,,Color,,,,,,,
We Are Chinese,,"Liu Guan Wei,",,"Action,",,"August 1, 2019 (China)","China,","Chinese,","Image Mraco Control Film Production,",,"CN¥20,000,000 (estimated)",,,,,,,,,
Hjarstastein,,,,,,"June 16, 2017 (Turkey)","Turkey,","English,",,"$9,844",,,Color,,,,,,,
German Bundesliga M'gladbach vs SC Freiburg,,,,,,"November 3, 2012 (Germany)","Germany,","German,",,,,1h 30min,Color,,,,,,,
Agaracha the Lioness 2,"Stars,Armani J. Armani,Nnaemedo Emmanuel,Lizzy Gold,,","Armani J. Armani,","Jerry Ogodo,","Drama,",,2016 (Nigeria),"Nigeria,",,"Emmy-Rich Entertainment,",,,1h 59min,Color,,,,,,,
Akharin Bar,"Ebi Hamedi,Yazemeenah Rossi,","Yasmine Asha,Navid Navid,","Yasmine Asha,Navid Navid,","Music,",,,"United States,","Persian,",,,,,Color,,,8.8/10,10,,,
A Galera,,"Otávio Raposo,",,"Music,",,2016 (Brazil),"Brazil,","Portuguese,",,,,45min,Color,,,,,,,
Mutthina Maleyali,"Stars,Ramanithu Chaudhary,Sharath Lohitashwa,Manju Sagar,,","Manju Sagar,","Manju Sagar,","Drama,",,"March 27, 2015 (India)","India,","Kannada,","Manju Movies,",,,2h 19min,Color,,,,,,,
Ukradennoe zhelanie,"Lidia Tarnavskaya,","Nika Armani,","Nika Armani,","Drama,Thriller,",,November 2012 (Israel),"Israel,","Russian,",,,,1h 36min,Color,,,,,,,
Dos de Trébol,"Stars,Daniela Bascopé,Chantal Baudaux,Rosmel Bustamante,,","Orlando Rosales,Jessica Wenzelmann,","Jessica Wenzelmann,","Comedy,Drama,",,"September 26, 2014 (United States)","Venezuela,","Spanish,","Nativa,",,,1h 27min,,,,,,1,,
Buniyaad,"Stars,Deepti Arora,Jaslin Dhillon,Gurpreet Ghuggi,,","Chetan Singh,","Nisar Akhtar,Surmeet Maavi,Chetan Singh,","Comedy,Drama,Family,",,"October 9, 2015 (India)","India,","Punjabi,",,,,,Color,,,,,,,
Hei dian,"Stars,Athena Chu,Jian Liao,Tat-Ming Cheung,,","Zhuoxin Ji,","Zhuoxin Ji,Xue Jin,","Comedy,",,"October 21, 2011 (China)","China,","Mandarin,","Beijing Longting Yidu Film Investment,Beijing Taichu Culture & Media,",,,,Color,,,3.9/10,13,,,
Kodie,"Stars,Jayson Champion,Jennifer Michelle Stone II,Abel Berry,,","Abel Berry,",,"Horror,",,November 2010 (United States),"United States,","English,","B.S. Entertainment Films,",,,,Color,,,4.2/10,22,4,,
Fabulous Trolleys,,"Linda C. Lewis,","Linda C. Lewis,","Adventure,",,"January 1, 2016 (United States)","United States,","English,","The Entertainment Group,",,,51min,Color,,,,,,,
The Fire Within,"Stars,Eric Barkhimer,Frank Dudley,Salvatore Froio,,","Lance J. Reha,","Tom Bragg,","Drama,",,"April 5, 2013 (United States)","United States,","English,","Lake Films,",,"$10,000 (estimated)",45min,Black and White,,,,,,,
Children of the Wind,"Ryan Nathan,Faison Vanessa,Laura Zion,","Fonban Emmanuel,",,"Drama,",,"May 3, 2019 (Cameroon)","Cameroon,","English,",,,,,Color,,,,,,,
The last day alive (web serie),"Eli,Lorena,","Iván Da Paula,Cristina Diez-Madroñero,Albert Segarra,","Iván Da Paula,Albert Segarra,","Horror,",,2017 (Spain),"Spain,","Spanish,",,,,,Color,,,,,,,
Of Max & Men,"Drew Haddad,Hope Hall,Ian Marosi,","Kendall Veasy,","Kendall Veasy,","Comedy,",,"February 3, 2017 (United States)","United States,","English,",,,$400 (estimated),,Color,,,,,,,
Mắt Biển,"Minh Duc,La Thanh Huyen,Khoi Tran,","Dang Thai Huyen,",,"Drama,Romance,",,"July 24, 2017 (Vietnam)","Vietnam,","Vietnamese,",,,,,Color,,,,,,,
I Love Big Big Wolf,,"Zhu Feng,",,"Family,",,2012 (China),"China,","Mandarin,",,,,1h 31min,Color,,,,,,,
Reed '09,"Stars,Jonathan Sundeen,Pedro Coiscou,Gerard Marzilli,,","Athen Ritter,","Athen Ritter,Jonathan Sundeen,","Comedy,",,"March 29, 2011 (United States)","United States,","English,","Fire Fuel Productions,",,$500 (estimated),1h 22min,Color,,,7.3/10,10,1,,
Terror (re-edited 2014 production),"Stars,Joanna Bool,Sherine Chalhie,Lucy French,,","Mumtaz Yildirimlar,","Mumtaz Yildirimlar,","Horror,",,"August 15, 2014 (United Kingdom)","United Kingdom,","English,","My Production Limited,",,"£100,000 (estimated)",1h 15min,Color,,,4.6/10,6,,,
Reeling It In,"Stars,Thom Robin,Tomas Jessett,Etella Keenan,,","Andrew De-Ste-Croix,","Andrew De-Ste-Croix,Thom Robin,Microsoft Thesaurus Tool,","Comedy,",,"May 24, 2019 (United Kingdom)","United Kingdom,","English,","InDecisive Studios,",,,,Color,,,,,,,
Small Town Relics,"Stars,Phillip Perry,Adam Cheatham,Patrick Hardison,,","C.T. Goodwin,","Tyler Goodwin,Joshua Karapetian,","Drama,",,,"United States,","English,","Tao Entertainment,",,"$12,000 (estimated)",1h 42min,Color,,,,,,,
Tales from Los Muertos,"Stars,Veronica Pierce,Gloria Bueno,Chris Haley,,","Isaac Rodriguez,","D'Artagnan Beard,Isaac Rodriguez,","Horror,Mystery,Thriller,",,,"United States,","English,",,,,51min,Color,,,,,,,
Break: Festival Screener,"Anthony Diaz,","Anthony Diaz,","Anthony Diaz,","Drama,",,,"United States,Japan,","English,",,,,2h 6min,Color,,,,,,,
Andre Rieu's 2019 Maastricht Concert - Shall We Dance?,,,,"Music,",,"July 25, 2019 (Australia)",,,,"$3,324,837",,2h 25min,,,,7.6/10,16,,,
Jalaamsham,"Jagadish,Manju Pillai,","M.P. Sukumaran Nair,",,,,"February 23, 2018 (India)","India,","Malayalam,",,,,,Color,,,,,,,
Mundo De Lobas,"Jose Jimenez,Ivelize Santiago,","Ivelize Santiago,","Ivelize Santiago,","Action,",,"August 18, 2018 (United States)","United States,","English,","NH Productions,",,"$25,000 (estimated)",,,,,,,,,
Spanish La Liga Granada vs Barcelona,,,,,,"September 21, 2019 (Spain)","Spain,","Spanish,",,,,1h 30min,Color,,,,,,,
Close Liasions,,"Burcu Bayram,",,"Crime,Drama,Thriller,",,September 2016 (United States),"Turkey,","Turkish,",,,,1h 32min,Color,,,,,,,
Material Drive,"Stars,Sophie Cooper,Olegar Fedoro,Irma Mandler,,","Pavel Prokopic,","Pavel Prokopic,","Drama,",,,"United Kingdom,","English,",,,,45min,Color,,,,,,,
Yasei no namahage,"Stars,Miho Aihara,Rin Amikawa,Yôko Chôsokabe,,","Ken'ichi Arai,","Ken'ichi Arai,","Comedy,Fantasy,",,"September 23, 2015 (Japan)","Japan,","Japanese,","Freeriding,",,,1h 26min,Color,,,,,,,
Maanas,"Karm Vyas,Aditya Patel,","Dave Jigar,","Dave Jigar,","Drama,",,,"India,","Hindi,",,,,52min,Color,,,,,,,
Runaway American Dream,"Stars,Gregory Adair,Tom Bentey,Alyssa Chiarelli,,","Joseph A. Eulo,","Tom Bentey,","Drama,",,"December 31, 2015 (United States)","United States,","English,","First Frame Films,Suburbanite Productions,",,,,Color,,,,,,,
Arsenal Football Club vs Fútbol Club Barcelona,,,,,,"March 31, 2010 (United Kingdom)","United Kingdom,",,,,,1h 30min,Color,,,,,,,
The Other Side of Life,"Stars,Sheen Javed,Shamil Khan,Sabine Rittel,,","Matthias Tschiedel,","Mohammad Saleem Khan,","Drama,",,"May 14, 2017 (Germany)","Pakistan,Germany,","Urdu,English,German,","Dreamland Film,",,,1h 26min,Color,,,,,,,
Nuestra última fiesta,,"Adrián Alarcón,Antonio Contreras,","Adrián Alarcón,",,,"September 26, 2019 (Spain)",,"Spanish,",,,€400 (estimated),,,,16 : 9,,,,,
Poconggg Juga Pocong,"Stars,Ajun Perwira,Rizna Nyctagina,Shapira Indah,,","Nayato Fio Nuala,","Haqi Achmad,Arief Muhammad,","Comedy,Horror,",,"November 24, 2011 (Indonesia)","Indonesia,","Indonesian,","Maxima Pictures,Radio MS Tri FM,",,,1h 18min,Color,,,6.2/10,42,,,
A Trip to the Island,"Stars,Nick Mancuso,Valerie Buhagiar,Karyn Dwyer,,","Hrant Alianak,","Hrant Alianak,","Drama,Romance,",,"October 4, 2014 (United Kingdom)","Canada,","English,","First Love Films,",,,1h 25min,Color,,,4.4/10,40,,,
Invisible Ink,"Stars,Elizabeth Gray,Natasha Tall,Pete Rush,,","Christopher Julian,","Christopher Julian,Jennifer Savran,","Drama,",Not Rated,2011 (United States),"United States,","English,","Christopher Julian Digitalworks,",,"$5,000 (estimated)",1h 53min,Color,"Stereo,",1.78 : 1,6.2/10,10,,,
Sky Stream,,,,,,"November 30, 2018 (China)","China,","English,",,"$2,789,574",,,Color,,,,,,,
HSP: There Is No Escape from the Terrors of the Mind,"Stars,Ali al Jaradi,Hatem Said al Jaradi,James Devereaux,,","Rouzbeh Rashidi,","Rouzbeh Rashidi,","Fantasy,Horror,Mystery,",,September 2013 (Australia),"Ireland,United Kingdom,Iran,Oman,","English,",,,,2h,Color,,,7.8/10,11,,,
Navarasa Thilagam,"Stars,Ma ka Pa Anand,Makapa Anand,Srushti Dange,,","Kamran,","Kamran,","Comedy,Drama,",,"February 19, 2016 (India)","India,","Tamil,","Square Stone Films,",,,,Color,,,4.7/10,24,,,
The rehearsal,"Sílvia Escuder,","Lluís Baulida,","Lluís Baulida,","Comedy,Drama,",,,"Spain,","Catalan,",,,,1h 23min,Color,,,,,,,
