title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Die Wilden Kerle 6 - Die Legende lebt,"Stars,Michael Sommerer,Aaron Kissiov,Ron Antony Renzenbrink,,","Joachim Masannek,","Joachim Masannek,","Action,Adventure,Family,Sport,",,"February 11, 2016 (Germany)","Germany,","German,","Bayerischer Banken-Fonds,SamFilm Produktion,","$3,963,295",,1h 36min,Color,,,4.0/10,206,2,10,
Force of Destiny,"Stars,David Wenham,Jacqueline McKenzie,Shahana Goswami,,","Paul Cox,","Paul Cox,","Drama,Romance,",,"July 30, 2015 (Australia)","Australia,","English,","Illumination Films,",,,1h 32min,Color,,,6.0/10,65,5,5,
Fan zui xian chang,"Stars,Louis Koo,Louis Cheung,Jessica Hester Hsuan,,","Chi-Keung Fung,","Chi-Keung Fung,","Crime,Mystery,Thriller,",,"October 24, 2019 (Hong Kong)","Hong Kong,","Cantonese,","Media Asia Films,One Cool Film Production,Sun Entertainment Culture,","$37,092,694",,1h 44min,Color,"Dolby Digital,",2.35 : 1,6.0/10,589,4,25,
Rymdresan,"Stars,Zacharias Boustedt,Teresa Eliasson,Christer Fuglesang,,","Patrik Forsberg,","Patrik Forsberg,Alec Sokolow,","Adventure,Comedy,Family,Sci-Fi,",,"September 11, 2020 (Sweden)","Sweden,","Swedish,","Stiller Studios,",,,1h 14min,Color,,,5.4/10,66,1,,
Heaven Without People,"Stars,Farah Shaer,Jean Paul Hage,Jenny Gebara,,","Lucien Bourjeily,","Lucien Bourjeily,","Drama,",,"March 1, 2018 (Lebanon)","Lebanon,","Arabic,",,"$5,421",,1h 31min,Color,,,7.6/10,1.2K,52,21,
Definition of Fear,"Stars,Katherine Barrell,Jacqueline Fernandez,Sean Tucker,,","James Simpson,","James Simpson,","Horror,",Not Rated,"December 5, 2015 (India)","United Kingdom,","English,","Definition of Fear Film,Zed Filmworks,",,,1h 30min,Color,,2.35 : 1,4.0/10,209,7,2,
Spomenik Majklu Dzeksonu,"Stars,Boris Milivojevic,Branislav Trifunovic,Toni Mihajlovski,,","Darko Lungulov,","Darko Lungulov,","Comedy,Drama,",,"October 29, 2014 (Serbia)","Serbia,Germany,Republic of Macedonia,Croatia,France,","Serbian,","Papa films,This and That Productions,Propeler Film,","$32,997",,1h 35min,Color,,,6.1/10,462,8,13,
Dowlath,"Rashmi Gautam,Sakthee Sivan,","Sanjhey Sivan,",,"Action,Drama,",,"November 27, 2020 (India)","India,","Tamil,","Right Arts Company,",,,2h 10min,Color,,,5.0/10,10,1,,
Ice Breaker,"Stars,Matthew James,Hailey Marmolejo,Bonnie Sturdivant,,","Dalian Davis,Willy McGee,","Dalian Davis,Austin Kelly,","Comedy,",,"May 1, 2017 (United States)","United States,","English,",,,,1h 22min,Color,,1.85 : 1,5.5/10,126,16,,
Satellite Boy,"Stars,David Gulpilil,Cameron Wallaby,Joseph Pedley,,","Catriona McKenzie,","Catriona McKenzie,","Adventure,Drama,Family,",,"September 8, 2012 (Canada)","Australia,","English,","Satellite Films,Australian Broadcasting Corporation (ABC),","$161,780",,1h 30min,Color,,2.35 : 1,6.6/10,373,6,9,
