title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Seedlings,"Stars,Tara Mahmood,Mohib Mirza,Mehreen Rafi,,","Meher Jaffri,Mansoor Mujahid,Summer Nicks,","Summer Nicks,","Drama,",,"September 20, 2013 (Pakistan)","Pakistan,United States,","Urdu,English,","Bodhicitta Works,Ice Animtions,",,,1h 33min,Color,,,7.3/10,163,2,,
Atlanta Vampire Movie,"Stars,Chelsea Howard,Carl W. Childers,Artemis,,","Giles Shepherd,","Wiley McCain,","Comedy,Horror,",R,"October 31, 2018 (United States)","United States,","English,","Idol Hands Entertainment,Mile 29 Films,",,"$10,000 (estimated)",1h 50min,Color,"Dolby Digital,",1.78 : 1,,,,,
La patria equivocada,"Stars,Juana Viale,Adrián Navarro,Daniel Aimetta,,","Carlos Galettini,","Carlos Galettini,Luisa Irene Ickowicz,Dalmiro Sáenz,","Drama,",,"October 27, 2011 (Argentina)","Argentina,","Spanish,","Astro Films,Instituto Nacional de Cine y Artes Audiovisuales (INCAA),San Luis Cine,","$20,837",,1h 50min,Color,,1.85 : 1,5.4/10,11,,,
Spacebong Beach Babes,"Stars,Christian Buckley,Eastwood,Miranda Fischer,,","Snoopy Green,","Snoopy Green,","Sci-Fi,",,"July 6, 2010 (United States)","United States,","English,","Zentana Productions,",,"$13,000 (estimated)",1h 26min,Color,,,5.6/10,56,4,,
Icheri Sheher,"Stars,Tahmina Rafaella,Anar Khalilov,Mekhriban Zeki,,","Ilgar Safat,","Tahmina Rafaella,Ilgar Safat,","Drama,",,"March 1, 2016 (Azerbaijan)","Azerbaijan,","Azerbaijani,","Azerbaijanfilm,",,,,Color,,2.35 : 1,6.4/10,42,1,,
Jake Muller Adventures,"Stars,Dugan Sherbondy,Sky Ziskin,Elisa Hatten,,","Darby Kern,","Darby Kern,","Action,",,"April 5, 2018 (United States)","United States,","English,","Figmacent Productions,NewBirth Audio Productions,Tannhauser Gate Entertainment,",,,1h 38min,Color,"Stereo,",,,,,,
Mission Park,"Stars,Chip Perro,Sam Pannier,Lauren Guglielmello,,","Chip Perro,Rick Perro,","Frederick R. Perro III,","Action,Adventure,Sci-Fi,",Not Rated,"August 25, 2010 (United States)","United States,","English,","F.R. Perro,",,,1h 32min,Color,,,5.5/10,29,1,,
Ghost Love Story,,,,,,"October 30, 2011 (Hong Kong)",,,,"$75,651",,,,,,,,,,
Technically Crazy,"Stars,Timothy Brennen,Connor Capetillo,Sylvia Pilawa,,","Dan Riddle,Greg Shouse,","Greg Shouse,","Comedy,Drama,",,"March 23, 2012 (United States)","United States,","English,","Filmspire Productions,",,"$30,000 (estimated)",1h 28min,Color,,,6.9/10,8,2,,
Sahapadi 1975,"Stars,Manoj K. Jayan,Vineeth Kumar,Saiju Kurup,,","John Ditto P.R.,","John Ditto P.R.,S. Rajaram,","Thriller,",,"February 26, 2016 (India)","India,","Malayalam,",,,,1h 36min,Color,,,,,,,
Asli Punjab,"Stars,Nancy Arora,Davinder Brar,Navneet Kaur,,","Davinder Brar,","Davinder Brar,","Comedy,Drama,Family,Romance,",,"April 21, 2017 (India)","India,","Punjabi,","Avtesh Brar Production,",,,1h 37min,Color,,,7.6/10,14,1,,
Vork and the Beast,"Ferdinando Gattuccio,Serena Lupo,","Fabrizio La Monica,","Fabrizio La Monica,","Fantasy,",,"October 29, 2020 (United States)","Italy,","Italian,",,,"€10,000 (estimated)",1h 20min,Color,,,,,,,
The Rake Creatures,"Jared Crate,Adien Deloe,Gavin Presto,","Gavin Presto,","Gavin Presto,","Horror,",,"October 31, 2014 (United States)","United States,","English,",,,,3h 3min,Color,,,,,,,
The Camera's Eye,"Stars,Olivia Aupperlee,Natalie Douglas,Kate Forsatz,,","Wendy Shear,","Bruce Hidemi Sakow,James Tracy,","Horror,Thriller,",,2010 (United States),"United States,","English,","Joy Kill Ent,",,"$125,000 (estimated)",,Color,,,,,1,,
Lavender,"Stars,Rahman,Elham Mirza,Nishan,,","Altas T. Ali,","Anoop Menon,","Action,Drama,",,"June 5, 2015 (India)","India,","Malayalam,","The Council Films,",,,2h 1min,Color,,,5.9/10,48,1,,
Road Trip,"Stars,Rachel Shatto,Sara Jackson,Christopher M. Carter,,","Christopher M. Carter,The Lowpriest,","Christopher M. Carter,","Horror,",,"October 19, 2013 (United States)","United States,","English,","Carter Ink Films,Eh Heh Productions,Struggle Films,",,"$42,000 (estimated)",1h 30min,Color,,,6.5/10,16,,,
Hatfield and McCoy,"Stars,Jeffrey Scott Bartucci,Joshua Bean,Ruben Beauchamp,,","Rob Walker,","Jeremiah Hatfield,","Comedy,",,"March 20, 2012 (United States)","United States,","English,","Short Bus Productions,Canyon Pictures,",,"$500,000 (estimated)",,Color,,,7.1/10,43,1,,
