title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Sole Proprietor,"Stars,Chris Graham,Dan Eberle,Alexandra Chelaru,,","Dan Eberle,","Dan Eberle,","Action,Crime,Drama,Thriller,",,"August 12, 2016 (United States)","United States,","English,","Insurgent Pictures,Underground Audio, NYC,",,,1h 31min,Color,,,4.1/10,172,3,11,
Tula Pan Bashing Bhandhaychay,"Stars,Bhakti Chavan,Sunil Godabole,Vikram Gokhale,,","Bhanudas Vyavahare,","Bhanudas Vyavahare,","Drama,",,"March 30, 2018 (India)","India,","Marathi,","Jaylkshmi Vaishnavi Film Production,",,,1h 42min,Color,,16 : 9,,,,,
Al-Eteraf,"Stars,Ali Adel,Jamal Choukair,Hassan Doba,,","Basil Al-Khatib,","Basil Al-Khatib,Majid Al-Khatib,","Drama,",,"July 25, 2019 (Syria)","Syria,","Arabic,",,,,,Color,,,5.1/10,9,,,
Digital Physics,"Stars,Haig Hovnanian,Ryan Cooper,Jon Freda,,","Jonathan Khanlian,","Jonathan Khanlian,","Comedy,Drama,Sci-Fi,",,"October 18, 2015 (United States)","United States,","English,","Philadelphia Philms,",,,1h 41min,Color,,,6.3/10,18,,,
Han chan xiao ying,"Stars,Amber Kuo,Vivian Hsu,Alyssa Chia,,","Wei-Ming Wang,","Kun-hua Hsu,","Drama,Romance,",,"October 10, 2014 (China)","Taiwan,China,","Mandarin,","Arrow Cinematic Group,Coolie Films,Stellar Mega Films,","$3,085,233",,1h 50min,Color,"Dolby Surround 7.1,",,6.3/10,113,1,,
Restless,"Stars,Emma-Jane Betts,Zoë Carey-Williams,Dan Gibbs,,","Callum Abraham,","Callum Abraham,","Drama,",,"March 17, 2018 (United Kingdom)","United Kingdom,","English,","Black Moon,KTV Original Drama,",,£700 (estimated),53min,Color,"Mono,",16:9 HD,6.0/10,8,,,
Werewolf,"Jon Rekdal,","Jon Rekdal,","Jon Rekdal,","Drama,",,,"United States,","English,","Topanga Pictures,",,"$6,000 (estimated)",1h 32min,Color,"Stereo,",,5.8/10,18,,,
Fraud in Fraud,"Stars,Lars Whelan,Sarah Morford,Summer Lo,,","Leon Lee,",,"Comedy,",,"December 15, 2020 (United States)","United States,","English,","6D Film Studios,6D Filmes,",,"$10,000 (estimated)",,Color,,,,,,,
Aghatan,"Stars,Biswajit Chakraborty,Soumitra Chatterjee,Purbita Das,,","Sandip Sarkar,",,"Drama,",,"March 22, 2019 (India)","India,","Bengali,","Angel Digital.,",,,1h 47min,Color,,,,,,,
The Price,"Stars,Alexis Alba,Tiandra Cuington,Larry Jack Dotson,,","Kim Hughes,","Kim Hughes,","Drama,",Rated PG - 13 for brief strong language,"July 31, 2015 (United States)","United States,","English,","Trumpett Productions,",,,1h 27min,Color,,1.85 : 1,7.6/10,12,,,
The Cashier,"Stars,Nigel Fairs,Radley Mason,Nelson E. Ward,,","Radley Mason,","Radley Mason,","Comedy,Drama,Romance,",,,"United Kingdom,","English,",,,,1h 7min,Color,,,,,,,
Don Mendo Rock ¿La venganza?,"Stars,Paz Vega,Fele Martínez,Manuel Bandera,,","José Luis García Sánchez,","José Luis Alonso de Santos,José Luis García Sánchez,Pedro Muñoz Seca,","Comedy,",,"December 17, 2010 (Spain)","Spain,","Spanish,","José Frade Producciones Cinematográficas S.A.,","$467,984",,1h 45min,Color,,1.85 : 1,4.4/10,53,,,
Aqerat,"Stars,Daphne Low,Kahoe Hon,Ruby Faye,,","Edmund Yeo,","Edmund Yeo,","Drama,",,"October 28, 2017 (Japan)","Malaysia,","Mandarin,","Greenlight Pictures,Pocket Ideas,",,,1h 46min,Color,"Dolby SR,",,6.2/10,56,11,,
Magnaci i Czarodzieje,"Stachu Jones,",,,"Comedy,Fantasy,",,2016 (Poland),"Poland,","Polish,",,,PLN 572 (estimated),,Color,,,,,,,
Suîto ritoru raizu,"Stars,Miki Nakatani,Nao Ômori,Jûichi Kobayashi,,","Hitoshi Yazaki,","Kaori Eguni,Kyôko Inukai,","Drama,",,"March 13, 2010 (Japan)","Japan,","Japanese,","Broadmedia Studios,Glory Productions,Hollywood Channel,",,,1h 57min,Color,"DTS-Stereo,Dolby Digital,",1.85 : 1,6.5/10,171,2,6,
Quan ba feng yun,"Kevin Lee,Ka-Yan Leung,","Shao Shang Wei,",,"Action,",,"June 17, 2015 (China)","China,","Chinese,","Shine (Beijing) M&M Cultural Dissemination,",,CN¥50 (estimated),1h 37min,Color,,,5.8/10,42,1,,
Gulabi,"Stars,Vinay Apte,Pakhi Hegde,Sachin Khedekar,,","Guddu Dhanoa,Prashant Vilankar,Prashant Vilankar,","Santosh Dhanoa,","Drama,",,"September 12, 2014 (India)","India,","Marathi,","Jai Maharashtra Film,",,"₹20,000,000 (estimated)",,Color,,,7.2/10,6,,,
María,"Stars,Adan Allende,Doriely Domenech,Sully Diaz,,","Fernando Allende,","Fernando Allende,Jessielly Olivero,","Drama,Romance,",,"March 11, 2010 (Colombia)","Puerto Rico,","Spanish,","Producciones El Dorado (I),",,"$2,200,000 (estimated)",1h 28min,Color,,1.78 : 1,4.6/10,20,1,,
Blood Feud,"Stars,Maryjanesamantha Gibb,Paul King,Micky Curate,,","Darren James King,","Darren James King,","Drama,",,"February 29, 2016 (United Kingdom)","United Kingdom,","English,","King Brothers Films Ltd.,",,"£100,000 (estimated)",2h,Color,,,3.0/10,86,5,,
Push it to the limit,"Janis Abrikh,Vittoria Baiocco,Sabrina Nouchi,","Sabrina Nouchi,",,"Thriller,",,,"France,","French,","Kanibal Films Distribution,",,,,Color,,,7.7/10,11,3,,
Khoussouf,"Stars,Ali Jaziri,Yasmine Bouabid,Mohamed Driss,,","Fadhel Jaziri,","Fadhel Jaziri,Nejma Zghidi,","Crime,Drama,",,"March 25, 2016 (Tunisia)","Tunisia,","Arabic,","Nouveau Film,Centre National du Cinéma et de l'Image,Ministère de la Culture et de la Sauvegarde du Patrimoine,",,,,Color,,,8.6/10,10,,,
Pobres Millonarios,"Stars,Dalisa Alegria,Maria Castillo,Alfonso Crisóstomo,,","Roberto Angel Salcedo,","Roberto Angel Salcedo,","Comedy,",,"January 25, 2018 (Dominican Republic)","Dominican Republic,","Spanish,","Anillo Films,Miranda Films,",,"DOP 55,000,628 (estimated)",1h 40min,Color,,,6.3/10,33,,,
