title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
De Armas e Bagagens,,"Ana Delgado Martins,",,"Drama,History,",,2013 (Angola),"Portugal,Angola,","Portuguese,","Real Ficção,",,,1h 12min,Color,,,,,,,
Jie Jin,"Stars,Christian 'Kang' Bachini,Pong Bo,Xu Xian Er,,","Zhao Zhen Hua,","Zhao Zhen Hua,","Action,Crime,Mystery,",,"February 21, 2014 (China)","China,","Chinese,Cantonese,","Shanghai Zhen Fei Wenhua Chuan Bo Youxian Gong Si,",,"CN¥6,000,000 (estimated)",1h 50min,Color,,16:9 HD,,,,,
The Frogmarch,"Stars,Caroline Bloom,Dan Cozzens,Jonathan D'Ambrosio,,","Jonathan D'Ambrosio,","Jonathan D'Ambrosio,","Drama,",,2015 (United States),"United States,","English,","Blanket Fort Films,",,"$20,000 (estimated)",1h 47min,Color,"Dolby Stereo,",,,,,,
Under Gottsunda,"Stars,Ali Almaseri,Kerim Ashkar,Sergej Brändén,,","Viktor Johansson,","Viktor Johansson,","Drama,",,"September 23, 2014 (Sweden)","Sweden,","Swedish,","Isberget Produktion,",,,1h 13min,,,,6.9/10,23,8,,
The City Don't Sleep!,"Stars,Kaitlyn Baldwin,Chad Hylton,B.J. Hylton,,","Chad Hylton,","Chad Hylton,","Comedy,Musical,Romance,",,,"United States,","English,",,,,1h 36min,Black and White,,,,,,,
The Gift of a Lifetime,"Richard Macdowall,","Richard Macdowall,","Richard Macdowall,","Romance,",,"August 7, 2013 (United States)","United States,","English,","Independent Artists Pictures,Running Streams Films,S.A.G. Independent Films,",,,,Color,,,,,,,
Your Pomegranate,"Stars,Brian Elliott,Marcus Lawrence,Sarah Hall,,","Richard Robert,",,"Comedy,",,"January 1, 2017 (United States)","United States,","English,",,,"$3,000,000 (estimated)",,Color,,,,,,,
Yi bai wu shi sui de sheng huo,"Liu Degui,Pu Yingfei,","Yu Liu,","Yu Liu,","Drama,",,"September 22, 2016 (Spain)","China,",,"Liu Yu Film Studio,",,$150 (estimated),1h 33min,Color,,,8.2/10,5,,,
Gotta Get Mine,"Stars,Ernest Dallas Alexis,Tah Born,T.M. Casey,,","Ernest Dallas Alexis,","Ernest Dallas Alexis,Ali Hines,","Crime,",,"June 10, 2014 (United States)","United States,","English,","Antnee Single Productions,D. A. Media,Livin Betta Now Entertainment,",,,1h 30min,Color,,16 : 9,,,,,
Okasantoissho supesharusuteji min'na issho ni! Genki ippai! Go! Go! Go!,,,,"Family,",,2014 (Japan),"Japan,","Japanese,",,,,,Color,,,,,,,
The Natural Disaster,"Suziey Block,Joshua Grote,","Mark Langley,","Dustin Robert Dugre,","Romance,",,"July 25, 2018 (United States)","United States,","English,","Langley Pictures,",,"$100,000 (estimated)",,Color,,,,,,,
Gabriel Crown: Mystic Master,"Stars,Gio Castellano,Elizabeth Anne Biddle,Ian Gatheca,,","Allyson Diana,","Allyson Diana,","Comedy,",,"May 12, 2018 (United States)","United States,","English,","Butterfleye Films,",,"$100,000 (estimated)",,Color,,,,,,,
Piripicchio - L'ultima mossa,"Stars,Piero Campanale,Annalena Cardenio,Franco De Giglio,,","Vito Giuss Potenza,","Antonio Garofalo,Vito Giuss Potenza,Luca Vessio,","Drama,",,"November 9, 2010 (Italy)","Italy,","Italian,","Vegaspettacolo,",,,1h 22min,Color,,,,,,,
Black Eyed Sun,"Stars,Tian Daphne,Violette Hoogakker,Valeriy Koevtun,,","Kai Zastrow,","Kai Zastrow,","Drama,Mystery,Romance,",,"February 18, 2013 (Singapore)","Germany,Singapore,Netherlands,","English,Russian,Chinese,","Shylo,",,"€500,000 (estimated)",1h 28min,Color,,16:9 HD,8.3/10,10,,,
Amerikanets,"Alisher Uzakov,","Rustam Khalilov,","Rustam Khalilov,","Comedy,",,,"Uzbekistan,","Russian,",,,,1h 40min,Color,,,,,,,
Cream,"Stars,Tsalta Baptiste,Mohammed Bashi,Efran Bashiri,,","Tsalta Baptiste,",,"Drama,",,2017 (China),"China,","English,","TB Global,",,,,Color,,1.85 : 1,,,,,
Aazari,"Jehangir Jaani,Sobia Khan,Sunbel,",,,,,2014 (Pakistan),"Pakistan,","Pashtu,",,,,,Color,,,,,,,
Fairytale,"Kent Lioret,Sherry Given,Donald Sill,","Dean Wesley Logan,","Anthony Cawood,","Drama,Fantasy,Romance,",,2017 (United States),"United States,","English,","RAMstar Studios,Wünderworks Multimedia Production,Wünderworks Multimedia Production,",,"$2,000 (estimated)",,Color,,,,,,,
Inventors and Vendors,"Stars,Austin Tindle,Bayli Ryan,Earl Browning III,,","Peter Koutsogeorgas,","Basil Koutsogeorgas,Peter Koutsogeorgas,","Comedy,",Not Rated,2011 (United States),"United States,","English,","The Studios at Las Colinas,",,,1h 25min,Color,,,8.3/10,13,,,
Alan's Song,"E. Albert Bansom,Laura Heikkinen,Jeannine Thompson,","E. Albert Bansom,","E. Albert Bansom,Angela Branstrom,Christian Herominski,","Comedy,Drama,",,"April 1, 2014 (United States)","United States,","English,",,,,,Color,,,,,,,
