title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Death Row: A History of Capital Punishment in America,,,,"Crime,",,"February 2, 2016 (United States)","United States,","English,","Mill Creek Entertainment,",,,,Color,,,7.5/10,13,1,,
Ogoki Nights,"Stars,Sandi Armstrong,Sandy Armstrong,Sam B. Cloutier,,","Samuel Barrette,","Alain Mercieca,","Comedy,Drama,",,"February 3, 2017 (Canada)","Canada,","English,",,,,1h 42min,Color,,,,,,,
The Pull-Out Method,"Stars,Billy Freda,Jason Vail,Cheryl Fawn,,","Tommy Fauria,","Tommy Fauria,","Comedy,",,"April 10, 2014 (United States)","United States,","English,","Viewphoria Films,Xpress Films,",,"$30,000 (estimated)",1h 40min,Color,,1.85 : 1,,,,,
Phil Cobb's Dinner for Four,"Stars,Tom Colitt,Corby Griesenbeck,Alexandra Hoover,,","Laurene Williams,","Laurene Williams,","Comedy,Drama,",,2011 (United States),"United States,","English,","Wildlark,",,,1h 21min,Color,,,7.3/10,8,1,,
Something Inside Is Broken,"Stars,John Douglas Ayers,Natalie Benally,Elle Beyer,,","Jack Kohler,","Jack Kohler,","Musical,",,"July 5, 2018 (United States)","United States,","English,","On Native Ground,",,"$100,000 (estimated)",1h 56min,Color,"Stereo,",1.85 : 1,,,,,
Kalikaalam,"Stars,Lalu Alex,Asokan,Anoop Chandran,,","Reji Nair,","Reji Nair,","Drama,",,,"India,","Malayalam,","Pilkkandy Movies International,",,"₹20,000,000 (estimated)",,Color,,2.35 : 1,,,,,
Derek Sheen: Macho Caballero,"Derek Sheen,","Alek Roslik,","Derek Sheen,","Comedy,",,"April 24, 2020 (United States)","United States,","English,","Stand Up! Records,",,,,Color,,,,,1,,
Yes I Don't,"Stars,Mike Abdul,Hadiza Abubakar,Dexter Akin-Alamu,,","Best Okoduwa,","Jide Okeke,Best Okoduwa,","Drama,",,"July 24, 2016 (Nigeria)","Nigeria,","English,",,,,,Color,,,,,,,
Abnabat Choobi,"Stars,Reza Attaran,Hengameh Hamidzadeh,Sahar Ghoreishi,,","Hossein FarahBakhsh,","Ali Asghari,Kamran Ghadakchian,","Crime,Drama,Mystery,",,"August 17, 2016 (Iran)","Iran,","Persian,","Pooya Film,",,,1h 23min,Color,"Dolby Digital,",2.35 : 1,4.4/10,150,24,,
Wild Girl Waltz,"Stars,Christina Shipp,Samantha Steinmetz,Jared Stern,,","Mark Lewis,","Mark Lewis,","Comedy,",,,"United States,","English,","Levrock Pictures,",,,1h 22min,Color,,1.85 : 1,7.5/10,16,1,61,
Freedom Hills,"Stars,Takuro Kuraki,Kenji Sato,Takuro Yamada,,","Han Niu,","Han Niu,Yuki Ôtake,","Drama,Music,Romance,",,,"China,Japan,","Japanese,",,,,1h 12min,Color,,,8.6/10,11,,,
Mahaddesh Shaf Muhammad Husain?,"Muhammad Sad,Enaam Salousa,","Muhammad Ali,Karyoos Wadi,",,"Action,Comedy,",,"June 4, 2019 (Kuwait)","Egypt,","Arabic,",,,,1h 34min,Color,,,,,,,
OH No He Didn't Movie,"Stars,Malcom Banks,Brandi Denise Boyd,Damn Fool,,","Dundadah Bartholomew,","Dundadah Bartholomew,","Comedy,Drama,",,August 2015 (United States),"United States,","English,",,,,1h 15min,Color,,,,,,,
