title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Mint on Card,"Stars,Moses Beckett,Tony Borea,Dennis Broderick,,","Mark Daniel Foley,","Mark Daniel Foley,","Comedy,Family,",,October 2015 (United States),"United States,","English,","Third Life Cinema,",,,1h 39min,Color,,,6.4/10,6,,,
The Weaver of Raveloe,"Stars,Anthony Pires Jr.,Dallyn Vail Bayles,Catherine Oliviere,,","Jess Ernst,","Erica Glenn,Melissa Leilani Larson,","Musical,",,"May 29, 2014 (United States)","United States,","English,","Weaver Productions,",,"$15,000 (estimated)",,,,,,,,,
Blood Money,"Stars,Paul Southcott,Carter Burns,Hatty Davis,,","Chas Burns,","Chas Burns,Brett Griffiths,","Horror,",,"October 31, 2019 (United Kingdom)","United Kingdom,","English,","Copywrong Films,Make Believe Unlimited,",,"£50,000 (estimated)",45min,Color,,,,,,,
Putero y Yo,"Stars,Gloria Albalate,Txema Arribas,José García Ruiz,,","Torbe,",,"Comedy,",,2016 (Spain),"Spain,","English,",,,"€250,000 (estimated)",,Color,,1.85 : 1,,,,,
The Great Gabru,"Anmol Goel,Roshni Sahota,","Faizal Khan,",,"Drama,",,2018 (India),"India,","Punjabi,",,,,,Color,,,,,,,
Takeda kunoichi ninpo den chiyome,,,,"Action,History,",,2015 (Japan),"Japan,","Japanese,",,,,,Color,,,,,,,
Die Anfängerin,"Stars,Ulrike Krumbiegel,Annekathrin Bürger,Maria Rogozina,,","Alexandra Sell,","Alexandra Sell,","Drama,Family,Sport,",,"January 18, 2018 (Germany)","Germany,","German,","Flare Film,Lichtblick Media,Ciné+,",,,1h 38min,Color,,,5.8/10,71,10,,
The Scampi Trail,"Stars,Joseph Balderrama,Sarah Barrand,Morgan Brind,,","Craig Gallivan,Will Norris,","Craig Gallivan,Will Norris,","Action,",,"March 28, 2013 (United Kingdom)","United Kingdom,","English,",,,,1h 16min,Color,,,7.4/10,6,,,
Charlie Noades R.I.P,"Stars,Neil Fitzmaurice,John Thomson,John McArdle,,","Jim Doyle,","Neil Fitzmaurice,","Comedy,",,"January 21, 2011 (United Kingdom)","United Kingdom,","English,","North Star Productions,","$16,146","£200,000 (estimated)",1h 42min,Color,"Dolby SR,",,7.5/10,52,6,,
Mr. Presto,"Stars,Shane Spresser,Eric Giles,Jon Latham,,","Joey Kneiser,","Joey Kneiser,","Comedy,",,"October 5, 2018 (United States)","United States,","English,","Young Buffalo,",,"$4,000 (estimated)",1h 51min,,,,7.8/10,26,5,,
The Wolf and the Baby,"Stars,D.J. Costello,Lisa Buss,Dan Buchta,,",,"William Bigos,Nick Laymon,","Comedy,Horror,Mystery,Romance,Thriller,",Not Rated,"May 1, 2016 (United States)","United States,","English,","Anti-Films,",,,1h 46min,Color,"Stereo,",16:9 HD,7.7/10,20,1,,
Shanghai Blue,"Stars,Vivian Wu,Richard Burgi,Kenny Bee,,","Oscar L. Costo,","Oscar L. Costo,","Mystery,",R,"March 10, 2010 (United States)","United States,","English,","MARdeORO Films,",,"$3,500,000 (estimated)",1h 32min,Color,"Dolby SR,",2.35 : 1,6.1/10,13,,,
Ommomme,"Stars,Malavika Avinash,Jai Jagadish,Chetan Kumar,,","Nagashekar,",,"Romance,",,"August 26, 2020 (India)","India,","Kannada,",,,,,Color,,,,,,,
