title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Bingo,"Stars,Ruud De Ridder,Nicole Laurent,Sven De Ridder,,","Rudi Van Den Bossche,",,"Comedy,",,"March 27, 2013 (Belgium)","Belgium,","Dutch,Flemish,","Antares,Mollywood,","$455,065",,1h 27min,Color,,1.85 : 1,4.9/10,205,1,,
Lejos del fuego,"Stars,Laura Salcedo,Azucena Abril,María Asensi,,","Javier Artigas,","Javier Artigas,","Drama,",,"June 28, 2019 (Spain)","Spain,","Spanish,","Piromana Films,",,,1h 18min,Color,,,5.6/10,53,2,,
O Segredo dos Diamantes,"Stars,Matheus Abreu,Marcelo Campos,Alberto Gouvea,,","Helvecio Ratton,","L.G. Bayão,Dani Patarra,","Adventure,Family,",,"December 18, 2014 (Brazil)","Brazil,","Portuguese,","Quimera Filmes,",,,1h 26min,Color,,,7.0/10,66,1,,
Shallow Creek Cult,"Gorio,King Jeff,","King Jeff,","King Jeff,","Action,Horror,Thriller,",Not Rated,"August 18, 2013 (United States)","United States,","English,",,,,1h 11min,Color,,,4.1/10,84,7,7,
Okusama wa 18-sai: Chô dokidoki hoken-shitsu,"Stars,Ayumi Kimino,Iku Sakuragi,Hitomi Enjô,,","Kazuyoshi Sekine,","Yûta Kanazawa,",,,"August 15, 2014 (Japan)","Japan,","Japanese,","Sekine Production,",,,1h,Color,"Mono,",1.85 : 1,,,,,
The Second Coming,"Stars,Michael Tierney,Pete Doherty,Gene Gregorits,,","Richard Wolstencroft,","Richard Wolstencroft,William Butler Yeats,","Thriller,",,"September 11, 2015 (Ireland)","Australia,","English,",,,"A$200,000 (estimated)",,Color,,,5.2/10,21,1,2,
Only in L.A.,"Stars,Jus Riddick,Haley Strode,Paul Elia,,","Robert Filios,Jus Riddick,","Writers,Matthew Chester,Robert Filios,Joe Regelbrugge,,","Comedy,Crime,Drama,Romance,Thriller,",,"November 30, 2013 (United States)","United States,","English,Spanish,","Chronicles Film,",,"$100,000 (estimated)",,Color,,,7.7/10,40,2,,
De gelaarsde poes,"Stars,Arjan Ederveen,Maarten Heijmans,Wart Kamps,,","Pieter Kramer,","Don Duyns,","Family,",,"January 1, 2017 (Netherlands)","Netherlands,","Dutch,","Bos Bros. Film & TV Productions,",,,,Color,,,7.4/10,21,,,
Reclaim,"Stars,Hee Ching Paw,Hsi-Shun Kou,Chia-An Yu,,",,,"Drama,",,"November 14, 2020 (Taiwan)","Taiwan,","Mandarin,","RG Productions,",,,2h 4min,Color,,,,,,,
Pop Star Puppy,"Stars,Tyler Cook,Andrew Van Slee,Scott Johnson,,","Andrew Van Slee,","Pyung Kim,Andrew Van Slee,","Family,",Not Rated,,"Canada,","English,","Extraordinary Media,IFA Entertainment Partners,Dog Idol Productions,",,,1h 22min,Color,,,5.3/10,46,1,2,
Gekijoban G No Reconguista II: Bellri Gekishin,"Mark Ishii,Yû Shimamura,","Yoshiyuki Tomino,","Yoshiyuki Tomino,","Animation,Action,Adventure,",,"February 21, 2020 (Japan)","Japan,","Japanese,","Sunrise,",,,1h 35min,Color,,,6.4/10,20,,,
El Pampero,"Stars,Julio Chávez,Pilar Gamboa,César Troncoso,,","Matías Lucchesi,","Matías Lucchesi,Gonzalo Salaya,","Thriller,",TV-MA,"August 3, 2017 (Argentina)","Argentina,France,Uruguay,","Spanish,","Instituto Nacional de Cine y Artes Audiovisuales (INCAA),Metaluna Productions,Salta la Liebre,","$28,621",,1h 17min,Color,"Dolby Digital,",,5.6/10,118,1,,
Ishq My Religion,"Stars,Alexa Graves,Dolly Minhas,Simrrann Sabharwal,,","Gurdeep Dhillon,","Pankaj Bhatti,Gurdeep Dhillon,","Adventure,Romance,",,"August 29, 2019 (United States)",,"Punjabi,English,",,"$2,263","CA$750,000 (estimated)",2h 35min,Color,,,7.9/10,17,3,,
Love a ru mi rai rak arai mai ru,"Stars,Pitsanu Nimsakul,Sheranut Yusananda,Kom Chauncheun,,","Jit Khamnoedrat,Kanakarn Saithong,",,"Comedy,Crime,Fantasy,Romance,",,"October 29, 2015 (Thailand)","Thailand,","Thai,","Munwork Production,","$339,678",,1h 30min,Color,,,5.2/10,41,,,
