title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Aikuisten poika,"Stars,Esa Nikkilä,Kari Hietalahti,Susanna Haavisto,,","Juha Lehtola,","Juha Lehtola,","Comedy,Drama,",,"August 29, 2014 (Finland)","Finland,","Finnish,","Edith Film Oy,First Floor Productions,","$87,072","€1,200,000 (estimated)",1h 34min,Color,,2.35 : 1,5.6/10,182,3,,
Emek,"Stars,Rotem Abuhab,Roy Nik,Shlomi Ohayon,,","Sophie Artus,","Sophie Artus,","Drama,",,"March 17, 2016 (Israel)","Israel,","Hebrew,","Movie Plus productions,",,,1h 26min,Color,,,7.1/10,58,1,,
"Damn You, Roland Ruby!","Stars,Brad Thomason,Chris Calogero,Roland Ruby,,","Rob Hawk,Rusty Vulture,","Roland Ruby,","Comedy,",Not Rated,"December 18, 2018 (United States)","United States,","English,",,,"$100,000 (estimated)",1h 55min,Color,,,,,,,
La mujer que hablaba con los muertos,"Stars,Ruxandra Oancea,Alba Messa,Rafa Casette,,","César del Álamo,","Mario Parra,César del Álamo,","Comedy,Horror,",,"May 31, 2014 (Spain)","Spain,","Spanish,",,,"€6,000 (estimated)",1h 42min,Color,"Stereo,",16:9 HD,3.5/10,25,1,,
Der Kuckuck und der Esel,"Stars,Gertie Honeck,Ralf Lindermann,Thilo Prothmann,,","Andreas Arnstedt,","Andreas Arnstedt,Horst Fichte,","Drama,",,"September 3, 2015 (Germany)","Germany,","German,","Questionmark Entertainment,Schiwago Film,",,,1h 35min,Color,,,6.6/10,61,6,,
Two Hands to Mouth,"Stars,Warren Belle,Miranda Calderon,Conrad Coates,,","Michael DeCarlo,","Michael DeCarlo,","Drama,",,"October 1, 2012 (Canada)","Canada,","English,","Black Walk Productions,",,"CA$700,000 (estimated)",,Color,,,5.4/10,22,,,
Vidhwa - Kahani Ek Aurat Ki,"Nayani Dixit,","Rakesh Ravikant Tak,","Rakesh Ravikant Tak,","Drama,",,,"India,","Hindi,","Rakesh Ravikant Tak Production,",,"₹50,000,000 (estimated)",,Color,,,,,,,
Sankofa,"Stars,Riccardo Falletta,Allie Hankins,Zuzanna Kalinowska,,","Kaleb Wentzel-Fisher,","Eli Wentzel-Fisher,","Sci-Fi,",,"July 2, 2014 (Croatia)","Germany,","English,","Molly Aida Film,",,"$15,000 (estimated)",1h 17min,Color,,16:9 HD,6.6/10,10,,,
Fei tian,"Stars,Zhibing Liu,Bo Yu,Li Niu,,","Dong Shen,Jia Wang,","Writers,Shuibao Liang,Hongwei Liu,Jianwei Liu,,","Drama,",,"July 1, 2011 (China)","China,","Mandarin,","August 1st Film Studio,","$5,023,009",,2h,Color,,2.20 : 1,5.0/10,20,,,
"Un Concierto Inolvidable: Nueva Ola, La Película","Stars,Gustavo Becerra,Germán Casas,Claudio Castellón,,","Elías Llanos,","Elías Llanos,","Comedy,Musical,",,"May 8, 2014 (Chile)","Chile,","Spanish,",,"$73,192",,,Color,,,5.9/10,13,1,,
