title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Get a Job Dave,"Stars,Shay Ali,Misty Alli,Andrew Bachelor,,","Directors,Charles W. Davidson,Major W. Latimer,Hisonni Mustafa,,","David Spates,","Comedy,",,2017 (United States),"United States,","English,",,,,1h 25min,Color,,,7.0/10,15,,,
Fatal Nightmare,,,,,,,,,,"$128,296",,,,,,,,,,
Unfolded,"Stars,Megan Ashley Brown,Tiffany Dion,Chae Humphrey,,","Bryen Lenis,Avery Myers,","Writers,Megan Ashley Brown,Michelle Brown,Tiffany Dion,,","History,Mystery,",,,"United States,","English,","Arrowhead Productions,",,"$20,000 (estimated)",2h,Color,,,,,,,
Lights Out Rowan,"Stars,Donald Smiley Burdick,Hal Burdick,Matt Daniels,,","Hal Burdick,","Hal Burdick,Edward Case,Tripp Reade,","Adventure,Fantasy,Thriller,",,,"United States,","English,",,,,1h 5min,Color,,,,,,,
Burgerface vs. Count Blackula in 4D!,"Stars,Tarun Devnani,Matt Delcalzo,Kevin Martin,,","Kevin Martin,","Tarun Devnani,Kevin Martin,","Action,Comedy,Music,Sci-Fi,",,"August 1, 2015 (United States)","United States,","English,","Skittish Films,",,,1h 20min,Color,"Stereo,",1.33 : 1,,,,,
The Catch,"Stars,C.J. Berdahl,Sam Besserman,Josiah Black,,","Rico Simonini,","Rico Simonini,","Family,",,"August 18, 2013 (United States)","United States,","English,","The Suchin Company,",,"$500,000 (estimated)",1h 30min,Color,,,8.7/10,8,,,
Enigma,"Stars,Alaide Albino,Gabrielly Bertolino,Ataídes Braga,,","Jefferson Assunção,","Ataídes Braga,","Crime,Mystery,",,"January 11, 2019 (Brazil)","Brazil,","Portuguese,","Artesãos Tagarelas,",,"$10,000 (estimated)",1h 13min,Black and White,"Stereo,",16 : 9,,,,,
Sheffield's Manor,"Stars,Zisi Kirzner,Rivky Perlstein,Rivka Ullmann,,","Yuta Silverman,","Dave Eisenstark,Yuta Silverman,","Drama,",,"September 16, 2010 (United States)","United States,","English,","Y. Silverman Productions,",,"$50,000 (estimated)",1h 23min,Color,,,,,,,
Ram Lakhan,"Stars,Amrapali Dubey,Sanjay Pandey,Seema Singh,,","Satish Jain,",,"Drama,",,"August 5, 2016 (India)","India,","Bhojpuri,",,,,2h 48min,Color,,,,,,,
Aavash,"Stars,Samyam Puri,Ashma D.C.,Nisha Adhikari,,","Surendra Poudel,","Hem Raj BC,Surendra Poudel,","Drama,Romance,",,"January 9, 2015 (Nepal)","Nepal,","Nepali,",,,"NPR 8,000,000 (estimated)",2h 12min,Color,,,8.0/10,10,,,
The President's Cell Phone,"Stars,Akbar Abdi,Ali Dehkordi,Sanaz Ghorbani,,","Ali Atshani,","Jaber Ghasem Ali,","Comedy,Drama,",,"May 15, 2013 (Iran)","Iran,","Persian,",,,"IRR 800,000,000 (estimated)",1h 23min,Color,"Mono,",1.85 : 1,4.3/10,133,7,,
Luka,"Lia Kapanadze,Nino Kasradze,Keti Tskhakaia,","Giorgi Barabadze,","Giorgi Barabadze,Ketevan Galdavadze,","Drama,",,"November 11, 2016 (Georgia)","Georgia,","Georgian,","Bastra Films,Taia Films,",,,1h 21min,Color,,,6.8/10,7,,,
Uchithanai Muharnthaal,"Stars,Aishwarya,Lavanya,Nassar,,","Pugazendhi Thangaraj,","Tamilaruvi Manian,","Drama,",,"December 16, 2011 (India)","India,",,"Global Media & Entertainment,","$24,067",,,Color,,,,,,,
Sang froid,"Stars,François Dupont,Albert Jeunehomme,Alain Goblet,,","Renaud Biot,","Murielle Onguéné,","Drama,",,"September 11, 2020 (Belgium)","Belgium,","French,",,,,54min,Color,,,8.5/10,6,,,
To Bata Chahinchi Rati Sara,"Stars,Priya Choudhury,Chandan Kar,Debu Bose,,","Sanjay Nayak,","Sanjay Nayak,","Horror,Thriller,",,"January 10, 2014 (India)","India,","Oriya,","Maa Mangala Film Productions,Sanjaya Nayak Films,",,,2h 15min,Color,,,,,,,
Sotto voce,"Stars,Amal Ayouch,Mohamed Bastaoui,Ahmed Benaissa,,","Kamal Kamal,","Kamal Kamal,","Drama,",,"December 8, 2013 (United Arab Emirates)","Morocco,United Arab Emirates,","Arabic,French,","Dubai Media and Entertainment Organisation in association with Dubai Film Market (Enjaaz),",,,1h 34min,Color,,,6.8/10,22,,,
The Mix Up,"Stars,Nathan Austin,Rick Bucy,Noah Van den Bosch,,","Ken Andrus,","Ken Andrus,","Comedy,",,"April 1, 2018 (United States)","United States,","English,","Ky Filmworks,",,"$5,000 (estimated)",1h 26min,,,,,,,,
Hipóteses para o Amor e a Verdade,"Stars,Ivam Cabral,Luiza Gottschalk,Nany People,,","Rodolfo García Vázquez,","Ivam Cabral,","Drama,",,"August 20, 2015 (Brazil)","Brazil,","Portuguese,","Os Satyros,",,,1h 25min,Color,,,7.4/10,14,,,
The Meeting,"Stars,Martin Houston,Jason Gorze,Sam Nakanishi,,","Mike Winkler,","Mike Winkler,","Action,Thriller,",,"April 14, 2017 (United States)","United States,","English,","Winkler Pictures,",,"$2,000 (estimated)",1h 41min,Color,,1.78 : 1,,,,,
Somewhere in Africa,"Stars,Billings Siwila,Greg Kriek,Bingo Bemingham,,","Chia Stanley Kisuh,","Chia Stanley Kisuh,Billings Siwila,","Drama,",,"August 31, 2013 (South Africa)","South Africa,","English,","Chikissta Productions,",,,2h 9min,Color,,,,,,,
28½,"Stars,Anabela Caetano,Sérgio Assunção,Sérgio Marcelino,,","Adriano Mendes,",,"Drama,",,"September 4, 2020 (Portugal)","Portugal,","Portuguese,English,","Zêzere,",,,1h 33min,,,,8.3/10,21,2,,
El Hijo Buscado,"Stars,Sofía Brito,Rafael Ferro,Nico García,,","Daniel Gagliano,","Writers,Daniel Gagliano,Nicolas Gueilburt,Fernanda Ramondo,,","Crime,",,"December 4, 2014 (Argentina)","Argentina,","Spanish,","Amada Films,",,,1h 21min,Color,"Dolby Digital,",2.35 : 1,5.5/10,16,,,
1/11,"Stars,Ryôsuke Ikeoka,Seika Taketomi,Yûka Ueno,,","Shô Kataoka,","Takatoshi Nakamura,Shô Kataoka,","Drama,",,"April 5, 2014 (Japan)","Japan,","Japanese,","Dub,",,,1h 20min,Color,,,5.8/10,7,,,
Black Mail,"Stars,Lois Atkins,Chris Farrell,Deron Brooks Grams,,","Hurt McDermott,","Hurt McDermott,","Comedy,Drama,",,,"United States,","English,","AKRU Film Production,Fergus,",,"$100,000 (estimated)",1h 40min,Color,,1.85 : 1,9.0/10,5,,,
Love and Kwaito,"Stars,Dumisani Dlamini,Debra Deats,Mpho Moloi,,","Stephina Zwane,","Ricardo Arendse,Stephina Zwane,","Drama,",,,"South Africa,","Zulu,English,","Sorele Media,",,,1h 30min,Color,,,,,,,
Despertar,"Stars,Julietta Rodriguez,Karoline Becker,Loraida Bobadilla,,","José María Cabral,","José María Cabral,","Sci-Fi,Thriller,",,"June 19, 2014 (Dominican Republic)","Dominican Republic,","Spanish,","Tabula Rasa Films,",,,1h 24min,Color,,,6.7/10,34,,,
