title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Four Friends,"Stars,Lalu Alex,Kunchacko Boban,Kamal Haasan,,","Saji Surendran,","Krishna Poojappura,","Drama,",,"October 28, 2010 (India)","India,","Malayalam,","Mulakuppadam Films,",,,2h 36min,Color,"DTS,",1.85 : 1,3.7/10,242,,,
"Him-nae-se-yo, Byeong-heon-ssi","Wan-pyo Hong,Hyun-min Yang,","Byeong-heon Lee,","Byeong-heon Lee,","Comedy,Drama,",,"June 27, 2013 (South Korea)","South Korea,","Korean,",,,,1h 34min,Color,,,6.6/10,16,2,,
Igillenna Ai Dangalanne,"Stars,Arjuna Kamalanath,Ameesha Kavindi,Sudath Wijesekera,,","Arjuna Kamalanath,","Arjuna Kamalanath,","Action,",,"July 18, 2013 (Sri Lanka)","Sri Lanka,","Sinhala,","Isuru Films,Sinosip Vision,",,,,Color,,,,,,,
Roman,"Stars,Gabriel Peralta,Carlos Portaluppi,Nazareno Casero,,","Eduardo Meneghelli,","Gabriel Medina,Pablo Medina,","Action,Crime,Drama,Thriller,",,"May 31, 2018 (Argentina)","Argentina,","Spanish,","Superamor Cine,","$2,498","$500,000 (estimated)",1h 12min,Color,,,4.8/10,22,1,,
Sheer,"Stars,Michael Jefferson,Aaron Barcelo,Frances E. Koepenick,,","Ruben Mazzoleni,","Juan Cruz Pochat,Ruben Mazzoleni,","Crime,Drama,",,"April 18, 2013 (Italy)","United States,","English,","Virgilio Productions,",,,1h 31min,Black and White,"Stereo,",1.85 : 1,6.2/10,32,3,,
Filter Coffee Liquor Cha,"Stars,Nishan Nanaiah,Priyanka Sarkar,Usha Uthup,,","Debarati Gupta,",,"Drama,",,"October 1, 2019 (India)","India,","Hindi,","NIdeas Creations & Productions,",,,1h 20min,Color,,,7.3/10,11,1,,
Lui è mio padre,"Stars,Umberto Anaclerico,Barbara Bacci,Luciano Carciotto,,","Roberto Gasparro,","Roberto Gasparro,","Drama,",,"August 9, 2020 (Italy)","Italy,","Italian,",,,,1h 28min,Color,,2.35 : 1,,,,,
Da San Yuan,"Stars,Ella Chen,Derek Chang,Chia-Chia Peng,,","Nancy Chen,","Blanche Chiang,Nancy Chen,","Comedy,",,"March 21, 2019 (Singapore)","Taiwan,","Mandarin,","Good Kids Entertainment,Tian-Chin Creativity Entertainment,True Happiness International,",,,1h 51min,Color,,,4.6/10,28,,,
Diamonds in the Sky,"Stars,Femi Adebayo,Omowunmi Dada,Joke Silva,,","Kunle Afolayan,","Tunde Babalola,","Drama,",,"February 10, 2019 (Nigeria)","Nigeria,","English,","Leah Foundation,",,,1h 52min,Color,,,,,,,
Tardy Terror,"Stars,Paul T. Taylor,Ryan T. Johnson,Corey Cannon,,","Tyler J. Case,","Abby Glass,Julian Tejeda,","Horror,",,,"United States,","English,","D311,Double T,",,,,Color,,,,,,,
