title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Out of Reach,"Stars,Allyson Fournier,Sam Doupe-Smith,Thomas Fournier,,","Allyson Fournier,","Allyson Fournier,","Drama,",,"August 24, 2012 (Canada)","Canada,","English,","CRAFT Pictures,",,CA$500 (estimated),,Color,,,,,,,
Marty's Project,"Stars,Naomi Ash,David Bedford,Joanna Deering,,","Andrew Kent,Beth Williams,","Andrew Kent,Beth Williams,","Comedy,Sci-Fi,",,"October 13, 2010 (United Kingdom)","United Kingdom,","English,","Black Box Film Productions,Kanga Reel Productions,",,,58min,Color,,,,,,,
Ofelia non annega,"Stars,Giulio Bianchini,Daniela Cavallini,Marzia de Maria,,","Francesca Fini,","Francesca Fini,","Biography,Drama,Fantasy,Music,",,March 2016 (France),"Italy,","Italian,","Istituto Luce Cinecittà,",,,1h 30min,Color,,,,,1,,
In Sicily,"Stars,Angie Castro,Colin Clarke,Giorgia Mangiafesta,,","Miosotis Colette Clarke,","Colin Clarke,Miosotis Colette Clarke,",,,"April 14, 2013 (Italy)","Italy,","Italian,English,","Mioandcolin,",,"$30,000 (estimated)",1h 28min,Color,,,,,,,
The Town,,"Silas Pons,","Silas Pons,","Horror,",,"October 26, 2012 (United States)","United States,","English,","GoulartMedia,",,"$5,900,000 (estimated)",1h 41min,Color,,16:9 HD,,,,,
Monster Under Skin 2,"Esther Audu,Juliet Ibrahim,Frederick Leonard,","Ekenna Udo Igwe,","Ekenna Udo Igwe,","Drama,",,"November 4, 2015 (Nigeria)","Nigeria,","English,","Purple Ribbon Entertainment,",,,,Color,,,,,,,
Ishi no furu oka,"Stars,Yuta Furukawa,Ryô Katô,Airi Nakajima,,","Yôhei Takahashi,","Yôhei Takahashi,","Comedy,Fantasy,",,,"Japan,","Japanese,",,,,1h 20min,Color,,,,,,,
Olleyavanu (A Good Man),"Sunil D'Souza,Yashaswini Rao,",,"Kesari Haravoo,","Drama,",,2018 (India),"India,","Kannada,",,,"₹6,000,000 (estimated)",,Color,"Dolby,",2.35 : 1,,,,,
Fish in the Sky,"Stars,Ronan Barbour,Erica Fan,Florence C.M. Klein,,","Erica Fan,","Erica Fan,","Drama,",,August 2013 (South Korea),"China,United States,","Chinese,English,","Fish In The Sky,",,,1h 50min,Color,,,,,,,
Aamako Man,"Stars,Yenserj Gurung,Bibek Gurung,Saraswati Gurung,,","Janak Gurung,","Janak Gurung,","Drama,Family,",,"July 22, 2018 (Hong Kong)","Nepal,","Nepali,","Swasti Films,",,"NPR 2,500,000 (estimated)",1h,Color,,,,,,,
