title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Jours de France,"Stars,Pascal Cervo,Arthur Igual,Fabienne Babe,,","Jérôme Reybaud,","Writers,Jérôme Reybaud,Nicolas Restif de La Bretonne,Henri Thomas,,","Comedy,Drama,Romance,",Unrated,"March 22, 2017 (France)","France,","French,English,Italian,","Chaz Productions,Centre national du cinéma et de l'image animée (CNC),Ciclic - Région Centre,","$12,273",,2h 17min,Color,,1.85 : 1,5.9/10,527,5,13,73
Star Trek Enterprise II: Der Anfang vom Ende,"Writers,Rick Berman,Brannon Braga,Sabrina Heuer-Diakow,,Stars,Lars von Velsen,René Dawn-Claude,Sabrina Heuer-Diakow,,","Jürgen Kaiser,","Writers,Rick Berman,Brannon Braga,Sabrina Heuer-Diakow,,","Animation,Sci-Fi,",,"June 18, 2016 (Germany)","Germany,","German,",,,,58min,Color,,,7.6/10,22,1,,
Viktoria,"Stars,Irmena Chichikova,Daria Vitkova,Kalina Vitkova,,","Maya Vitkova,","Maya Vitkova,","Drama,Family,",Not Rated,"December 18, 2015 (Bulgaria)","Bulgaria,Romania,","Bulgarian,","Mandragora,Viktoria Films,","$11,314",,2h 35min,Color,"Dolby,",2.55 : 1,6.5/10,437,5,34,55
Zapatlela 2,"Stars,Makarand Anaspure,Ramdas Padhye,Laxmikant Berde,,","Mahesh Kothare,",,"Horror,",,"June 7, 2013 (India)","India,","Marathi,","Select Media Holdings- Moving Pictures,Viacom18 Motion Pictures,",,"₹50,000,000 (estimated)",2h 55min,,,,5.5/10,82,1,,
Fatal Friend Request,"Stars,Andrea del Campo,Ernesto Griffith,Adam Hurtig,,","Lisa France,","Brooke Purdy,","Thriller,",TV-14,"May 15, 2019 (United States)","United States,","English,","Cartel Pictures,The Cartel,",,,1h 26min,Color,,,5.1/10,197,11,3,
Everybody Happy,"Stars,Peter Van den Begin,Barbara Sarafian,Jeroen Leenders,,","Nic Balthazar,","Nic Balthazar,","Drama,",,"September 28, 2016 (Belgium)","Belgium,","Dutch,","Centre du Cinéma et de l'Audiovisuel de la Fédération Wallonie-Bruxelles,Entre Chien et Loup,Eyeworks Film & TV Drama,",,,1h 33min,Color,,,5.4/10,232,1,4,
Urubú,"Stars,Carlos Urrutia,Clarice Alves,Jullie D'Arrigo,,","Alejandro Ibáñez,","Carlos Bianchi,Alejandra Heredia,Alejandro Ibáñez,","Horror,Thriller,",,"September 18, 2020 (Spain)","Spain,","Portuguese,Spanish,","Prointel,",,,1h 30min,Color,"Dolby Digital,",1.85 : 1,4.1/10,63,1,10,
Kashikoi inu wa hoezuni warau,"Stars,Hiroki Horikawa,Gôta Ishida,Jûzô Kakei,,","Ryôhei Watanabe,","Ryôhei Watanabe,","Thriller,",,"September 19, 2012 (Japan)","Japan,","Japanese,",,,"¥1,500,000 (estimated)",1h 34min,,,,6.7/10,263,2,9,
12 Round Gun,"Stars,Kate Vernon,Mark Boone Junior,Cassi Thomson,,","Sam Upton,","Sam Upton,","Drama,Sport,",TV-MA,"November 16, 2018 (United States)","United States,","English,","Entelechy Films,",,,1h 32min,Color,,1.78 : 1,4.7/10,233,18,,
Kousalya Krishnamurthy,"Stars,Mahesh Achanta,Jhansi,Vennela Kishore,,","Srinivasa Rao Bhimaneni,","Srinivasa Rao Bhimaneni,Choudary Hanuman,Arunraja Kamaraj,","Drama,Sport,",,"August 22, 2019 (India)","India,","Telugu,","Creative Commercials,",,,2h 29min,Color,,,7.2/10,204,2,,
