title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
L'amour est dans le prêt? (Stageplay),"Fabienne Carat,","Sophie Depooter,Fabrice Madonia,","Fabienne Carat,","Comedy,",,"May 4, 2015 (France)","France,","French,",,,,1h 30min,Color,,,,,,,
The Way of Glass,"Stars,Theodore Bouloukos,Frances Pabon,Kai Issey,,","Daniel Berg,","Daniel Berg,Sam Newhouse,","Drama,",,"March 18, 2012 (United States)","United States,","English,","Warren Walcott Productions,",,,1h 10min,Color,,,8.3/10,14,,,
Cherish Love,"Stars,Nakita Bennett,Ely Cocklin,Azrial Greene-Pina,,","VideoHero,","Azrial Greene-Pina,Nicole Jocleen,Cordell Love,","Comedy,",,"April 19, 2019 (United States)","United States,","English,","Daily Devotion,",,,,Color,,,,,,,
A Method,"Stars,Shelli Manzolini,Jane Froiland,John Middleton,,","Paul von Stoetzel,","Andrew Martin,","Crime,Drama,Thriller,",,"October 25, 2013 (United States)","United States,","English,","Killing Joke Films,",,"$24,000 (estimated)",1h 2min,Color,,,,,,,
Thirumaal Perumai,"Gopal Ram,","Gopal Ram,",,"Drama,",,"September 30, 2016 (India)","India,","Tamil,","M.G.S. Films,",,,,Color,,,,,,,
Kick Ass Cops: The Colgate Case,"Stars,Natasha Kong,Charlotte Lilt,JP Frydrych,,","Josh Berghoff,","Josh Berghoff,","Comedy,",Not Rated,"March 5, 2016 (United States)","United States,","English,","JBPRO Films,",,"$10,000 (estimated)",1h 39min,Color,,,7.1/10,10,1,,
What Happened to Bent Richard?,"Stars,Lee Daniels,Tom Davenport,Joe Dredd Lockett,,","Kimberly McLaughlin,","Kimberly McLaughlin,","Crime,Drama,Horror,Mystery,",,"February 2, 2013 (United States)","United States,","English,","K-Town Film Productions,",,,45min,Color,,,,,,,
Die Toten reiten schnell,"Stars,Christian Harting,Chiara von Galli,Mika Metz,,","Lukas Väth,","Lukas Väth,","Drama,Fantasy,Horror,Mystery,Sci-Fi,Thriller,",,"December 1, 2015 (Germany)","Germany,","German,",,,,1h 15min,Color,,2.35 : 1,,,,,
Method Acting,"Stars,Brian Hernandez,Younger Robbins,Ludwig Manukian,,","Benito Ornelas,","Brian Hernandez,","Crime,Drama,Thriller,",,"June 11, 2010 (United States)","United States,","English,","3N Films,",,,,Color,,,,,,,
The Great Altar,"Stars,John Charles Dickson,Chanse Tekell,Saskia Lynge,,","Fred Keel,","Chrissy Kachurak,Fred Keel,","Drama,Horror,Thriller,",,"October 20, 2018 (United States)","United States,","English,","Ocean Rising Productions,",,"$15,000 (estimated)",1h 35min,Color,,,,,,,
Duti Mon,"Ashok Kumar,Ranjit Mullick,Rohit,","Subhash Sen,",,"Drama,",,"April 29, 2011 (India)","India,","Bengali,",,,,,Color,,,,,,,
Coppa Italia Semi-Finals 2nd Leg Ssc Napoli Vs Inter Milan,,,,"Sport,",,"June 13, 2020 (Italy)","Italy,","Italian,",,,,1h 36min,Color,,,,,,,
Wake,"Stars,Jerad Anderson,Steve Garrett,Monica Pitpit,,","Steve Garrett,","Steve Garrett,","Drama,Thriller,",,"June 3, 2011 (United States)","United States,","English,",,,,1h 29min,Color,,,,,1,,
Dark House: The Legend of Dark House,"Stars,Sharni Tapako Brown,David Chris,Simon Cooper,,","Sheila Evans,","Sheila Evans,","Horror,",,"October 1, 2018 (United Kingdom)","United Kingdom,","English,","Walk>Talk Productions,",,,,,,,2.4/10,5,,,
Future King,"Stars,Jerry Ainsworth,Chris Copeskey,Jonathan Dixon,,","Curtis Everitt,","Curtis Everitt,","Drama,",,"February 13, 2017 (United States)","United States,","English,","Saint Studios Films,",,$56 (estimated),1h 1min,Black and White,,16:9 HD,,,,,
Retour à Mayerling,"Stars,Edith Scob,Astrid Adverbe,Marianne Basler,,","Paul Vecchiali,","David Lang,Paul Vecchiali,",,,2011 (France),"France,","French,","POM Films,",,,1h 20min,Color,"Stereo,",,5.8/10,8,,,
Kamera obskura,"Stars,Pen Medina,Joel Torre,Nanding Josef,,","Raymond Red,","Raymond Red,Pen Medina,","Drama,",,"July 21, 2012 (Philippines)","Philippines,","Tagalog,English,","Pelipula Productions,Cinemalaya,Filmex,",,,1h 23min,Black and White,"Stereo,",,7.3/10,9,5,,
P.T.S.D,"Stars,Jason Lopez,Treva Etienne,Phillipe Simon,,","Cedric Godin,","Cedric Godin,","Drama,",,2015 (United States),"United States,","English,","Hexogen Pictures,",,"$8,000 (estimated)",1h 11min,Color,"Dolby Digital,",1.85 : 1,8.1/10,16,,,
C'est bon,"Tom Bonello,Jean-Pierre Coffe,","Serge Elissalde,Amandine Fredon,Jacques-Rémy Girerd,","Hal Collomb,Jacques-Rémy Girerd,","Animation,",,"July 2, 2013 (France)","France,","French,","Folimage,Les Trois Ours,",,,1h,Color,,,,,,,
Quick Trip,"Stars,Loren Lott,Jade Benson,Jamal Fuller,,","Christopher Kendrick,","Christopher Kendrick,","Crime,Romance,",,"August 6, 2017 (United States)","United States,","English,",,,"$2,000 (estimated)",45min,Color,,,,,,,
Lascados,"Stars,Raul Barretto,Manoel Junior Batista,Paloma Bernardi,,","Vitor Mafra,","Emílio Boechat,Marilia de Toledo,","Comedy,",,"September 18, 2014 (Brazil)","Brazil,","Portuguese,","Santa Rita Filmes,",,,1h 29min,Color,,1.85 : 1,4.0/10,118,1,,
The Perception of Moving Targets,"Stars,Cherie Blackfeather,Jin Camou,Gerald Casey,,","Weston Currie,","Weston Currie,","Drama,",,"January 19, 2012 (United States)","United States,","English,","Watcher Films,",,"$15,000 (estimated)",1h 21min,Color,,2.35 : 1,7.9/10,29,2,,
