title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Bana Adini Sor,"Stars,Engin Hepileri,Özge Borak,Basak Parlak,,","Taner Gündöner,","Oben Aras,","Drama,Romance,",,"March 13, 2015 (Turkey)","Turkey,","Turkish,",,"$392,088","$1,000,000 (estimated)",1h 50min,Color,,,5.7/10,694,1,,
Vladenie 18,"Stars,Dmitriy Endaltsev,Yuriy Filatov,Mariya Fomina,,","Svyatoslav Podgaevskiy,","Dmitriy Besin,","Horror,Mystery,",,"March 13, 2014 (Russia)","Russia,","Russian,","Lyuksor,","$13,743",,1h 33min,Color,,,4.5/10,312,3,,
City Slacker,"Stars,Fiona Gillies,Tom Conti,Geoffrey Streatfeild,,","James Larkin,","Michael Müller,","Romance,",TV-PG,"October 5, 2012 (United Kingdom)","United Kingdom,","English,","City Slacker Films,",,,1h 29min,,,1.85 : 1,4.9/10,180,4,6,
Never Tear Us Apart,"Stars,Ricky Davao,Meryll Soriano,Jasmine Curtis-Smith,,","Whammy Alcazaren,","Whammy Alcazaren,","Drama,",,"October 12, 2018 (Philippines)","Philippines,","English,","ABS-CBN Film Productions,",,"₱3,000,000 (estimated)",,Color,,,,,,,
Semma,"Stars,G.V. Prakash Kumar,Arthana Binu,Yogi Babu,,","Valliganth,","Pandiraj,","Comedy,Drama,",,"May 25, 2018 (India)","India,","Tamil,","Linga Bhairavi Creations,Pasanga Productions,",,,2h 3min,Color,,,4.8/10,121,1,,
Songs of Love and Hate,"Stars,Jeroen Willems,Ursina Lardi,Sarah Horvath,,","Katalin Gödrös,","Dagmar Gabler,Katalin Gödrös,","Drama,",,"August 5, 2010 (Switzerland)","Switzerland,","German,","Cobra Film AG,",,,1h 29min,Color,"Dolby Digital EX,",,6.1/10,108,5,,
Satellite of Love,"Stars,Nathan Phillips,Zachary Knighton,Shannon Lucio,,","Will James Moore,","Jonathan Ray Case,Will James Moore,","Drama,Romance,",Not Rated,"March 5, 2013 (United States)","United States,","English,","I Love That Dog Films,SOL Movie,",,,1h 19min,Color,,,5.5/10,119,2,1,
4 Deung,"Stars,Moo-Seong Choi,Park Hae-joon,Lee Hang-na,,","Ji-woo Jung,","Ji-woo Jung,Min-Ah Kim,","Drama,Sport,",,"April 13, 2016 (South Korea)","South Korea,","Korean,",,"$229,510",,1h 56min,Color,,,7.0/10,103,6,,
El paseo 4,"Stars,Adelaida Buscato,Valeria Chagüi,Alejandro D'Carlo,,","Juan Camilo Pinzon,","Dago García,Fernando Lara,","Comedy,",PG-13,"December 25, 2016 (Colombia)",,,"Dynamo,","$4,270,311",,1h 35min,,,,4.3/10,163,1,1,
The Great Lion Kun Seng Keng,"Stars,Kuan Tai Chen,Su Ee,Henley Hii,,","Matt Lai,","Tian Koi Leong,","Action,",,"May 29, 2014 (Malaysia)","Malaysia,","Chinese,","Asia Tropical Films,",,,1h 40min,Color,,,7.7/10,14,,,
Stinking Heaven,"Stars,Deragh Campbell,Henri Douvry,Jason Giampietro,,","Nathan Silver,","Writers,Deragh Campbell,Jack Dunphy,Hannah Gross,,","Comedy,Drama,",Not Rated,"December 9, 2015 (United States)","United States,","English,",,,,1h 10min,Color,,,6.0/10,269,7,18,62
As Night Falls,"Stars,Debbie Rochon,Julie Anne Prescott,Deneen Melody,,","Joe Davison,","Joe Davison,","Action,Comedy,Fantasy,Horror,Mystery,Thriller,",TV-MA,"October 9, 2010 (United States)","United States,","English,","FEAR FILM Motion Picture Studios,Pop Gun Pictures,Red Gears Studios,",,,1h 18min,Color,,,2.8/10,239,6,11,
S'ids Lake,"Stars,Kristian Pierce,David Solesbee,Michael J. King,,","Kevin Ruiz,","Kristian Pierce,Doug Rawdon,Kevin Ruiz,","Thriller,",,"June 15, 2019 (United States)",,"English,","Associated Artists Management,",,"$26,000 (estimated)",1h 30min,Color,,,6.4/10,81,10,,
Marsella,"Stars,María León,Goya Toledo,Noa Fontanals,,","Belén Macías,","Verónica Fernández,Aitor Gabilondo,Belén Macías,","Drama,",,"July 18, 2014 (Spain)","Spain,France,","Spanish,","Balada Triste de Trompeta,Canal+ España,Generalitat de Catalunya - Departament de Cultura,","$161,333",,1h 35min,Color,,,6.2/10,359,3,,
Senn,"Stars,Zach Eulberg,Lauren Taylor,Taylor Lambert,,","Josh Feldman,","Josh Feldman,Britton Watkins,","Adventure,Mystery,Sci-Fi,",Not Rated,"February 19, 2013 (United States)","United States,","English,",,,,1h 24min,Color,,,5.1/10,222,8,4,
Ithihasa,"Stars,Binu Adimali,Anusree,Shine Tom Chacko,,","Binu Sadanandan,","Aneesh Lee Ashok,Anil Narayanan,","Drama,",,"November 27, 2014 (Kuwait)","India,","Malayalam,","ARK Media,",,,2h 30min,Color,,,6.0/10,414,2,,
Al Hafla,"Stars,Ahmed Ezz,Muhammad Ragab,Joumana Mourad,,","Ahmad Ala El-Dib,","Wael Abd-Allah,","Action,Drama,Mystery,Thriller,",,"January 23, 2013 (Egypt)","Egypt,","Arabic,",,"$49,197",,1h 40min,Color,,,6.5/10,657,2,,
Inocencia,"Stars,Yasmani Guerrero,Luis Manuel Álvarez,Héctor Noas,,","Alejandro Gil,","Amilcar Salatti,","Drama,",,"January 30, 2019 (Cuba)","Cuba,","Spanish,","Audiovisuales ICAIC,Trapichestudios,",,,2h 1min,Color,,2.35 : 1,7.4/10,33,1,,
Trapped Abroad,"Stars,Amarsaikhan Baljinnyam,Erdenebileg Ganbold,Bayasgalan Jadamba,,","Janchivdorj Sengedorj,","Battushig Amarsanaa,Janchivdorj Sengedorj,","Action,",,"April 19, 2014 (Mongolia)","Mongolia,","Mongolian,","A Group,Prime Pictures,Black Zebra,",,"MNT 500,000,000 (estimated)",1h 40min,Color,,,7.6/10,836,,,
Alamak... Toyol!,"Stars,Along Cham,Hamid Gurkha,Afiq Izzudin,,","Ismail Bob Hasim,",,"Comedy,",,"November 3, 2011 (Malaysia)","Malaysia,","Malay,","Metrowealth Movies Production,",,,1h 25min,Color,,,5.2/10,42,,,
Crash Test Aglaé,"Stars,India Hair,Julie Depardieu,Yolande Moreau,,","Eric Gravel,","Eric Gravel,Chemsa Dahmane,Fabrice de Costil,","Comedy,Drama,",Not Rated,"August 2, 2017 (France)","France,","French,English,German,Hindi,Kazakh,Russian,Polish,","Novoprod,Centre national du cinéma et de l'image animée (CNC),La Région Île-de-France,","$1,110,613","€2,302,000 (estimated)",1h 25min,Color,,2.35 : 1,6.6/10,592,4,2,
Harbinger,"Stars,Dimitrius Pulido,Tina Rodriguez,Paeka Campos,,","Cody Duckworth,","Cody Duckworth,","Drama,Fantasy,Horror,Mystery,Thriller,",,2015 (United States),"United States,","English,Spanish,","luzworks,",,,1h 24min,Color,,2.35 : 1,5.2/10,510,4,,
Intersections,"Stars,Michael C. Nouri,Dennis Mencia,Itziar Martinez,,","Charles Pazos,",,"Crime,Drama,",,,"United States,","English,",,,$300 (estimated),59min,Black and White,,,,,,,
Braca po babine linije,"Stars,Milorad Mandic-Manda,Rados Bajic,Ljiljana Stjepanovic,,","Rados Bajic,","Rados Bajic,","Comedy,",,"March 16, 2016 (Serbia)","Serbia,","Serbian,","Contrast Studios,","$130,520","€600,000 (estimated)",1h 30min,Color,,1.66 : 1,4.1/10,202,1,2,
Rehén de ilusiones,"Stars,Daniel Fanego,Romina Ricci,Atilio Pozzobón,,","Eliseo Subiela,","Eliseo Subiela,","Crime,Drama,Romance,",Not Rated,"August 9, 2012 (Argentina)","Argentina,","Spanish,","Instituto Nacional de Cine y Artes Audiovisuales (INCAA),Pensa & Rocca Producciones,",,,1h 20min,Color,"Dolby Digital,",1.85 : 1,5.9/10,84,1,1,
Colours of Innocence,"Stars,Samiul Alam,Shakuntala Barua,Sanjay Biswas,,","Manas Mukul Pal,","Bibhutibhushan Bandyopadhyay,Manas Mukul Pal,","Drama,",,"October 23, 2016 (India)","India,","Bengali,",,,,1h 21min,Color,,2.35 : 1,8.5/10,416,6,1,
Rage: Midsummer's Eve,"Stars,Michael Vardian,Holly Georgia,Johnny Sachon,,","Tii Ricks,","Tii Ricks,","Horror,Mystery,Thriller,",,"March 6, 2015 (United States)","United States,","English,","La Brea Pictures,",,"$1,300,000 (estimated)",1h 30min,,,2.35 : 1,5.1/10,292,15,6,
Damyna the Musical,"Stars,Sabrina Butts,Tom Chiponge,Charity Chisenga,,","Peter Langmead,","Peter Langmead,","Musical,Romance,",,"February 22, 2018 (Zambia)","Zambia,","English,","Langmead & Baker,",,,1h 19min,Color,,16:9 HD,,,,,
The Interrogation,"Joan Blackham,Romanus Fuhrmann,Maciej Marczewski,","Erez Pery,","Sari Azoulay Turgeman,Erez Pery,","Biography,Drama,History,",,2016 (Israel),"Israel,","German,","Daroma Productions,Film Base Berlin,",,,1h 23min,Color,,,6.9/10,73,2,,
Oboroten v pogonakh,"Stars,Anastasiya Makeeva,Vyacheslav Razbegaev,Oleg Zagorodnii,,","Aleksandr Budyonnyy,","Aleksandr Budyonnyy,Yuliya Opaterna,Edward Saszko,","Crime,",,2013 (Ukraine),"Ukraine,","Russian,","Film.ua,Postmodern,",,,1h 19min,,,,,,,,
Climas,"Stars,Claudia Ruiz del Castillo,Fiorella de Ferrari,Maria Unocc,,","Enrica Pérez,Enrica Pérez,","Enrica Pérez,Matías Vega,","Drama,",Not Rated,"June 4, 2015 (Peru)","Peru,Colombia,","Spanish,",,,,1h 24min,Color,,,6.6/10,105,2,,
Dongata,"Stars,Lakshmi Manchu,Adivi Sesh,Nagarjuna Akkineni,,","Vamsi Krishna,","Mohan Bharadwaj,Sai Madhav Burra,","Comedy,",,"May 8, 2015 (India)","India,","Telugu,","Manchu Entertainment,",,,2h 20min,Color,,,5.6/10,863,,,
Tékasztorik 2,"Stars,Viktória Bihari,Iván Kamarás,Ferenc Elek,,","Martin Csaba,Kala Czupi,","Martin Csaba,","Comedy,",,"February 13, 2020 (Hungary)","Hungary,","Hungarian,","Drastique Pictures,",,,1h 45min,Color,,,4.8/10,164,5,,
Mina-anud,"Stars,Dennis Trillo,Jerald Napoles,Matteo Guidicelli,,","Kerwin Go,","Stephen Lopez,Kerwin Go,","Comedy,Crime,Drama,",,"August 21, 2019 (Philippines)","Philippines,","Tagalog,Filipino,","Regal Films,Epicmedia,",,,2h 25min,Color,,,7.7/10,14,,,
