title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Ek Ka Do Aur Dhoka Ek,"Stars,Amit Sharma,Rishi Deepak,Ben Mitchell,,","Yogesh Pratap,","Yogesh Pratap,","Thriller,",,"July 6, 2016 (New Zealand)","New Zealand,","Hindi,","Dreamz Productions,Monkey Tale Entertainment,",,"NZ$120,000 (estimated)",,Color,,,,,,,
Las Vegas Hotel,"Stars,Djédjé Apali,Sylvain Charbonneau,Clair,,","Christophe Gros-Dubois,","Christophe Gros-Dubois,","Romance,",,"January 1, 2012 (France)","France,","French,","Madiana Productions,",,,,Color,,,,,,,
Prioni,"Stars,Siri Saarilahti,Sampsa Salo,Miia Nurmi,,","Jukka Nieminen,","Jukka Nieminen,","Horror,Sci-Fi,",,"February 11, 2017 (Finland)","Finland,","Finnish,","Jukka Nieminen,",,,1h 43min,Color,,16 : 9,6.7/10,7,1,,
African Movie Channel Original Production - Shade of Lies,"Stars,Seun Akindele,Nonso Odogwu,Mofe Okorodudu,,","Paul Iheanyichukwu Igwe,","Chris Bonnie,","Drama,",,2019 (United Kingdom),"United Kingdom,","English,","African Movie Channel,",,"NGN 2,500,000 (estimated)",,Color,,,,,,,
Kulinar,"Stars,Roman Ageev,Igor Botvin,Sergey Gamov,,","Andrey Ivanov,",,"Crime,",,April 2012 (Russia),"Russia,","Russian,","Green-Film,",,"RUR 5,000,000 (estimated)",,Color,,,,,,,
Snow White and the Three Little Pigs,,,,,,"August 28, 2016 (China)",,,,"$255,261",,,,,,,,,,
Jade Fox Army,,"Janno Kim,","Yin Yan Lei,","Action,Adventure,",,"January 31, 2016 (China)","China,","Chinese,","Fang Quan Film Industry,",,"CN¥1,000,000 (estimated)",1h,Color,,2.35 : 1,,,,,
Dark of Magic,"Stars,Christian Bouiges,Guillaume Bouiges,Marc Cassot,,","Guillaume Bouiges,","Guillaume Bouiges,","Fantasy,",,2016 (France),"France,","French,",,,,1h 45min,Color,,2.35 : 1,,,,,
The Hitch,"Stars,Danny Allen,Joe Avery,Grafton Banks,,","Radu Vlad,","Radu Vlad,","Action,Comedy,Crime,",,,"United States,","English,",,,,1h 3min,,,,6.4/10,12,,,
Yala Jeevan Aise Naav,"Stars,Isha Keskar,Ketan Kshirsagar,Kishor Mahabole,,","Haribhau Limaye,Pramod Samel,","Vastuyogi Limaye,","Drama,",,"August 5, 2016 (India)","India,","Marathi,","Limaye Vishwaprakash Productions,",,,2h 14min,Color,,,,,,,
