title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Comedy of Errorz,"Tom Lister Jr.,","Coke Daniels,",,"Comedy,",Not Rated,June 2013 (United States),"United States,","English,",,,,1h 27min,Color,,,2.5/10,45,,,
Haunting Inside,"Stars,Erica Blackstock,Adam Scott Clevenger,Joni Durian,,","Henrique Couto,","Dan Wilder,","Horror,",,"June 21, 2019 (United States)","United States,","English,","Keenan Patrick Pryor Productions,",,,1h 18min,Color,,1.78 : 1,3.3/10,89,11,1,
House on Elm Lake,"Stars,Becca Hirani,Andrew Hollingworth,Faye Goodwin,,","James Klass,","Shannon Holiday,James Klass,","Horror,",,"September 11, 2017 (United Kingdom)","United Kingdom,","English,","Proportion Productions,",,,1h 36min,Color,,2.35 : 1,3.8/10,1.3K,17,20,
Goreyan Nu Daffa Karo,"Stars,Amrinder Gill,Binnu Dhillon,Yograj Singh,,","Pankaj Batra,","Amberdeep Singh,","Comedy,",,"September 12, 2014 (India)","India,","Punjabi,","Speed Records,","$51,047","₹5,000,000 (estimated)",2h 14min,Color,,,7.4/10,847,6,2,
Hacked,"Stars,Matthew Festle,Jackson Turner,Alan Maxson,,","Matthew Festle,Matt Leal,","John Festle,Matthew Festle,","Comedy,Drama,Horror,",,"October 23, 2020 (United States)","United States,","English,","3 Keys Media,Flick Fanatics,",,,1h 10min,Color,"Dolby Digital,",,6.6/10,41,6,2,
Yozgat Blues,"Stars,Ercan Kesal,Ayça Damgaci,Tansu Biçer,,","Mahmut Fazil Coskun,","Mahmut Fazil Coskun,Tarik Tufan,","Comedy,Drama,Music,",,"December 6, 2013 (Turkey)","Turkey,Germany,France,","Turkish,","Hokus Fokus,Arden Film,Eurimages,","$48,867","$1,000,000 (estimated)",1h 33min,Color,,,6.8/10,3.2K,3,5,
Masaryk,"Stars,Karel Roden,Hanns Zischler,Oldrich Kaiser,,","Julius Sevcík,","Petr Kolecko,Alex Königsmark,Julius Sevcík,","Biography,Drama,History,",,"March 9, 2017 (Czech Republic)","Czech Republic,Slovakia,Germany,","Czech,Slovak,English,French,","In Film Praha,Ceská Televize,Rozhlas a televízia Slovenska,","$2,000,121",,1h 54min,Color,,,6.7/10,761,5,22,
L'odeur de la mandarine,"Stars,Olivier Gourmet,Georgia Scalliet,Dimitri Storoge,,","Gilles Legrand,","Guillaume Laurant,Gilles Legrand,","Drama,Romance,",,"September 30, 2015 (France)","France,","French,","Epithète Films,Davis-Films,France 3 Cinéma,","$376,499",,1h 50min,Color,"Dolby Digital,",2.35 : 1,6.4/10,307,2,4,
Life in Reverse,"Stars,William McNamara,Joe Estevez,Timothy E. Goodwin,,","Tara Lynn Marcelle,","Tara Lynn Marcelle,","Drama,Romance,",,2018 (United States),"United States,","English,","AK Productions (II),Fly Sparrow Films,Ginger Knight Films,",,,,Color,,,,,,,
No Coração do Mundo,"Stars,Kelly Crifer,Leo Pyrata,Grace Passô,,","Gabriel Martins,Maurílio Martins,","Gabriel Martins,Maurílio Martins,","Drama,",,"August 1, 2019 (Brazil)","Brazil,","Portuguese,French,","Filmes de Plástico,",,,2h 1min,Color,,2.35 : 1,7.2/10,326,2,1,
Departe de tine,"Stars,Maia Morgenstern,Andi Vasluianu,Maria Dinulescu,,","James Pillion,","Writers,Jonathan Ahmadi,J.M.R. Luna,James Pillion,,","Drama,",,"March 31, 2017 (Romania)","Romania,","English,Romanian,","Studio Indie Productions,Gyroscope Productions,Lunatic Films,",,"$20,000 (estimated)",1h 33min,Color,,1.78 : 1 / (high definition),5.6/10,121,7,2,
Fátima,"Stars,Rita Blanco,Anabela Moreira,Cleia Almeida,,","João Canijo,","João Canijo,","Drama,",,"April 27, 2017 (Portugal)","Portugal,France,","Portuguese,","Les Films de l'Après-Midi,Midas Filmes,",,,2h 33min,Color,,,6.9/10,313,5,,
Me Again,"Stars,David A.R. White,Bruce McGill,Della Reese,,","David A.R. White,Jeffrey Peterson,","Tommy Blaze,","Comedy,Drama,",Not Rated,,"United States,","English,","Latigo Entertainment,Pure Flix Entertainment,",,,1h 38min,Color,,,5.7/10,849,7,4,
Cirque du Soleil: O,"Stars,John Abraham,Ekaterina Aleshina,Alifia Alimova,,","Benoît Giguère,","Franco Dragone,","Fantasy,",,"December 27, 2017 (Germany)","Canada,Germany,","English,","ARTE,Bell Media,Cirque du Soleil Images,",,,1h 33min,Color,,16:9 HD,8.2/10,65,3,,
Always Kabhi Kabhi,"Stars,Lillete Dubey,Satyajeet Dubey,Ali Fazal,,","Roshan Abbas,","Writers,Roshan Abbas,Kanika Dhillon,Ishita Moitra,,","Comedy,Crime,Drama,Romance,",Not Rated,"June 17, 2011 (India)","India,","Hindi,English,","Eros Worldwide,Red Chillies Entertainment,","$884,624",,2h 6min,Color,"Dolby Digital,",,4.0/10,1.3K,4,10,
Hermano,"Stars,Fernando Moreno,Eliú Armas,Alí Rondón,,","Marcel Rasquin,","Rohan Jones,Marcel Rasquin,","Drama,Family,Sport,",Not Rated,"July 2, 2010 (Venezuela)","Venezuela,","Spanish,","A&B Producciones,Centro Nacional Autónomo de Cinematografía (CNAC) (I),","$1,609,112","VEB 4,273,248 (estimated)",1h 37min,Color,,2.35 : 1,7.3/10,2.6K,20,16,
Mon ange,"Stars,Hannah Boudreau,Maya Dory,Fleur Geffrier,,","Harry Cleven,","Harry Cleven,Thomas Gunzig,","Drama,Fantasy,Romance,",,"May 3, 2017 (Belgium)","Belgium,","French,","Après le Déluge,Centre du Cinéma et de l'Audiovisuel de la Fédération Wallonie-Bruxelles,Climax Films,","$20,010",,1h 20min,Color,"Dolby SR,",,6.0/10,413,18,,
Parallel,"Stars,Caspian Faye,Alexander Cooper,Tasha Holz,,","Alexander Cooper,Ieva Makselyte,","David Magowan,","Drama,Mystery,",,"August 11, 2016 (United States)","United Kingdom,","English,",,,,1h 19min,Color,,,5.4/10,43,6,10,
Porkchops,"Stars,Sam Qualiana,Angela Pritchett,Rob Cobb,,","Eamon Hardiman,","Eamon Hardiman,","Comedy,Horror,",,"October 28, 2011 (United States)","United States,","English,","Razor Sharp Studios,",,"$5,000 (estimated)",1h 20min,Color,,16:9 HD,5.1/10,100,5,7,
Operasjon Arktis,"Stars,Kaisa Gurine Antonsen,Ida Leonora Valestrand Eike,Leonard Valestrand Eike,,","Grethe Bøe-Waal,","Grethe Bøe-Waal,Leif Hamre,","Adventure,Family,",,"October 17, 2014 (Norway)","Norway,","Norwegian,","Norsk Filminstitutt,Filmfond Nord,Nordisk Film,","$2,726,276","NOK 26,000,000 (estimated)",1h 27min,Color,,,6.1/10,949,6,7,
L'ombra del lupo,"Stars,Christopher Lambert,Maria Grazia Cucinotta,Marianna Di Martino,,","Alberto Gelpi,","Viviana Panfili,Alessandro Riccardi,","Drama,Horror,Thriller,",,"December 31, 2020 (Italy)","Italy,","Italian,English,","Vargo,Gatto Film,",,"€2,250,000 (estimated)",1h 31min,Color,"Dolby Surround 7.1,",,5.2/10,94,2,,
Til Freddy,"Stars,Nicolai Narvesen Lied,Viljar Bøe,Simen Stensheim Jørgensen,,","Viljar Bøe,","Viljar Bøe,","Drama,Mystery,Thriller,",,"August 13, 2020 (Panama)","Norway,","Norwegian,English,",,,,1h 12min,Color,"Stereo,",1.66 : 1,7.3/10,53,1,2,
Eye of the Hurricane,"Stars,Melanie Lynskey,Nicola Peltz,Colin Ford,,","Jesse Wolfe,","Jesse Wolfe,","Drama,",TV-14,"August 20, 2014 (United States)","United States,","English,","Havensfoot Entertainment,Braveart Films,",,"$800,000 (estimated)",1h 44min,Color,,,5.4/10,243,2,2,
She's Allergic to Cats,"Stars,Mike Pinkney,Sonja Kinski,Flula Borg,,","Michael Reich,","Michael Reich,","Comedy,Horror,Romance,",,"June 18, 2016 (United States)","United States,","English,","Normal,Subtractive,",,,1h 22min,Color,,,4.9/10,127,3,30,
Another You,"Stars,Alexander Bannerman,Diego Boneta,Kris Holden-Ried,,","Chris Robert,","Chris Robert,","Drama,",TV-MA,"May 15, 2017 (United States)","United States,","English,","Pennsport Media,Sawhorse Productions,",,,1h 23min,Color,,,4.2/10,188,9,,
La casa de palos,"Stars,Adrián Navarro,Mariana Anghileri,Omar Fanucci,,","Sebastián Sarquís,","Ignacio Vega,",,,"December 24, 2020 (Argentina)","Argentina,","Spanish,",,,,1h 31min,Color,,,1.8/10,55,,,
One More Try,"Stars,Angel Locsin,Angelica Panganiban,Dingdong Dantes,,","Ruel S. Bayani,","Writers,Jay Fernando,Kriz G. Gazmen,Anna Karenina Ramos,,","Drama,",TV-14,"December 25, 2012 (Philippines)","Philippines,","English,Filipino,Tagalog,","ABS-CBN Film Productions,Star Cinema,",,,1h 40min,Color,,,6.1/10,193,3,2,
Manoharam,"Stars,Vineeth Sreenivasan,Aparna Das,Basil Joseph,,","Anvar Sadik,",,"Comedy,Drama,",,"September 27, 2019 (India)","India,","Malayalam,","chakkalakal Films,",,,2h 2min,Color,,,6.8/10,698,9,1,
Patuljci sa naslovnih strana,"Stars,Gordan Kicic,Jelena Djukic,Milena Radulovic,,","Milorad Milinkovic,","Milorad Milinkovic,Dragan Pesikan,","Comedy,",,"January 17, 2018 (Serbia)","Serbia,","Serbian,",,,,1h 32min,Color,,,4.6/10,250,1,,
Swipe,"Stars,Anna Hutchison,Karissa Lee Staples,Rhys Ward,,","Matthew Leutwyler,","Sophie Tilson,Shanrah Wakefield,","Thriller,",TV-14,"February 13, 2016 (United States)","United States,","English,","Cartel Pictures,MarVista Entertainment,The Cartel,",,,1h 25min,Color,"Stereo,",16:9 HD,4.8/10,498,6,5,
Jagtsæson,"Stars,Mille Dinesen,Lærke Winther,Stephania Potalivo,,","Tilde Harkamp,","Claudia Boderke,Lars Mering,","Comedy,",Not Rated,"October 3, 2019 (Denmark)","Denmark,","Danish,","Nordisk Film Production,",,,1h 32min,Color,,2.35 : 1,4.9/10,590,4,1,
Un figlio di nome Erasmus,"Stars,Luca Bizzarri,Paolo Kessisoglu,Daniele Liotti,,","Alberto Ferrari,","Gianluca Ansanelli,Alberto Ferrari,Cristiano Malacrino,","Comedy,",,"April 12, 2020 (Italy)","Italy,","Italian,Portuguese,","Eagle Pictures,Ministero dei Beni e delle Attività Culturali e del Turismo (MiBACT),Vivi Film,","$8,123",,1h 47min,Color,,,5.6/10,325,2,,
It Happened in L.A.,"Stars,Michelle Morgan,Jorma Taccone,Dree Hemingway,,","Michelle Morgan,","Michelle Morgan,","Comedy,",Not Rated,"November 3, 2017 (United States)","United States,","English,","A Stern Talking To,Hyperion Media Group,Point+Drop Productions,",,,1h 37min,Color,,2.39:1,5.4/10,203,2,12,58
Eter,"Stars,Jacek Poniedzialek,Zsolt László,Andrzej Chyra,,","Krzysztof Zanussi,","Krzysztof Zanussi,","Drama,History,Thriller,War,",,"November 30, 2018 (Poland)","Poland,Ukraine,Lithuania,Hungary,Italy,","Polish,Ukrainian,Russian,","Studio Filmowe ""Tor"",Interfilm Production Studio,Studio Uljana Kim,","$24,203",,1h 58min,Color,,2.39 : 1,6.1/10,465,2,8,
End Trip,"Stars,Dean J. West,Aaron Jay Rome,Ashley Lenz,,","Aaron Jay Rome,","Eric LeBlanc,Aaron Jay Rome,","Horror,Thriller,",,"June 21, 2019 (United States)","United States,","English,","Right and Left Studios,Mama's Boy Productions,Evil Penguin Films,",,,1h 25min,Color,,2.35 : 1,5.9/10,1.8K,32,11,
Feng Shui 2,"Stars,Kris Aquino,Coco Martin,Cherry Pie Picache,,","Chito S. Roño,","Chito S. Roño,Roy Iglesias,","Horror,Mystery,Thriller,",Not Rated,"December 25, 2014 (Philippines)","Philippines,","Filipino,Tagalog,Chinese,","ABS-CBN Film Productions,Kris Aquino Production,Star Cinema,",,,1h 40min,Color,,2.35 : 1,5.1/10,161,2,1,
"Águila Roja, la película","Stars,David Janer,Javier Gutiérrez,Francis Lorenzo,,","José Ramón Ayerra,","Guillermo Cisneros,Pilar Nadal,Juan María Ruiz Córdoba,","Action,Adventure,Fantasy,History,Thriller,",,"April 20, 2011 (Spain)","Spain,","Spanish,","Globomedia,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),Televisión Española (TVE),",,,1h 59min,Color,,,5.1/10,550,3,4,
"Mary, Marry Me","Stars,Toni Gonzaga,Alex Gonzaga,Sam Milby,,","RC Delos Reyes,","Mika Garcia-Lagman,Juvy Galamiton,","Comedy,Drama,Family,Romance,",,"February 8, 2019 (Canada)","Philippines,","Tagalog,Filipino,","Ten17P,TinCan,","$14,952",,1h 45min,Color,,,6.6/10,64,,,
Mail Order Monster,"Stars,Charisma Carpenter,Josh Hopkins,Emma Rayne Lyle,,","Paulina Lagudi Ulrich,","Marc Prey,Paulina Lagudi Ulrich,","Drama,Family,Sci-Fi,",,"October 26, 2018 (United States)","United States,","English,","Jax Productions,Stay Relevant Productions,",,,1h 29min,Color,,,5.0/10,598,14,10,
Janamaithri,"Stars,Saiju Kurup,Sabumon Abdusamad,Indrans,,","John Manthrickal,","John Manthrickal,James Sebastian,","Comedy,",Not Rated,"July 19, 2019 (India)","India,","Malayalam,","Friday Film House,","$16,208",,2h 2min,Color,,,6.5/10,396,15,,
Bikini Inception,"Stars,Paizley Bishop,Byamba,Taylor Conzelman,,","John Sjogren,","John Sjogren,","Comedy,",,"January 1, 2017 (United States)","United States,","English,","Luck Films,",,"$130,000 (estimated)",1h 46min,Color,"Dolby Digital,",16:9 HD,5.6/10,16,1,,
A Tiger's Tail,"Stars,Christopher Judge,Greg Grunberg,Darlene Vogel,,","Michael J. Sarna,","Writers,Shaked Berenson,Patrick Ewald,Rolfe Kanefsky,,","Comedy,Family,",Not Rated,"May 13, 2014 (United States)","United States,","English,","Film Entertainment Services,Inmotion Entertainment,Wittgenstein Ventures,",,,1h 22min,Color,,,4.7/10,197,9,2,
In Sickness,"Stars,Lukas Hassel,Nicole Vogt-Lowell,Sal Rendino,,","Julius B. Kelly,","Adam Johnson,Judy San Roman,","Drama,Thriller,",,"December 29, 2020 (United States)","United States,","English,","Reelhouse Productions,",,,1h 23min,Color,,,7.8/10,95,16,,
Persona 3 the Movie: #1 Spring of Birth,"Stars,Akira Ishida,Hikaru Midorikawa,Kazuya Nakai,,","Noriaki Akitaya,","Jun Kumagai,","Animation,Action,Adventure,Family,Fantasy,",Not Rated,"November 23, 2013 (Japan)","Japan,","Japanese,","AIC A.S.T.A.,",,,1h 37min,,,,6.7/10,616,4,4,
Night Shift,"Stars,Ashleigh Dorrell,Matthew O'Brien,Angel Hannigan,,","Stephen Hall,","Stephen Hall,","Horror,Thriller,",,2020 (Vietnam),"Ireland,","English,","Greenflash Pictures,Grump Films,Blue Shadows Films,",,,1h 21min,Color,,16:9 HD,4.0/10,576,15,3,
Tula: The Revolt,"Stars,Deobia Oparei,Danny Glover,Jeroen Krabbé,,","Jeroen Leinders,","Curtis Holt Hawkins,Jeroen Leinders,","Drama,History,War,",,"July 4, 2013 (Netherlands)","Netherlands Antilles,Netherlands,","English,Dutch,","Fisheye Feature Films,Inspire Pictures,VMI Worldwide,","$49,429",,1h 40min,Color,,2.39 : 1,5.6/10,368,5,4,
The Game,,"Amber Sharma,",,"Thriller,",R,"February 28, 2018 (India)","India,","English,","Mowgli Productions,",,"₹500,000 (estimated)",2h 8min,Color,,,,,,,
Rubirosa,"Stars,Manolo Cardona,Damián Alcázar,Ana Serradilla,,","Directors,Carlos Moreno,Hugo Rodríguez,Juancho Cardona,,","Ana María Londoño,Rafael Noguera,","Drama,History,",,"September 27, 2018 (Dominican Republic)","Dominican Republic,","Spanish,English,French,","Claro Video,",,,1h 50min,,,,6.4/10,69,2,,
Brij Mohan: Sống Chết Tại Ta,"Stars,Arjun Mathur,Nidhi Singh,Sheetal Thakur,,","Nikhil Bhat,","Nikhil Bhat,Kuldeep Ruhil,Gaurav Sharma,","Comedy,Crime,Drama,",,"August 4, 2018 (India)","India,","Hindi,","Saregama India,Yoodlee Films,",,,1h 45min,Color,,,6.8/10,3.7K,33,2,
Red Room,"Stars,Charlie Bouguenon,Bill Edenfield,Tom Fairfoot,,","Sans Moonsamy,","Keru Kisten,Sans Moonsamy,","Drama,Thriller,",,"March 8, 2019 (South Africa)","South Africa,","English,","Sandman Productions,",,,1h 56min,Color,,,4.6/10,45,,,
La passion d'Augustine,"Stars,Céline Bonnier,Lysandre Ménard,Diane Lavallée,,","Léa Pool,","Marie Vien,Léa Pool,","Drama,",,"August 6, 2015 (Colombia)","Canada,","French,","9211-9759 Quebec,Lyla Films,","$133,929","CA$4,700,000 (estimated)",1h 43min,Color,,,7.3/10,566,4,11,
Chao shi kong tong ju,"Stars,Jiayin Lei,Liya Tong,Hao Chen,,","Lun Su,","Lun Su,","Comedy,Fantasy,Romance,",,"May 18, 2018 (China)","China,","Mandarin,","Youth Enlight Picture,","$136,796,719",,1h 41min,Color,,2.35 : 1,6.4/10,959,8,12,
Endukante... Premanta,"Stars,Ram Pothineni,Tamannaah Bhatia,Raghu Babu,,","A. Karunakaran,","A. Karunakaran,Kona Venkat,","Comedy,Fantasy,Romance,",,"June 8, 2012 (India)","India,","Telugu,","Sri Sravanthi Movies,",,,2h 34min,Color,,,6.0/10,835,3,6,
