title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Inner Beauty,"Stars,Juliene Barros,Julianna Barros-Grady,Dedric Dec Colbert,,","Jervonne Thacker,","Jervonne Thacker,","Romance,",,"August 14, 2017 (United States)","United States,","English,","I AM Jervonne Productions,",,"$2,000 (estimated)",1h 15min,Color,,,1.9/10,17,2,,
Dyagwar: Havey o waley,"Stars,Boom Labrusca,Eric Fructuoso,RR Enriquez,,","Sidney Zaid Pascua,","Ogie Diaz,Sidney Zaid Pascua,","Crime,",,"October 3, 2012 (Philippines)","Philippines,","Filipino,Tagalog,","OgieD Productions,",,,1h 35min,Color,,,5.8/10,8,,,
Skid,"Stars,Wil Crown,Torey Byrne,Dustin McKamie,,","Ryan Staples Scott,","Rene Gutteridge,","Action,Comedy,",PG-13,"May 3, 2015 (United States)","United States,","English,","Grey Wolf Productions,",,,1h 30min,Color,,,6.6/10,53,1,1,
The Passion of Paul Ross,"Stars,Steve Bishop,Becky Byers,Matthew Gretzinger,,","Bryan Enk,","Bryan Enk,","Drama,Fantasy,Mystery,",,"April 29, 2017 (United States)","United States,","English,","Third Lows Productions,",,,1h 20min,Color,,,8.4/10,7,6,,
Quiero Saber,"Stars,Julio Andrade,Sofía Bogani,Marisa Minetti,,","Patricio Olguin,",,,,"November 4, 2012 (Peru)",,"Spanish,",,"$9,086",,1h 42min,Color,,,3.5/10,6,1,,
Come to the Garden,"Stars,Kathie Lee Gifford,Louis Gossett Jr.,Chonda Pierce,,","Ken Carpenter,","Jennifer Wilder Morgan,",,,"May 3, 2016 (United States)","United States,","English,","Eakin Films & Publishing,",,,,Color,,,4.2/10,7,,,
Hopewell,"Stars,Ted Ferguson,Rich Williams,Timothy Morton,,","Dane Sears,","Dane Sears,","Thriller,",,"November 10, 2020 (United States)","United States,","English,","Quick Hill Films,",,,1h 36min,Color,,,3.4/10,20,,,
1945: From This Day,"Stars,Tim Seyfert,Alexander Guiney,Fergus Rees,,","Rick Roberts,","Dominic Coddington,Rick Roberts,","Drama,War,",,"June 25, 2018 (United Kingdom)","United Kingdom,","English,","Fire in the Hole Productions,",,,1h 2min,Color,,,3.8/10,45,6,,
La creciente,"Stars,Cristian Salguero,Mercedes Burgos,Héctor Bordoni,,","Franco Gonzalez,Demian Santander,","Franco Gonzalez,Demian Santander,","Drama,",,,"Argentina,","Spanish,",,,,1h 10min,Color,,,6.4/10,19,1,,
Kaye Ballard - The Show Goes On,"Stars,Woody Allen,Ann-Margret,Eve Arden,,","Dan Wingate,",,"Biography,",,"January 6, 2019 (United States)","United States,","English,","Jim-Dandy Films,",,,1h 30min,Color,"Stereo,",16:9 HD,10.0/10,189,2,6,
The Z Effect,"Stars,Douglas Wilcox II,Michael Navas,Deanna Rashell,,","Scott Schlueter,","Andrew Rumore,Scott Schlueter,","Horror,Thriller,",,"September 13, 2017 (United Kingdom)","United States,","English,","Drewmore Productions,",,"$10,000 (estimated)",1h 27min,Color,,,3.8/10,40,2,,
Luk Thung Signature,"Stars,Benjapol Cheuyaroon,Thanon Jumroen,Nawapol Lumpoon,,","Prachya Pinkaew,",,"Music,",,"February 11, 2016 (Thailand)","Thailand,","Thai,","Sahamongkol Film International,","$164,238",,,Color,,,5.4/10,43,,,
Break on Through,"Stars,Amber Bissonnette,Merran Carr-Wiggin,Shelayna Christante,,","Dustin Clark,","Matt Grue,","Thriller,",,"October 17, 2017 (Canada)","Canada,","English,","Ignition Films,Ridge Enterprises,",,"CA$65,000 (estimated)",1h 14min,Color,,2.35 : 1,7.3/10,14,1,,
Computer Love,"Stars,Nequetta Alford,Mechielle Anderson,Kenya Banks,,","Mike A. Pender,","Atif Lanier,Mike A. Pender,","Comedy,",,"April 8, 2010 (United States)","United States,","English,","Computer Love Group,",,"$50,000 (estimated)",1h 55min,Color,,,8.5/10,9,,,
Certain Justice,"Stars,Ozan Akbaba,Baris Akin,Bihter Dinçel,,","Hüseyin Eleman,","Hüseyin Eleman,","Drama,Sci-Fi,",R,"April 25, 2014 (Turkey)","Turkey,","Turkish,","Katarsis Film,",,"$800,000 (estimated)",1h 24min,,,,6.0/10,210,,,
Al-Shafaq - When heaven divides,"Stars,Kida Khodr Ramadan,Beren Tuna,Ismail Can Metin,,","Esen Isik,","Esen Isik,","Drama,War,",,"October 31, 2019 (Switzerland)","Switzerland,Turkey,","Turkish,German,Swiss German,Arabic,Kurdish,","Maximage GmbH,",,,1h 38min,Color,,,6.7/10,66,1,,
Mind Fuck,"Stars,Ella Gabriel,Naamit Mor Haim,Eran Koblik Kedar,,","Eran Koblik Kedar,Ricardo Rojstaczer,","Eran Koblik Kedar,","Drama,",,"June 1, 2010 (Israel)","Israel,","Hebrew,",,,"₪20,000 (estimated)",1h 15min,Color,,,6.4/10,16,1,,
