title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Bade Changay Ne Mere Yaar Kaminey,"Stars,Inderjit Nikku,Karan Kundra,Gaurav Kakkar,,","Munish Sharma,","Yash Sanjeev Khanna,","Comedy,",,"January 3, 2014 (India)","India,","Punjabi,","Kapil Batra Productions,",,"₹17,500,000 (estimated)",2h,Color,,1.85 : 1,4.7/10,40,,,
Dokuro: Act 1,"Stars,Machi Haseo,Yuna Hazuki,Fuka Kawai,,","Hiroa,",,"Drama,Horror,",,"March 7, 2010 (Japan)","Japan,","Japanese,",,,,1h 15min,Color,,,4.8/10,6,,,
The Escort,"Stars,Miko Pasamonte,Danniel Derramyo,Jommel Idulan,,","Monti Parungao,","Lex Bonife,Lance Collins,","Drama,",,"August 21, 2011 (Philippines)","Philippines,","Tagalog,","Lexuality Entertainment,Treemount Pictures,",,,1h 15min,Color,,16:9 HD,,,,,
Traveling Light,"Max Lucado,","Tom Newman,",,"Family,",,"July 4, 2015 (United States)","United States,","English,",,,,,Color,,,,,1,,
#babynymph,"Stars,Dandara Adrien,Giovanna Almeida,Rodrigo Chagas,,","Aldo Pedrosa,","Aldo Pedrosa,","Drama,Thriller,",,August 2016 (Brazil),"Brazil,","Portuguese,","Technoscope Films,",,,1h 20min,Color,,,6.1/10,39,3,,
Qué Despelote! La película,"Stars,Tony Banana,Nashalí Enchautegui,Billy Fourquet,,","Eduardo Ortíz,","Eduardo Ortíz,","Comedy,",Not Rated,"August 19, 2010 (Puerto Rico)","Puerto Rico,","Spanish,",,,,1h 36min,Color,,16 : 9,6.2/10,70,1,,
The Architect,"Stars,Stacy Keach,Masiela Lusha,Timo Flloko,,","Fatmir Doga,","Fatmir Doga,","Crime,Family,Thriller,",,"October 31, 2012 (United States)","Canada,","English,","Starway Film,Crowntown Pictures,Longbranch Films,",,"$800,000 (estimated)",1h 36min,,"Mono,",,6.8/10,39,,,
Friction: The Story of Lee Walker,"Stars,Thomas Burwell,Mark Hissong,Keegan Burwell,,","Keegan Burwell,","Keegan Burwell,","Action,",Not Rated,"May 15, 2016 (United States)","United States,","English,","Burwell Productions,",,"$2,000 (estimated)",47min,Color,,,,,,,
RiffTrax Live: Birdemic - Shock and Terror,"Stars,Alan Bagh,Bill Corbett,Kevin Murphy,,",,,"Comedy,Horror,",Not Rated,"October 25, 2012 (United States)","United States,","English,","Rifftrax,",,,1h 50min,Color,,,6.0/10,477,3,,
Stastná,"Stars,Andrea Danková,David Kraus,Aneta Krejcíková,,","Eva Toulová,",,"Romance,",,"December 18, 2014 (Czech Republic)","Czech Republic,","Czech,","Banana Films,Panda Films Production,",,,,Color,,,1.9/10,22,,,
The Secrets That Bind,"Stars,Lanita Jo Fox,Delethia Foxx,Monyel Fulton,,","Chad Archey,","Kenni York,","Drama,",TV-PG,"July 25, 2020 (United States)","United States,","English,","Streamatl,",,"$10,000 (estimated)",54min,,,,,,,,
El sueño de Malinche,"Stars,Pablo Guerrero,Carmelo Gómez,Santiago Meléndez,,","Gonzalo Suárez,","Gonzalo Suárez,","Animation,",,"February 25, 2019 (Spain)","Spain,","Spanish,",,,,,Color,,,6.8/10,6,,,
Cherry Malicious,,"Veronica J. Valentini,","Veronica J. Valentini,","Thriller,",,"February 14, 2016 (United States)","United States,","English,","Bitch Switch Films,",,"$300,000 (estimated)",1h 32min,Color,,,,,,,
VeggieTales: Live! Sing Yourself Silly,"Stars,Marissa Martinez,Tyler Bates,Jessica Jeffrey,,","Jerrad Matthew,","Mark Steele,",,TV-Y7,June 2011 (United States),"United States,","English,","Big Idea Entertainment,",,,1h 5min,Color,,,5.1/10,17,,,
Le Eumenidi,"Stars,Valerio Santucci,Gian Marco Ceccaranelli,Matteo Tomassini,,","Gipo Fasano,","Gipo Fasano,","Drama,",,"October 17, 2020 (Italy)","Italy,","Italian,","Conteastudio,",,"€9,000 (estimated)",1h 10min,Black and White,,2.39 : 1,7.1/10,13,1,2,
The Ghost Story: Love Redemption,"Stars,Yaqi Zhang,Zixuan Zhang,Wong Mei Ki,,","Francis Nam,","Yuenian Su,","Action,Fantasy,",,"April 23, 2020 (China)","China,","Chinese,","Ping Zhi Pictures,",,,1h 22min,Color,,,,,,,
God's Eye,"Stars,Yancey Arias,Alfredo De Quesada,Luis A. Lozada Jr.,,","Luis Enrique Rodríguez,","Ramón Aguye,Juan Manuel Moratinos Gutierrez,Diana Lesmez,","Drama,",,2018 (United States),"United States,","English,","MAG Film Studios,Catori Pictures,",,"$6,000,000 (estimated)",,Color,,,,,,,
Be Vaghte Pazolini,"Stars,Golshid Bahraei,Mohammad Reza Eivazi,Arash Soleimani,,","Arash Sanjabi,","Arash Sanjabi,","Drama,Mystery,",,June 2019 (Iran),"Iran,","Persian,",,,,1h 15min,Color,,,7.8/10,28,,,
Trapped in Tradition: Rivaaz,"Stars,Deepti Naval,Vijay Raaz,Meghna Naidu,,","Ashok Nanda,","Writers,Reeg Deb,Ashok Nanda,Ratan Pasricha,,","Crime,Drama,Thriller,",,"September 16, 2011 (India)","India,","Hindi,English,","Cinema Friday International,Laurel Entertainment,UTV Motion Pictures,",,,1h 47min,Color,"Dolby Digital,",,5.3/10,94,5,6,
The Further Adventures of Anse and Bhule in No-man's Land,"Stars,Lorraine Bahr,Aundre Barnes,Elisha,,","Barry Hunt,","Tania Myren,Jeb Pearson,","Adventure,Drama,Fantasy,Horror,Romance,",Not Rated,2017 (United States),"United States,","English,",,,,1h 45min,Color,,16:9 HD,6.7/10,9,1,7,
Zhili-byli,"Fyodor Dobronravov,Roman Madyanov,Irina Rozanova,","Eduard Parri,",,"Comedy,Romance,",,"March 15, 2018 (Russia)","Russia,","Russian,","Producer Center Fyodor Dobronravov,",,,1h 25min,,,,6.6/10,181,1,,
Your Side of the Bed,"Stars,Michelle Adams,Yannick Bisson,Krista Bridges,,","Jason Jeffrey,","Jason Jeffrey,","Comedy,Drama,",,,"Canada,","English,",,,,1h 19min,Color,,,7.2/10,12,1,,
Pattipulam,"Yogi Babu,Amitha Rao,Veera Samar,","Suresh,",,"Comedy,",Not Rated,"March 22, 2019 (India)","India,","Tamil,","Chandhraa Media Vision,",,,1h 43min,Color,,,7.1/10,9,,,
Vandha Mala,"Stars,Divya,Hitlar,Prasad,,","Igore,","Igore,","Drama,",,"August 7, 2015 (India)","India,","Tamil,","Eiger Films Productions,",,,2h 28min,Color,,,,,,,
So Long,"Stars,Elia Cohen,Juliette Dutent,Albert Delpy,,","Bruno Mercier,","Bruno Mercier,","Comedy,",,"September 10, 2014 (France)","France,","French,English,","Les Mûres Sauvages,",,,1h 30min,Color,,1.78 : 1,,,1,,
Bye Bye Bangkok,"Stars,Biswajit Chakraborty,Kharaj Mukherjee,Swastika Mukherjee,,","Aniket Chattopadhyay,","Aniket Chattopadhyay,","Comedy,",,"January 28, 2011 (India)","India,","Bengali,",,,,,Color,,,6.3/10,75,,,
L'oiseau de paradis,"Stars,Sebastian Urzendowsky,Blanche-Neige Huri,Patrick Descamps,,","Paul Manate,","Cécile Ducrocq,Paul Manate,","Drama,",,"May 24, 2020 (France)","France,French Polynesia,","French,Polynesian,","Local Films,Filmin'Tahiti,À Perte De Vue,",,,1h 29min,Color,,1.85 : 1,5.1/10,22,2,,
Samrajyam II: Son of Alexander,"Stars,Unni Mukundan,Devan,K.C. Shankar,,","Perarasu,","Perarasu,","Action,Crime,Thriller,",,"May 5, 2015 (India)","India,","Malayalam,","Fiyona Films,",,"₹350,000,000 (estimated)",1h 55min,Color,,,1.9/10,87,1,,
Brasserie Valentijn,"Stars,Georgina Verbaan,Egbert Jan Weeber,Roeland Fernhout,,","Sanne Vogel,","Writers,Judith Goudsmit,Sanne Vogel,Jean-Claude Van Rijckeghem,,","Romance,",,"January 28, 2016 (Netherlands)","Netherlands,","Dutch,","TDMP,RTL Entertainment,Lion Film Productions,","$776,636","€1,370,000 (estimated)",1h 42min,Color,,,5.3/10,922,3,,
Susanna van Biljon,"Stars,Marié du Toit,David Rees,Karen Zoid,,","Bromley Cawood,","Christo Compion,","Drama,Music,",,"September 23, 2010 (South Africa)","South Africa,","Afrikaans,English,","Brigadiers Franz Marx Films,","$184,270",,1h 38min,Color,,,5.6/10,21,,,
The Great Indian Road Movie,"Stars,Vijay Anand,Anila,Master Ashray,,","Sohan Lal India,","Sohan Lal India,Sohan Lal,","Adventure,Drama,Family,",,"May 10, 2019 (India)","India,","Malayalam,Hindi,Tamil,Punjabi,Assamese,","Olive International,",,,2h,Color,"D-Cinema 96kHz 5.1,",16 : 9,,,,,
Harry's Bar,"Stars,Arrigo Cipriani,Giovanna Cipriani,Ina Cipriani,,","Carlotta Cerquetti,",,"Drama,",,"September 4, 2015 (Italy)","Italy,","Italian,","Wider Films,Taodue Film,Istituto Luce Cinecittà,",,,52min,Color,,,7.5/10,21,1,3,
Krank,"Stars,Mia Jacob,Guy Amram,Raphaël Liot,,","Caroline Hong Chu,","Caroline Hong Chu,","Crime,Drama,",,"February 14, 2018 (France)","France,","French,German,","Cinélora,",,,1h 29min,Color,,,,,,,
Sons of Steel - directors cut,"Jeff Duff,","Gary L. Keady,","Gary L. Keady,","Fantasy,Musical,Sci-Fi,",,,"Australia,","English,",,,,1h 31min,Color,,,7.2/10,8,1,,
El Precio del Poder,"Mario Almada,Joe Rodriguez,Raylin Francois,","Fernando Arteaga,","Fernando Arteaga,","Action,",R,"May 7, 2016 (United States)","United States,","Spanish,",,,"$20,000 (estimated)",2h 32min,,,,,,,,
Descend,"Stars,Heather Fairbanks,Troy Randall-Kilpatrick,Walker Fairbanks,,","Mark France,","Mark France,","Drama,Horror,",,"May 25, 2019 (United States)","United States,","English,","Crooked Limb Studio & Productions,Sandstorm FX & Productions,Blue Leaf Studio & Productions,",,"$50,000 (estimated)",,Color,,,6.6/10,8,,,
Prince of Swine,"Stars,Nell Rutledge,Mark Toma,John Klemantaski,,","Mark Toma,","Mark Toma,","Comedy,",Not Rated,"September 16, 2011 (United States)","United States,","English,",,,"$100,000 (estimated)",1h 40min,Color,,,5.7/10,38,3,6,
Green Guys,"Stars,Kris Lemche,David J. Phillips,Christopher Redman,,","Cole Mueller,","Cole Mueller,","Crime,Thriller,",Not Rated,"November 22, 2011 (United States)","United States,","English,","Sunside Film,Sean Robert Entertainment,",,"$130,000 (estimated)",1h 36min,Color,,,4.4/10,279,6,3,
Ashita ni nareba.,"Stars,Hidekazu Akai,Mariko Akama,Shôno Hayama,,","Mitsuhiro Mihara,",,"Drama,Romance,Sport,",,"February 15, 2015 (Japan)","Japan,","Japanese,",,,,,Color,,,,,,,
Scandal: Bí Mật Thảm Đỏ,"Stars,Van Trang,Maya,Khuong Ngoc,,","Victor Vu,",,"Drama,Mystery,Thriller,",,"October 10, 2012 (Vietnam)","Vietnam,","Vietnamese,English,","Saiga Films,",,,1h 40min,Color,,,6.9/10,172,2,1,
