title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Raje Ek Kranti,"Stars,Jayamala Inamdar,Mohan Joshi,Raghavendra Kadkol,,","Shiva Bagul,",,"Drama,",,2015 (India),"India,","Marathi,",,,,,Color,,,,,,,
Purgatory,,"Tao Han,",,"Adventure,Crime,Drama,Fantasy,History,",,October 2017 (China),"China,","Chinese,",,,,2h 11min,Color,,,,,,,
Handsome Girl Director's Cut,"Angela Labaw,Cheyanne Wild,","Matthew F. Smith,","Matthew F. Smith,","Drama,Music,Musical,Romance,",,"December 11, 2016 (Serbia)","Denmark,Germany,Spain,","English,",,,,1h 12min,Color,,,,,,,
Andy's Guardian,,"Quint Rogers,","Quint Rogers,","Action,Adventure,Drama,",,,"United States,","English,",,,,56min,,,,,,,,
Ying sao,"Stars,Wang Hong,Yi Liangbin,Jia Pinan,,","Yusheng Si,","Han Feng,Yusheng Si,","Drama,",,"October 1, 2012 (China)","China,","Chinese,","Brainstorm Films,",,"CN¥3,000,000 (estimated)",1h 34min,Color,,1.78 : 1,,,,,
"Monumento, la humanidad detrás del concreto",,,,,,"August 7, 2016 (Argentina)",,,,$362,,,,,,,,,,
Not Guilty,"Stars,Jake Francis,Georgia Hull,Beth Mayoh,,","Taiwo Oniye,","Taiwo Oniye,","Drama,Family,",,"July 22, 2013 (United States)","United Kingdom,","English,",,,"£1,600,000 (estimated)",1h 36min,Color,,,,,,,
Boulevards and Avenues,"Stars,Lauren DeSouza,Alden Doolittle,Charmar Jeter,,","Agron Karameti,","Alden Doolittle,Agron Karameti,","Drama,",,"October 30, 2018 (United States)","United States,","English,","Alden Productions,",,"$1,500 (estimated)",1h 28min,Color,,,,,,,
Firefighter Helmet Cam,"Stars,Andy Marinca,Daniel Nicolae,Adriana Z.,,","Mihail Nicolae,",,"Horror,",,"June 14, 2016 (United States)","United States,","English,",,,$999 (estimated),1h,Color,,,8.1/10,14,,,
48,"Stars,Karabo Lance,Millicent Tshiwela Makhado,Carl Roddam,,","Bonginhlanhla Ncube,","Bonginhlanhla Ncube,","Drama,",,"April 24, 2011 (South Africa)","South Africa,","English,","Mnet production,Sukuma Media,FX Productions,",,"ZAR 150,000 (estimated)",1h 22min,Color,,16:9 HD,5.7/10,14,,,
Orang-U: An Ape Goes to College,"Stars,Wolfgang Schuler,Geoff van Wyck,Jacqui Denski,,","Matt Lee,","Writers,Ryan Dougherty,Matt Lee,Mark Cousens,,","Comedy,",,"July 1, 2017 (United States)","United States,","English,","Rogue Trader Motion Picture Company,",,"$8,500 (estimated)",,Color,,,,,,,
Velvet Rut,"Stars,David Dillehunt,Maggie Castro,Hassan Halim,,","David Dillehunt,","Writers,Maggie Castro,David Dillehunt,Hassan Halim,,","Comedy,Drama,",,,"United States,","English,","DND Films,",,,1h 58min,Color,,,,,,,
Fat Sam Grand Slam,"Stars,Biba Aslin,Lydia Blatch,Kira Caple,,",,,,,,"United Kingdom,","English,",,,,,Color,,,,,,,
The Great Mystery,"Stars,Vine DeLoria Jr.,Liyat Takim,Deborah Berstein,,","Catherine Corona,","Catherine Corona,","Family,",,"September 18, 2010 (United States)","United States,","English,",,,"$1,250,000 (estimated)",1h 21min,,,,8.6/10,12,3,,
"That's it... But, Wait!",,"Sairam Vishwa,",,"Drama,Music,Romance,",,,"India,","Tamil,",,,,50min,Color,,,,,,,
