title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Time Passing,"Stars,Allen Boatner,Garrett Jason,Isaiah Ramirez,,","Jeffrey Arsenault,",,,,2019 (United States),"United States,","English,","After Midnight Productions,",,,1h 10min,Color,,,,,,,
Maytland,"Stars,Victor Maytland,Francisco Trull,Roberto Solano,,","Marcelo Charras,","Marcelo Charras,","Drama,",,"December 2, 2010 (Argentina)","Argentina,","Spanish,","Magoya Films,",,,1h 24min,Color,"Stereo,",,6.5/10,17,1,,
Youngster: Nepali Film,"Pradhan Ajtej,Lepcha Alvin,Dewan Suhmita,","Subba Bishal,","Bishal Subba,","Drama,",,"December 15, 2015 (India)","India,","Nepali,","Mahakal Films,",,"₹500,000 (estimated)",2h 15min,,"Stereo,",16:9 HD,,,,,
Sri Naga Shakthi,"Stars,Chandrika,Karibasavaiah,Tennis Krishna,,","Om Sai Prakash,",,"Drama,",,"January 7, 2011 (India)","India,","Kannada,","Sri Sai Rameshwara Films,",,,2h 12min,Color,,,,,,,
Saathi Re Saath Na Chute,"Stars,Naresh Kanodia,Devendra Pandit,Nishant Pandya,,","Hardik Bhatt,","Tansukh Gohil,","Romance,",,"August 19, 2011 (India)","India,","Gujarati,",,,"₹6,000,000 (estimated)",,Color,,,,,,,
Mayhem Behind Movies,"Stars,Nigel Moran,Carl Wharton,John Busow,,","Nigel Moran,","Nigel Moran,","Comedy,Drama,",,,"United Kingdom,","English,",,,,1h 29min,Color,,,7.3/10,295,3,,
Sam the Spaceman,"Stars,Norman Allen,Derrick M. Clarke,Jack Criddle,,","Alex Russek,","Sam Sapirstein,","Adventure,Comedy,Sci-Fi,",,,"United States,","English,",,,,1h 11min,Color,,,,,,,
Sinie kak more glaza,"Natalya Antonova,Igor Kostolevskiy,Valeriy Nikolaev,","Georgiy Deliev,","Tatiana Paley,","Romance,",,"October 19, 2010 (Russia)","Russia,","Russian,",,,,,Color,,,,,,,
Southampton Football Club vs Fulham F.C.,,,,"Sport,",,"October 7, 2012 (United Kingdom)","United Kingdom,","English,",,,,1h 30min,Color,,,,,,,
The Plot,"Stars,Alex Ayalogu,Keppy Ekpenyong-Bassey,Degri Emmanuel,,","Edward Uka,","Edward Uka,","Drama,",,"April 30, 2018 (Nigeria)","Nigeria,","English,","Uche Nnanna Productions,",,,,Color,,,,,,,
Astral Abnormal Suzuki,"Stars,Kotoha Hiroyama,Kei Kato,Tomoki Kimura,,","Daisuke Ono,","Daisuke Ono,","Family,",,"January 5, 2019 (Japan)","Japan,","Japanese,",,,,1h 27min,Color,,,6.2/10,13,2,,
Shared Radiance presents: Shakespeare's Julius Caesar the ZOOM Experience,"Stars,Christopher Veneris,Jenni Pirkey,Christopher Jason Taylor,,","Chauncey Miller,","William Shakespeare,","Drama,",,"August 30, 2020 (United States)","United States,","English,","Shared Radiance Performing Arts Company,",,"$1,000 (estimated)",2h,Color,,,,,,,
Muerte en alto contraste,"Stars,Erich Wildpret,Julio Alcázar,Francisco Denis,,","César Bolívar,","César Bolívar,José Antonio Varela,José Luis Varela,","Action,",Not Rated,"November 18, 2010 (Venezuela)","Venezuela,","Spanish,","Fundacion Villa del Cine,","$288,032","VEB 2,000,000 (estimated)",1h 44min,Color,"Dolby Digital,",2.35 : 1,5.9/10,37,,,
Kanun Hamra Muthi Me,"Rani Chatterjee,Ravi Kishan,Monalisa,",,,"Action,",,"January 1, 2011 (India)","India,","Bhojpuri,",,,,,Color,,,,,,,
Taapmaan,"Prashast Singh,","Prashast Singh,","Prashast Singh,","Action,Drama,",Not Rated,"March 2, 2018 (India)","India,","Hindi,",,,,1h 10min,Color,"Stereo,",1.85 : 1,,,,,
Yurari,"Stars,Kumiko Endô,Minori Hagiwara,Hiroyuki Hirayama,,","Hatsuki Yokoo,",,"Drama,",,"November 4, 2017 (Japan)","Japan,","Japanese,",,,,1h 52min,Color,,,,,,,
The Baby Shower,,"Nicholas Colla,","Nicolette Minster,Lou Sanz,","Comedy,",,2018 (Australia),"Australia,","English,","Latenite Films,",,,,Color,,,,,,,
Tief Drin,"Stars,Nives Bogad,Kat Corwin,Isabella Garduzi,,","Elmer Drig,",,"Action,",,"February 10, 2014 (Canada)","Canada,","German,","Silver Wing Entertainment,",,,,Color,,1.85 : 1,,,,,
Teleurdeugd,"Stars,Tom Gaublomme,Giyes Herteleer,Bert Kettermans,,","Directors,Alejandro Alvarez,Arno De Facq,Tom Gaublomme,,","Writers,Alejandro Alvarez,Arno De Facq,Tom Gaublomme,,","Drama,",,2016 (Belgium),"Belgium,","Dutch,",,,"€2,500 (estimated)",1h 45min,Color,,2.35 : 1,7.6/10,11,,,
Noite Escura da Alma,"Stars,Bruna Brito,Breno Castelo,Bruno Costa,,","Breno Castelo,Dan-Leal,","Breno Castelo,","Horror,",,"June 3, 2019 (Brazil)","Brazil,","Portuguese,",,,"$30,000 (estimated)",1h 36min,Color,,,6.8/10,8,,,
Chelsea vs Burnley,,,,"Action,",,"January 11, 2020 (United Kingdom)","United Kingdom,","English,",,,,,Color,,,,,,,
DOTA: Nakakabaliw,"Stars,Joyce Ching,Joana Elle,James Matthew,,","Dyzal M. Damun,",,"Drama,",,"April 9, 2014 (Philippines)","Philippines,","Filipino,Tagalog,","Manchester Films,",,,1h 25min,Color,,,3.4/10,23,,,
Washing Dirty Linen in Public,"Stars,Nina Atesh,Rawlene Evelyn,Shelagh Farren,,","Constantine Gras,","Constantine Gras,","History,",,"September 1, 2019 (United Kingdom)","United Kingdom,","English,",,,£100 (estimated),47min,,,,,,,,
Share el-Haram,"Stars,Ihab Abazah,Hasan Abdulfattah,Maha Ahmed,,","Muhammad El-Shura,Shura,","Sayyed El-Subki,","Comedy,",,"August 30, 2011 (Egypt)","Egypt,","Arabic,",,,,,Color,,,,,,,
Season Two,"Katie Maguire,Molly Maguire,Ami Edri,","Katie Maguire,Molly Maguire,","Katie Maguire,Molly Maguire,","Comedy,",Not Rated,"February 15, 2010 (United States)","United States,","English,","Maguire Sisters Productions,",,"$2,000 (estimated)",53min,Color,,,8.2/10,15,,,
Zari,"Stars,Nagesh Bhonsle,Tukaram Bidkar,Namrata Gaikwad,,","Raju Meshram,","Raju Meshram,",,,"June 9, 2017 (India)","India,","Marathi,","New Raise Films,",,,2h 24min,Color,,2.35 : 1,,,,,
Returnee,"Dulyga Akmolda,","Sabit Kurmanbekov,","Sabit Kurmanbekov,Nurlan Sanzhar,","Drama,",,"April 24, 2017 (Kazakhstan)","Kazakhstan,","Kazakh,","Kazakhfilm Studios,",,,1h 35min,Color,,,7.7/10,8,2,,
Tshering,"Kamana Bhujel,Yash Kumar,Nima Rumba,","Yash Kumar,","Yash Kumar,","Family,",,"September 28, 2018 (Nepal)","Nepal,","Nepali,","Rhythm Films,",,"NPR 15,000,000 (estimated)",,Color,,,5.0/10,7,1,,
Weekend Getaway,"Stars,Pat Akpabio,Monalisa Chinda,Emeka Duru,,","Desmond Elliot,","Bola Aduwo,Uduak Isong Oguamanam,Kehinde Joseph Omoto,","Comedy,Drama,Romance,",,"March 29, 2012 (Nigeria)","Nigeria,","English,","Emem Isong Production,",,,1h 53min,Color,,,,,,,
Container,,,"Mike W. Rogers,","Thriller,",,2017 (United States),"United States,",,,,,,,,,,,,,
After Lola,"Stars,Jesse Anderson,Paula Carreno,Christina Collins,,","John Bourgeois,","Kent Staines,","Comedy,Family,",,2015 (Canada),"Canada,","English,",,,,1h 12min,Color,,,,,,,
The Payback,"Stars,Philip Allen,Charles F. Anderson,Jolie Avena,,","Stanley D. Jacobs,","Stanley D. Jacobs,","Crime,Drama,",,"August 31, 2015 (United States)","United States,","English,","SDJ Productions,",,"$7,500 (estimated)",1h 34min,Color,,16:9 HD,,,,,
C9 Hui Jia,,,,"Animation,",,2015 (China),,"Chinese,",,,,,,,,,,,,
Richie Campbell & The 911 Band Live at Campo Pequeno,"Stars,Ana Luisa Baptista,Richie Campbel,Marta Cayatte,,","Victor Castro,",,"Music,",,2014 (Portugal),"Portugal,","English,","77Films,",,,,Color,,,,,,,
Big Fortune Hotel,"Stars,Wai Ai,Tyson Chak,Pak-ho Chau,,","Stephan Yip,","Stephan Yip,","Comedy,Horror,Mystery,",,"November 8, 2015 (Hong Kong)","Hong Kong,",,,"$103,561",,1h 28min,,,,4.3/10,9,,,
Maa Tujhhe Salaam,"Madhu Sharma,Akshara Singh,Pawan Singh,","Abhay Sinha,","Aslam Sheikh,","Drama,",,"August 10, 2018 (India)","India,","Bhojpuri,",,,,2h 53min,Color,,,,,,,
The Motion of the Sun,"Stars,Chris Wight,Sagine Valla,Justin Walker White,,","Marc Taurisano,","Marc Taurisano,","Drama,Romance,",,2016 (United States),"United States,","English,","White Night Films,",,"$40,000 (estimated)",1h 16min,Color,,2.35 : 1,,,,,
All the Way to Bloom,,,,,,"November 23, 2017 (China)","China,","English,",,"$1,034,133",,,Color,,,,,,,
Maldito Alcohol,"Estrella Almada Cervantes,Javier Mueca,Linda Salgado Diaz,","Javier Cruz Jr.,",,"Action,",,"January 1, 2016 (United States)","United States,",,,,,,Color,,,,,,,
Terrorized,"Luke Caradonna,Jennifer Karsten,Paul West,","Luke Caradonna,","Luke Caradonna,","Horror,",,2016 (United States),"United States,","English,","Advanced Revalation,",,"$20,000 (estimated)",,Color,,,,,,,
The Dream Job-50$aRupee,"Stars,Sadhvi Bhatt,Zuber K. Khan,Prasad Shikhare,,","Mukesh Mishra,","Ravi Bhushan Kumar,","Drama,",,"July 21, 2017 (India)","India,","Hindi,","Real Reels Production,",,"₹36,000,000 (estimated)",2h 18min,Color(original 35 mm prints),,,,,,,
"Petecuy, La Película","Stars,Mauricio Bastidas,Cristóbal Errazúriz,Diego Garzon Flores,,","Oscar Hincapie Mahecha,","Oscar Hincapie Mahecha,","Drama,Thriller,",,,"Colombia,","Spanish,",,,,1h 18min,Color,,,7.0/10,12,1,,
The Underwater Adventures of Sadko,,,,,,"November 15, 2018 (South Korea)","South Korea,","English,",,"$115,861",,,Color,,,7.8/10,6,,,
Splashed,"Stars,Libier Reynolds,Joe Comisky,Mike MacManus,,","Sean Farrington,","Sean Farrington,","Action,Drama,",,"August 28, 2014 (United States)","United States,","English,",,,,1h 29min,Color,,,,,,,
Ani Maane,"Shiju Kataria,Jay gb Patel,Manish Uppal,","Jay gb Patel,","Jay gb Patel,","Comedy,",,"July 27, 2018 (India)","India,","Gujarati,","Shijay Entertainments,",,"₹15,000,000 (estimated)",2h 12min,,,2.39 : 1,,,,,
Cowboys of the Apocalypse,"Stars,Brás Antunes,Leonardo de Sá,Dagoberto Feliz,,","Diego da Costa,","Ivan Nakamura,Diego da Costa,","Comedy,",,"April 4, 2018 (Brazil)","Brazil,","Portuguese,","Pietà FIlmes,",,"$8,000 (estimated)",1h 25min,Color,,,5.6/10,11,,,
Sadho,,"Danish Iqbal,","Danish Iqbal,","Drama,",,"August 11, 2019 (India)","India,","Hindi,",,,"₹8,000,000 (estimated)",1h 50min,Color,,2.35 : 1,,,,,
Drew Crew: The Fight for Sioux Falls,"Stars,Will Hannemann,Pierce Mriden,Jared Jaton,,","Will Hannemann,","Parker Bullard,Will Hannemann,Riley Hennies,","Comedy,",,"August 5, 2016 (United States)","United States,","English,",,,,,Color,,,,,,,
Keine Zeit Für Piccolo,"Ryan Wichert,","Julian Mau,","Johanna Magdalena Schmidt,","Comedy,",,2020 (Germany),,"German,",,,"€20,000 (estimated)",,,,,,,,,
TerrorTales: Bizarre Tales From the Macabre,"Stars,Carolyn Baker,Rob Michels,Smila Reyes,,","Carolyn Baker,Rob Michels,","Carolyn Baker,Rob Michels,Shayne White,","Horror,",,"November 10, 2017 (United States)","United States,","English,","Screaming Like Banshees productions,",,,53min,Color,"Stereo,",4:3,3.2/10,8,1,,
Emotions,"Stars,Anabelle D. Munro,Gary Briggs,LaRell Reynolds,,","Marcus McCoy,","Marcus McCoy,","Drama,Thriller,",,,"United States,",,,,,1h 53min,Color,,,,,,,
Path Of The Soul,,,,,,"June 20, 2017 (China)","China,","English,",,"$10,278",,,Color,,,,,,,
I Swan,"Wentong Ning,Feng Zu,","Sheng Kong,",,"Drama,",,"June 16, 2012 (China)",,"Chinese,",,,,,Color,,,,,,,
Turning Point: Game On!,,"Robin Bogaerts,",,"Family,",,"September 18, 2019 (Belgium)","Belgium,","English,",,,,,Color,,,,,,,
