title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Wahed Sahih,"Stars,Hani Salama,Basma,Rania Youssef,,","Hadi El Bagoury,","Tamer Habib,","Drama,Romance,",,"December 11, 2011 (Egypt)","Egypt,","Arabic,",,"$47,469",,1h 40min,Color,,,6.2/10,412,1,,
Phone Swap,"Stars,Nse Ikpe-Etim,Wale Ojo,Joke Silva,,","Kunle Afolayan,","Kemi Adesoye,","Comedy,Romance,",,"March 30, 2012 (Nigeria)","Nigeria,","English,","Golden Effects,",,"$2,000,000 (estimated)",1h 50min,Color,,,6.1/10,160,4,3,
El Babysitter,"Stars,Sebastián Badilla,Javiera Acevedo,Denise Rosenthal,,","Gonzalo Badilla,Sebastián Badilla,","Sebastián Badilla,","Comedy,",,"January 24, 2013 (Chile)","Chile,","Spanish,","Bufonada Producciones,","$423,119","$200,000 (estimated)",1h 30min,Color,,,2.2/10,320,1,1,
Esrefpasalilar,"Stars,Sinan Albayrak,Burak Tarik,Turgay Tanülkü,,","Hüdaverdi Yavuz,","Burak Tarik,","Comedy,Drama,",,"March 5, 2010 (Turkey)","Turkey,","Turkish,",,"$2,192,706",,1h 40min,Color,,,4.9/10,2K,1,2,
Phir Ussi Mod Par,"Stars,Deepika Amin,Arun Bali,Siddhaarth Mahan,,","Lekh Tandon,","Pt. Revati Sharan Sharma,","Drama,",,"April 12, 2019 (India)","India,","Hindi,","Kanika Multiscope,",,,2h 14min,Color,,,,,,,
Les vilains,"Stars,Arthur Guillaume,Alix Bénézech,Anthony Darche,,","Thibault Turcas,Nicolas Vert,","Thibault Turcas,Nicolas Vert,","Comedy,",,"June 3, 2016 (France)","France,","French,","Any Given Film,",,"€30,000 (estimated)",1h 50min,Color,,2.35 : 1,7.5/10,29,5,,
La traversée,"Stars,Michaël Youn,Fanny Valette,Pauline Haugness,,","Jérôme Cornuau,","Jérôme Cornuau,Alexandra Deman,","Thriller,",,"October 31, 2012 (France)","France,Luxembourg,Belgium,","French,English,","Les films du 24,TF1 Droits Audiovisuels,Samsa Film,","$547,358",,1h 37min,Color,,2.35 : 1,5.3/10,180,1,4,
Brew House,"Stars,Jess Paul,Jordan Streussnig,Johnathon L. Jackson,,","John Sabatine,","John Sabatine,Vincent Yanni,","Horror,Thriller,",,"October 6, 2020 (United States)","United States,","English,","Benthic Entertainment,EMRO Films,",,,1h 8min,Color,,,4.6/10,26,5,,
Demon Tongue,"Stars,Jack Davis,Debbie College,Seth Gontkovic,,","Dan Mahon,Gavin Rapp,","Vicky L. Neal,","Horror,",,"June 21, 2016 (United States)","United States,","English,","Walk the Sky Productions,",,"$100,000 (estimated)",1h 25min,Color,,,4.6/10,2K,12,2,
The Stream,"Stars,Emanuel Bermudez,Gloria Bueno,Brittany Dunk,,","Isaac Rodriguez,","Isaac Rodriguez,","Horror,",PG-13,"January 14, 2017 (United States)","United States,","English,",,,"$3,000 (estimated)",1h 20min,Color,,16:9 HD,3.1/10,56,4,,
