title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Love U Man,"Raz Aryan,Sures Chaudhary,Pranisha Silwal,","Bb Phuyal,","Raaz Shrish,","Drama,",,"December 7, 2012 (Nepal)","Nepal,","Nepali,","Movie Factory,",,"NPR 8,000,000 (estimated)",,Color,,,,,1,,
Miserable Man,"Stars,Caleb Diolosa,Joshua Diolosa,Jen Raine,,","Chad Kushins,","Joshua Diolosa,Chad Kushins,Tom Rizzuto,",,,"March 26, 2010 (United States)","United States,","English,","AKA Lions Filmproduktion,",,,1h 30min,Black and White,,16:9 HD,,,,,
Project 74,"Stars,Robert Artz,RJ Howard,Miguel Montano,,",,"L. Ron Hubbard,","Crime,",,"May 31, 2018 (United States)","United States,","English,","Golden Era Productions,",,"$100,000 (estimated)",,Color,,,1.0/10,6,,,
Megamoottam,,"Vaidyanathan Natarajan,","Vaidyanathan Natarajan,","Drama,",,"July 15, 2016 (India)","India,","Tamil,","Kudavarasi Movie Creations,",,,1h 44min,Color,,,,,,,
Sweet Love,"Austin Bailey,Bonnie Hamlet,","Carmen Henley,","Carmen Henley,","Romance,",,"April 26, 2017 (United States)","United States,","English,","Lacuna Pictures,",,"$1,230,000 (estimated)",,Color,,,,,,,
Darker 3,"Jingfei Guo,Qian Li,Candice Zhao,",,,"Drama,",,"March 28, 2019 (China)","China,","Mandarin,","Tencent,",,"$10,000 (estimated)",,Color,,,,,,,
Pear Blossom,"Stars,Guangping Guo,Lifen Jiang,Qiao Qiao,,","Lifen Jiang,","Lifen Jiang,","Drama,",,"May 24, 2019 (China)","China,","Mandarin,",,"$2,508",,1h 35min,Color,,,,,,,
La Pasión del Cocodrilo,"Stars,Edu Azbar,Manuela Barreiro,Lou Cosette,,","Edu Azbar,","Edu Azbar,","Musical,",,"November 22, 2019 (Spain)","Spain,","Spanish,",,,,,Color,,,,,,,
Class Acts,"Stars,Demetrios Alex,Hugo Alonzo,Mike Bisceglia,,","Steven Krasner,","Steven Krasner,","Comedy,",,"January 7, 2018 (United States)",,"English,","Quantum Arc Media,",,"$34,000 (estimated)",1h 4min,Color,,,4.1/10,17,,,
Pay to Play,"Stars,Jeffery Husselman,Corissa Gabor,James Husselman,,","Monte Davis Jr.,Jeffery Husselman,","Monte Davis Jr.,Jeffery Husselman,","Horror,",,"February 11, 2017 (United States)","United States,","English,","GrammaBum Motion Pictures,",,,1h 25min,Color,,,,,,,
