title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Carnívoros,"Stars,Yolanda Berenguer,Hilario Blas,Pedro García Oliva,,","Manolito Motosierra,","Manolito Motosierra,","Comedy,Horror,",,"September 15, 2013 (Spain)","Spain,","Spanish,","Tyrannosaurus Entertainment,Fantastika Team,Olga Underground,",,"€3,000 (estimated)",1h 10min,Color,,1.78 : 1,4.5/10,61,2,10,
Anhey gorhey da daan,"Stars,Samuel John,Mal Singh,Serbjeet Kaur,,","Gurvinder Singh,","Gurdial Singh,Gurvinder Singh,Jasdeep Singh,","Drama,",Unrated,"August 21, 2011 (India)","India,","Punjabi,","National Film Development Corporation of India (NFDC),",,,1h 52min,Color,,1.85 : 1,7.0/10,275,4,9,
The Red Hogaan,,"Kody Dayish,",,"Horror,Thriller,",,,"United States,","English,",,,,54min,Color,,,,,,,
Neeli,"Stars,Mamta Mohandas,Anoop Menon,Baburaj,,","Althaf Rahman,","Riyas Marath,Muneer Mohammadunni,","Drama,Horror,",,"August 11, 2018 (India)","India,","Malayalam,","Sun Ads & Film Productions,",,,,Color,,,5.0/10,221,1,1,
Saturnalia,"Stars,Virginia Dutton,Renato Biribin,Tom Ashton,,","Gustavo Mercado,","Gustavo Mercado,","Drama,Thriller,",,"July 30, 2013 (United States)","United States,","English,","Cinekinofilms,The Indies Lab,",,,1h 30min,Color,,,7.9/10,65,,,
Hit 'n Strum,"Stars,Michelle Harrison,Kirk Caouette,Angelo Renai,,","Kirk Caouette,","Kirk Caouette,","Drama,Music,",TV-G,"March 8, 2013 (Canada)","Canada,","English,","4Branch Productions,Whole Earth Entertainment,Union of B.C. Performers,",,,1h 31min,Color,,,7.0/10,152,2,6,
Where Are My Shoes?,"Stars,Shaghayegh Farahani,Bahareh Kian Afshar,Reza Kianian,,","Kiumars Poorahmad,","Farid Mostafavi,Kiumars Poorahmad,","Drama,",,"March 16, 2016 (Iran)","Iran,","Persian,","Tamasha Cultural Institute,",,"IRR 500,000,000 (estimated)",1h 40min,Color,"Dolby Digital,",1.85 : 1,5.9/10,318,14,,
Cinderella,"Stars,Mangesh Desai,Janardhan Parab,Yakub Sayyad,,","Kiran Nakti,","Aditya Halbe,Kiran Potrekar,","Fantasy,",,,"India,","Hindi,","Krupa Sindhu Pictures,",,,1h 53min,Color,,,8.1/10,13,1,,
Todas las mujeres son iguales,"Stars,Christian Meier,Ettore D'Alessandro,Iris Peynado,,","David Maler,","Jose Ramon Alama,David Maler,","Comedy,",R,"August 31, 2017 (Dominican Republic)","Dominican Republic,","Spanish,","Bou Group,",,,1h 26min,,,,6.9/10,134,1,,
Benzin,"Stars,Assen Blatechki,Snejana Makaveeva,Darin Angelov,,","Assen Blatechki,Katerina Goranova,","Alexey Kozhuharov,","Action,Romance,Thriller,",,"May 19, 2017 (Bulgaria)","Bulgaria,","Bulgarian,English,","A.B. Films,Cinequanone,Pro Camera Rental,","$480,188",,1h 50min,Color,,,5.2/10,649,9,,
