title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Por un puñado de besos,"Stars,Ana de Armas,Martiño Rivas,Marina Salas,,","David Menkes,","David Menkes,Jordi Sierra i Fabra,","Drama,Romance,",,"May 16, 2014 (Spain)","Spain,Venezuela,","Spanish,","Garra Producciones [ve],José Frade Producciones Cinematográficas S.A.,TeleMadrid,","$384,083",,1h 38min,Color,,2.35 : 1,5.8/10,813,3,5,
Nous finirons ensemble,"Stars,François Cluzet,Marion Cotillard,Gilles Lellouche,,","Guillaume Canet,","Rodolphe Lauga,Guillaume Canet,","Comedy,Drama,Family,Romance,",,"May 1, 2019 (Belgium)","France,Belgium,","French,","Trésor Films,Caneo Films,EuropaCorp,","$23,613,535","€16,300,000 (estimated)",2h 14min,Color,,2.35 : 1,6.5/10,3.4K,10,22,
And So It Goes,"Stars,Michael Douglas,Diane Keaton,Sterling Jerins,,","Rob Reiner,","Mark Andrus,","Comedy,Drama,Romance,",Rated PG-13 for some  sexual references and drug elements,"July 25, 2014 (United States)","United States,","English,","ASIG Productions,Castle Rock Entertainment,Envision Entertainment,","$25,419,147","$18,000,000 (estimated)",1h 34min,Color,"Dolby Digital,",2.35 : 1,5.8/10,14K,72,116,38
Hounds of Love,"Stars,Emma Booth,Ashleigh Cummings,Stephen Curry,,","Ben Young,","Ben Young,","Crime,Drama,Horror,Thriller,",Not Rated,"June 1, 2017 (Australia)","Australia,","English,","Factor 30 Films,","$234,419",,1h 48min,Color,,2.35 : 1,6.5/10,11K,67,135,73
Last Flag Flying,"Stars,Bryan Cranston,Laurence Fishburne,Steve Carell,,","Richard Linklater,","Richard Linklater,Darryl Ponicsan,","Comedy,Drama,War,",R,"November 3, 2017 (United States)","United States,","English,","Amazon Studios,Big Indie Pictures,Cinetic Media,","$1,872,950",,2h 5min,Color,"Dolby Digital,",1.85 : 1,6.9/10,24K,150,183,65
Palm Swings,"Stars,Tia Carrere,Jason Lewis,Diane Farr,,","Sean Hoessli,","Amanda Lockhart,","Comedy,Drama,Romance,",Unrated,"October 3, 2017 (United States)","United States,","English,","Code Blue Pictures,",,,1h 35min,Color,,,4.4/10,906,11,2,
The Glorias,"Stars,Julianne Moore,Alicia Vikander,Janelle Monáe,,","Julie Taymor,","Julie Taymor,Sarah Ruhl,Gloria Steinem,","Biography,Drama,History,",Rated R for some language and brief lewd images,"September 30, 2020 (United States)","United States,","English,","Artemis Rising Foundation,Page Fifty-Four Pictures,The Glorias,","$30,940",,2h 27min,Color,,2.39 : 1,5.6/10,2.8K,49,68,58
Vratar galaktiki,"Stars,Viktoriya Agalakova,Georgiy Bestaev,Khristina Blokhina,,","Dzhanik Fayziev,","Writers,Dzhanik Fayziev,Twister Murchison,Drew Row,,","Action,Sci-Fi,Sport,",,"August 27, 2020 (Russia)","Russia,","Russian,","CTB Film Company,Bonanza,KIT Kinostudiya,","$1,409,892","$22,000,000 (estimated)",1h 58min,Color,,2.39:1,4.6/10,1.9K,37,10,
Als Hitler das rosa Kaninchen stahl,"Stars,Riva Krymalowski,Marinus Hohmann,Carla Juri,,","Caroline Link,","Anna Brüggemann,Judith Kerr,Caroline Link,","Biography,Drama,Family,History,War,",,"December 25, 2019 (Germany)","Germany,Switzerland,Italy,","German,Swiss German,French,English,","Sommerhaus Filmproduktion,Warner Bros. Film Productions Germany,La Siala Entertainment,","$8,540,485",,1h 59min,Color,,2.35 : 1,7.0/10,1.9K,11,38,54
Slalom,"Stars,Noée Abita,Jérémie Renier,Marie Denarnaud,,","Charlène Favier,","Charlène Favier,Antoine Lacomblez,Marie Talon,","Drama,",Unrated,"May 19, 2021 (France)","France,Belgium,","French,","Mille et Une Productions,Centre national du cinéma et de l'image animée (CNC),Région Auvergne-Rhône-Alpes,","$557,551","€1,500,000 (estimated)",1h 32min,Color,,2.35 : 1,6.7/10,1.2K,5,47,77
El prófugo,"Stars,Guillermo Arengo,Mirta Busnelli,Daniel Hendler,,","Natalia Meta,","Natalia Meta,Leonel D'Agostino,C.E. Feiling,","Horror,Thriller,",,"September 30, 2021 (Argentina)","Argentina,Mexico,","Spanish,","Rei Cine,Barraca Producciones,Infinity Hill,",,,1h 30min,Color,,,5.7/10,432,2,38,66
Qismat,"Stars,Ammy Virk,Sargun Mehta,Guggu Gill,,","Jagdeep Sidhu,","Jagdeep Sidhu,","Drama,Romance,",Not Rated,"September 21, 2018 (India)","India,","Punjabi,",,"$188,044","$1,000,000 (estimated)",2h 17min,Color,,,8.4/10,2.7K,78,3,
Super 30,"Stars,Hrithik Roshan,Mrunal Thakur,Nandish Singh,,","Vikas Bahl,","Sanjeev Dutta,","Biography,Drama,",Not Rated,"July 12, 2019 (India)","India,","Hindi,","Film Poland Productions,HRX Films,Nadiadwala Grandson Entertainment,","$24,701,637",,2h 34min,Color,"Dolby Atmos,Dolby Surround 7.1,",2.35 : 1,8.0/10,27K,616,22,
October,"Stars,Varun Dhawan,Banita Sandhu,Gitanjali Rao,,","Shoojit Sircar,","Juhi Chaturvedi,","Drama,Romance,",Not Rated,"April 13, 2018 (India)","India,","Hindi,","Kino Works,Rising Sun Films,","$310,320",,1h 55min,Color,,2.35 : 1,7.5/10,15K,227,25,
Sherlock Gnomes: Thám Tử Siêu Quậy,"Stars,Johnny Depp,James McAvoy,Emily Blunt,,","John Stevenson,","Writers,Ben Zazove,Andy Riley,Kevin Cecil,,","Animation,Adventure,Comedy,Family,Fantasy,Mystery,Romance,",Rated PG for some rude and suggestive humor.,"March 23, 2018 (Vietnam)","United Kingdom,United States,India,Canada,France,Belgium,","English,Mandarin,","Metro-Goldwyn-Mayer (MGM),Paramount Animation,Paramount Pictures,","$90,497,778","$59,000,000 (estimated)",1h 26min,Color,"Dolby Digital,",2.35 : 1,5.2/10,12K,108,83,36
Quỷ Ám,"Stars,Ali Larter,Arjun Gupta,Max Rose,,","Alistair Legrand,","Alistair Legrand,Luke Harvis,","Horror,Sci-Fi,",TV-MA,"August 21, 2015 (Vietnam)","United States,","English,","Campfire,","$269,458",,1h 26min,Color,,2.35 : 1,4.7/10,5.5K,58,56,25
Blood Quantum,"Stars,Michael Greyeyes,Elle-Máijá Tailfeathers,Forrest Goodluck,,","Jeff Barnaby,","Jeff Barnaby,","Drama,Horror,",Not Rated,"April 28, 2020 (Canada)","Canada,","English,Micmac,","Prospector Films,","$10,926","CA$5,500,000 (estimated)",1h 38min,,,2.39:1,5.6/10,3.9K,64,83,63
10 Minutes Gone,"Stars,Bruce Willis,Michael Chiklis,Meadow Williams,,","Brian A. Miller,","Kelvin Mao,Jeff Jingle,","Crime,Thriller,",Rated R for language throughout and for violence,"September 27, 2019 (United States)","Canada,United States,","English,","Emmett/Furla/Oasis Films (EFO Films),Grindstone Entertainment Group,MoviePass Films,","$332,731",,1h 29min,Color,,1.85 : 1,3.6/10,3.3K,146,23,13
Wer,"Stars,A.J. Cook,Brian Scott O'Connor,Sebastian Roché,,","William Brent Bell,","William Brent Bell,Matthew Peterman,","Action,Horror,Mystery,Thriller,","Rated R for strong horror violence, gruesome images and language","August 19, 2014 (United States)","South Africa,United States,","English,French,","FilmDistrict,Incentive Filmed Entertainment,Prototype,","$860,940","$2,500,000 (estimated)",1h 33min,Color,"Dolby Digital,",1.85 : 1,5.9/10,8.5K,92,52,
Crypto,"Stars,Beau Knapp,Luke Hemsworth,Jill Hennessy,,","John Stalberg Jr.,","Carlyle Eubank,David Frigerio,Jeff Ingber,","Crime,Drama,Thriller,","Rated R for language throughout, some violence, sexuality and drug use","April 12, 2019 (United States)","United States,","English,","Yale Productions,BondIt Media Capital,Dynasty Pictures (II),","$20,440",,1h 45min,Color,,2.66 : 1,5.3/10,5.2K,73,16,
Cowboys,"Stars,Steve Zahn,Jillian Bell,Sasha Knight,,","Anna Kerrigan,","Anna Kerrigan,","Drama,",,"February 12, 2021 (United States)","United States,","English,",,,,1h 26min,Color,,,6.1/10,1K,24,44,66
