title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Sayyedat al-Bahr,"Stars,Basima Hajjar,Fatima Al Taei,Yagoub Alfarhan,,","Shahad Ameen,","Shahad Ameen,","Drama,Mystery,",,"September 2, 2019 (Italy)","Saudi Arabia,United Arab Emirates,Iraq,","Arabic,","Film Solutions,Imagenation Abu Dhabi FZ,The Imaginarium,","$4,617",,1h 14min,Black and White,,,5.3/10,2.2K,5,17,72
Ji zhan,"Stars,Nick Cheung,Eddie Peng,Ting Mei,,","Dante Lam,","Writers,Chi-Fung Fung,Dante Lam,Candy Leung,,","Action,Drama,Sport,",,"August 15, 2013 (Hong Kong)","China,Hong Kong,","Mandarin,Cantonese,","Bona International Film Group,Distribution Workshop,Film Fireworks,","$25,816,154",,2h 2min,Color,"Dolby Digital,",2.35 : 1,7.2/10,2.8K,9,24,
Zhi you yun zhi dao,"Stars,Xuan Huang,Caiyu Yang,Lydia Peckham,,","Xiaogang Feng,","Ling Zhang,","Drama,Romance,",,"December 20, 2019 (China)","China,","Mandarin,English,","Alibaba Pictures,Huayi Brothers Pictures,","$23,410,836",,2h 12min,Color,,,5.8/10,293,1,8,50
Sal in Ja,"Stars,Ahn Do-Gyoo,Ma Dong-seok,Hyeon-soo Kim,,","Lee Gi-Wook,","Lee Gi-Wook,","Drama,Thriller,",Not Rated,"January 15, 2014 (South Korea)","South Korea,","Korean,",,,,1h 15min,Color,,,4.9/10,137,1,,
Stalker's Prey 2,"Stars,Julia Blanchard,Felicity Mason,Sarah Wisser,,","Colin Theys,","John Doolan,","Thriller,",TV-14,"March 21, 2020 (United States)","United States,","English,","Synthetic Cinema International,",,,1h 28min,Color,"Stereo,",16:9 HD,4.6/10,220,7,4,
Picture Day,"Stars,Tatiana Maslany,Spencer Van Wyck,Steven McCarthy,,","Kate Melville,","Kate Melville,","Comedy,Drama,","Rated R for sexual content, drug and alcohol use and language - all involving teens","April 7, 2014 (United Kingdom)","Canada,","English,","Foundry Films,Snitch Pictures,",,,1h 33min,Color,,,6.3/10,1.2K,7,25,
Rasga Coração,"Stars,Marco Ricca,Drica Moraes,Chay Suede,,","Jorge Furtado,","Writers,Ana Luiza Azevedo,Jorge Furtado,Vicente Moreno,,","Drama,",,"December 6, 2018 (Brazil)","Brazil,","Portuguese,","Casa de Cinema de Porto Alegre,Globo Filmes,",,,1h 55min,Color,,,7.0/10,235,3,,
Beauty and the Bestie,"Stars,Vice Ganda,Coco Martin,James Reid,,","Wenn V. Deramas,","Mel Mendoza-Del Rosario,Enrico C. Santos,","Action,Comedy,Drama,",TV-14,"December 25, 2015 (Philippines)","Philippines,","Filipino,Tagalog,Japanese,Korean,","ABS-CBN Film Productions,Viva Films,Star Cinema,","$32,245",,1h 59min,Color,,1.78 : 1,4.8/10,287,3,1,
Dead Stop,"Stars,Cathy Baron,Jon Briddell,Erin Campbell,,","Jonas Stolpe,","Josh Jacobs,","Horror,",Not Rated,"January 17, 2016 (United States)","United States,","English,","Dirty Little Films,Hurwitz Creative,",,,1h 22min,Color,,1.78 : 1,3.9/10,248,10,2,
Love Is a Story,"Stars,Dragos Bucur,Raluca Aprodu,Ducu Darie,,","Cristina Jacob,","Dan Chiriac,Cristina Jacob,","Comedy,Romance,",,November 2015 (Romania),"Romania,","Romanian,","Media Pro Entertainment,Zazu Film,","$86,910",,1h 37min,Color,,,6.1/10,342,3,,
The Girl from Nagasaki,"Stars,Mariko Wordell,Edoardo Ponti,Paulina Semionova,,","Michel Comte,Ayako Yoshida,","Michel Comte,Anne-Marie Mackay,Ayako Yoshida,","Drama,Music,Romance,","Rated R for graphic nudity, sexuality and some violence including a rape","November 10, 2013 (United States)","Italy,Germany,Japan,United States,","English,","M4 Films AG,Shotz Production Service,The Astronauts Guild,",,,1h 47min,Color,,,7.0/10,233,1,7,
Golimar,"Stars,Gopichand,Priyamani,Roja,,","Puri Jagannadh,","Puri Jagannadh,","Action,Crime,Thriller,",Not Rated,"May 27, 2010 (United States)","India,","Telugu,Hindi,English,","Aditya Music,Sri Saiganesh Productions,",,,2h 40min,Color,"Dolby Digital,",,6.0/10,527,1,2,
Atlas,"Stars,Rainer Bock,Albrecht Schuch,Thorsten Merten,,","David Nawrath,","David Nawrath,Paul Salisbury,","Drama,Thriller,",,"April 25, 2019 (Germany)","Germany,","German,","23/5 Filmproduktion GmbH,Westdeutscher Rundfunk (WDR),ARTE,",,,1h 39min,Color,,,7.4/10,446,2,13,
Love Island,"Stars,Ariane Labed,Ermin Bravo,Ada Condeescu,,","Jasmila Zbanic,","Aleksandar Hemon,Jasmila Zbanic,","Comedy,Romance,",,"October 9, 2014 (Croatia)","Croatia,Germany,Switzerland,Bosnia and Herzegovina,","English,Croatian,Bosnian,French,Italian,","Ziva Produkcija,Komplizen Film,Okofilm Productions,","$2,110",,1h 26min,Color,,2.35 : 1,5.4/10,388,4,18,
Sexual Animals,"Stars,Jon Wierenga,Katie Causey,Mark Kendall,,","Patrick Mack,","Jon Wierenga,","Comedy,",,"December 8, 2020 (Canada)",,"English,","Unfurnished Films,",,"$10,000 (estimated)",1h 22min,Color,,,4.1/10,47,,,
Biêt Dôi Cuu Hoa,"Stars,Nicholas Tse,Shawn Yue,Simon Yam,,","Chi-Kin Kwok,","Chi-Kin Kwok,Lai-Yin Leung,Philip Yung,","Action,Drama,",Not Rated,"April 18, 2014 (Vietnam)","Hong Kong,","Cantonese,Mandarin,","Emperor Film Production,Media Asia Films,ZhuJiang Film Group,","$15,973,348",,1h 55min,Color,"Dolby Surround 7.1,Dolby Digital,",2.35 : 1,6.2/10,1.3K,8,15,
Max Rose,"Stars,Jerry Lewis,Kerry Bishé,Kevin Pollak,,","Daniel Noah,","Daniel Noah,","Drama,",Unrated,"September 2, 2016 (United States)","United States,","English,","Lightstream Entertainment,Blackbird,Rush River Entertainment,","$66,680",,1h 23min,Color,,1.85 : 1,6.2/10,552,17,31,38
Loafer,"Stars,Varun Tej,Disha Patani,Revathi,,","Puri Jagannadh,","Puri Jagannadh,","Action,Drama,",Not Rated,"December 17, 2015 (India)","India,","Telugu,","CK Entertainments,Sree Subha Swetha Films,TOABH Talent Management,","₹200,000,000",,2h 14min,Color,,,5.0/10,358,1,,
Jul Pa Kutoppen,"Stars,Marit Andreassen,Sigrid Bonde Tusvik,Mats Eldøen,,","Will Ashurst,","Ole Christian Solbakken,","Animation,Family,",,"November 6, 2020 (Norway)","Norway,","Norwegian,","Qvisten Animation,","$564,401",,1h 8min,Color,,,6.5/10,36,,,
Contes de juillet,"Stars,Hanne Mathisen Haga,Andrea Romano,Sipan Mouradian,,","Guillaume Brac,","Guillaume Brac,","Comedy,Drama,",,"July 25, 2018 (France)","France,","French,","Bathysphere Productions,Département de la Seine-Saint-Denis,Centre national du cinéma et de l'image animée (CNC),",,,1h 8min,Color,,,6.6/10,208,1,3,
Xiao Q,"Stars,Simon Yam,Gigi Leung,Him Law,,","Wing-Cheong Law,","Susan Chan,","Drama,",,"August 15, 2019 (Hong Kong)","China,Hong Kong,","Mandarin,Cantonese,","Filmko Entertainment Limited,","$16,382,164",,1h 47min,Color,"Dolby Digital,",2.39 : 1,6.3/10,167,1,9,
The Kung Fu Master,"Stars,Neeta Pillai,Jiji Scaria,Sanoop Dinesh,,","Abrid Shine,",,"Action,",,"January 24, 2020 (India)","India,","Malayalam,","Full On Frames,Fullon Studio Frames,",,,2h 6min,Color,,,6.2/10,305,51,1,
