title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Naanu Hemanth Avalu Sevanthi,"Stars,Lekha Chandra,Furkan Kandemir,Sadhu Kokila,,","Sudhakar Bananje,","Sudhakar Bananje,","Drama,",,"December 12, 2014 (India)","India,","Kannada,","Snehakripa Movies,",,,2h 14min,Color,,,,,,,
Dusty Simulacra,"Stars,Jessica Bishop,Kamille Cruz,Guy Kapulnik,,","Mo Shirazi,","Mo Shirazi,","Drama,",,"May 17, 2018 (United States)","United States,","English,",,,,1h 11min,Color,,,,,,,
Vitae,"Stars,Sebastián Villegas,Maca Leiva,Valentina Olea,,","Lucho Villegas,","Butaca Martínez,Lucho Villegas,","Drama,",,,"Chile,","Spanish,","Cinencuadre,El Jardin del Pulpo,",,"CLP 4,000,000 (estimated)",1h 30min,Color,"Stereo,",1.85 : 1,8.6/10,20,,,
Octia of the Pink Ocean,"Stars,Eryn Gettys,Melissa Ann Vogt,Justin LaVergne,,","Bonnie Cullum,","Chad Salvata,","Fantasy,",,August 2014 (United States),"United States,","English,","Ethos,",,"$35,455 (estimated)",1h 20min,Color,,,,,,,
Wing Su Fan,"Stars,Prakasit Bowsuwan,Nattapong Chartpong,Sriphan Chunechomboon,,","Chalart Sriwanna,",,"Musical,",,"January 21, 2010 (Thailand)","Thailand,","Thai,",,"$20,829",,,Color,,,,,,,
G.E.B.,"Brandon Kirk,Jason Makiaris,Caileigh Scott,","Ryan Spencer Howard,",,"Comedy,",,"August 3, 2011 (United States)","United States,","English,",,,"$10,000 (estimated)",,Color,,,,,,,
Alien Crab,,,,,,,,,,,,48min,,,,,,,,
Asakusa: Tsukuba no kikujirô,"Stars,Kumiko Akiyoshi,Jun Hasegawa,Yuriko Hoshi,,","Makoto Naganuma,","Shunsuke Katori,","Drama,",,"December 3, 2016 (Japan)","Japan,","Japanese,","Is.Field,",,,,Color,,,,,,,
Ozagin,"Stars,Patrick Simon Assanas,Chloe Darlan,Napoleon Nam Hingo,,","Dany Grepande,",,"Drama,",,,"Central African Republic,","French,",,,,1h 13min,Color,,,,,,,
Watashi no atama no naka no Park Doll,"Stars,Hero,Yûichirô Hirose,Sô Izumi,,","Sanae Tanaka,","Yasushi Fukuda,Shin Sonoda,","Comedy,",,"June 24, 2017 (Japan)","Japan,","Japanese,","Universal Music,",,,1h 29min,Color,,,,,,,
The Whisperers: the Superhero Series Movie,,"Lawrence Williams,",,"Drama,",,,"United States,",,,,,1h 5min,Color,,,,,,,
At Cloverlift Lane,"Stars,Kevin Guzman Aguilar,Dominique Banks,Izzy Durakovac,,","Kimberly Dolcin,","Kimberly Dolcin,","Drama,",,"September 30, 2015 (United States)","United States,","English,","Dolcin Productions,",,"$2,000 (estimated)",,Color,,,,,,,
Encore,,,,,PG-13,October 2015 (United States),,,,,,53min,,,,,,,,
Talking to Yourself,"Stars,Shashwat Bhattacharya,Chia Wen Chang,Yan An Chen,,","Linden Jang,Takeshi Sone,","Linden Jang,","Drama,",,"June 2, 2017 (Japan)","Japan,Taiwan,","English,Japanese,French,Chinese,Spanish,Min Nan,","Lilyfilm,",,,1h 11min,Color,,,,,,,
Halli Sogadu,"Stars,Akshara,Doddarange Gowda,H.N. Siddappa,,","M.R. Kapil,","M.R. Kapil,","Drama,",,"September 8, 2017 (India)","India,","Kannada,","Rajendra Suri Productions,",,,2h 19min,Color,,2.35 : 1,,,,,
Je letrika ubila strige?,"Refik Fiko Saliji,Paulo Zgrablic,","Cristian Kolacio,","Cristian Kolacio,Brkaric Viviana,","Mystery,",,"January 13, 2017 (Croatia)","Croatia,","Croatian,","Spod Ucke,",,"HRK 75,000 (estimated)",1h 1min,,,16:9 HD,7.0/10,24,,,
Happy Thanksgiving,"Ken Burmeister,","Andy Bankin,","Andy Bankin,","Comedy,",,,"United States,","English,",,,,1h 36min,Color,,,,,,,
Avan Appadithan,,"S.P. Raja,",,"Drama,",Not Rated,2012 (India),"India,","Tamil,","Rahit Studios,",,,1h 45min,Color,,,,,,,
Hui fei de pu tao,,"Han Jiang,",,"Drama,",,2019 (Japan),"China,","Chinese,",,,,,Color,,,,,,,
Real Talk w/ Osama Awadalla,"Osama Awadalla,Josh Elijah,",,"Osama Awadalla,","Comedy,",,"April 2, 2016 (United States)","United States,","English,",,,"$10,000 (estimated)",,Color,,,,,,,
SC Freiburg vs Borussia Dortmund,,,,"Action,",,"April 21, 2019 (Germany)","Germany,","German,",,,,,Color,,,,,,,
Ties,"Stars,Jillian Federman,Galen Peria,Wil Petre,,","Hugh Mackey,","Hugh Mackey,","Drama,",,,"United States,","English,",,,,1h 24min,Color,,,,,,,
Mahakaali,"Stars,M.N. Lakshmi Devi,Jai Jagadish,Bhajarangi Loki,,","S. Mahendar,","Parridhi Jaiswal,Ajay Kumar,","Action,",,"April 24, 2015 (India)","India,","Kannada,",,,,,Color,,2.35 : 1,,,,,
Das Haus meines Vaters,"Nenad Smigoc,Martina Spitzer,","Ludwig Wüst,","Ludwig Wüst,","Drama,",,"June 30, 2013 (Czech Republic)","Austria,","German,","Film Pla.net,",,,1h 3min,Color,,,,,1,,
Otkhonchik: Pervaya lyubov',"Stars,Nastya Buzhinaeva,Maksim Nepomnyashchikh,Yevgeniya Sezko,,","Bair Dyshenov,","Bair Dyshenov,","Comedy,Romance,",,2013 (Russia),"Russia,","Russian,","BuryatKino,",,,1h 23min,Color,,,,,,,
Shea hausu,"Stars,Tomoko Hayakawa,Bryerly Long,Laurence Midori Ohta,,","Eiji Uchida,",,,,"May 20, 2017 (Japan)","Japan,","Japanese,",,,,49min,Color,,,,,,,
Blackout,,"Daniel Fung Siu,",,"Action,",,"February 28, 2013 (Honduras)","Honduras,","English,",,,,45min,Color,,,,,,,
South of Black Drink Crier,,"Kenny Wheeler,","Kenny Wheeler,","History,Western,",,,"United States,","English,",,,,1h,Color,,,,,,,
"Early Spring, SAKURAJIMA",,"Hiroshi Toda,",,"Drama,",,,"Japan,",,,,,1h 28min,Color,,,,,,,
A School Poltergeist,"Stars,Isaac Stone,Daniel Gilchrist,Lexi Vigliaturo,,","Jason Hartung,","Jason Hartung,Korryn Sorenson,","Horror,",,"June 6, 2015 (United States)","United States,","English,","Cheesepuffs,",,"$5,000,000 (estimated)",,Color,,,,,,,
Raspberry Ben's Video Release & DVD,"Jay Karales,LowRes Wünderbred,Hans Lam Barboza,","LowRes Wünderbred,","LowRes Wünderbred,","Comedy,",,"November 17, 2017 (United States)","United States,","English,","LowRes Wünderbred,",,"$49,000 (estimated)",,Color,,,,,,,
A Thousand Words After the Rain,"Tarik Bajramovic,Zlatan Duratovic,Irina Markovic,","Haris Samardzic,","Haris Samardzic,","Drama,",,May 2015 (Bosnia and Herzegovina),"Bosnia and Herzegovina,","Bosnian,",,,"€3,000 (estimated)",1h 17min,Color,,16 : 9,,,,,
The Shift,,"Raghu S P,","Raghu S P,","Drama,",,,"India,","Hindi,",,,,1h 40min,Color,,,,,,,
Ennachu,"Karthik Acharya,Jagan Balaji,Shridhar,","Sri Mani,",,"Drama,",,"November 29, 2013 (India)","India,","Tamil,","Smile Creation,",,,2h 1min,Color,,,,,,,
The Quest of Aaron Adams,"Stars,Eric Rudisill,Otto Mullins,Ashley Frary,,","Scott Lehman,","Scott Lehman,","Comedy,",,"November 18, 2015 (United States)","United States,","English,","Hannah Banana Pictures,",,,,Color,,,8.2/10,8,,,
Sonne Da Karra,"Stars,Joseph Bertót,Mehr Hassan,Archana Puran Singh,,","Kavi Raz,","Kavi Raz,","Drama,",,"February 10, 2016 (United States)","United States,","English,Punjabi,","Kavi Raz Studios,",,,,Color,,,,,,,
Seeking,"Stars,Bob Ader,Connie Barnes,Kavonni Browning,,","Darel Tidwell,","Arinitra Chandler,Darel Tidwell,","Action,Sci-Fi,Thriller,",,October 2013 (United States),"United States,","English,",,,,1h 15min,Color,,,,,,,
Ahou uisukî,,"Nobuyori Kawahara,",,,,"May 4, 2010 (Japan)","Japan,","Japanese,",,,,1h 15min,Color,,,,,,,
Platon kai Pandora: Ta magika dakrya,,"Nikos Vergitsis,","Nikos Vergitsis,","Animation,Family,Fantasy,",,"January 15, 2015 (Greece)","Greece,","Greek,","Artoon,",,,,Color,,,,,,,
Les marcheurs de brume,"Amandine Dewasmes,Simon Ferrante,","Christophe Deram,","Christophe Deram,",,,"October 18, 2016 (United States)","France,","French,","Les Films du Clan,",,,,Color,,,,,,,
Hu,"Rohan Patel,Kinjal Rajpriya,Chirag Trivedi,","Brijesh Sojitra,Bhrugesh Amin,",,"Drama,",,2018 (India),"India,","Gujarati,","Paper work production,Rudram Films,",,"₹20,000,000 (estimated)",,Color,,,,,,,
Där björkarna susa - Jailbird Singers,"Stars,Anders Burman,Börje Ekberg,Karin Eliasson,,","Börje Jansson,Peter Schildt,","Katarina Hellberg,Börje Jansson,Peter Schildt,","Biography,",,"March 13, 2015 (Sweden)","Sweden,","Swedish,","Sveriges Television (SVT),",,,56min,Color,,,3.2/10,7,,,
Psevdonim dlya geroya,"Stars,Olga Arntgolts,Fedor Bondarchuk,Renata Litvinova,,","Roman Kachanov,","Andrey Kivinov,","Comedy,",,"October 24, 2014 (Russia)","Russia,","Russian,",,,,,Color,,,,,,,
Paisanos in Paris,"David Serero,Ernie Zahn,","Ernie Zahn,","Ernie Zahn,","Action,",,"March 1, 2017 (United States)","United States,","English,",,,,,Color,,,,,,,
In the Absence of Evil,"Stars,Ben Boyer,Wendy Davis Boyer,Richard Buathier,,","Keith Munden,","Keith Munden,","Horror,",Not Rated,2010 (United States),"United States,","English,","LegacyVerse Productions,",,,46min,Color,,,,,,,
Zanket Satat,,,,,,"May 3, 2015 (Lebanon)",,,,"$10,469",,,,,,,,,,
