title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
10,"Stars,Arthur Wahlberg,Scott Davis,Vinny Tuzzo,,","William Ayers,","William Ayers,","Thriller,",,"March 10, 2012 (United States)","United States,","English,","S.T.A.G. Productions,",,,1h 16min,Color,,,6.2/10,7,1,,
Saka: The Martyrs of Nankana Sahib,"Stars,Mukul Dev,Hardeep Gill,Dev Kharoud,,","Jagmeet Samundri,","Jagmeet Samundri,","Drama,History,",,"April 8, 2016 (India)","India,","Punjabi,","Sukhbir Sandhar Films,",,,2h 10min,Color,,2.35 : 1,7.1/10,14,,,
Balatkayo,"Stars,Aiko Melendez,Polo Ravales,Rico Barrera,,","Neal 'Buboy' Tan,","Jason Paul Laxamana,","Drama,",,"October 11, 2017 (Philippines)","Philippines,","Filipino,Tagalog,","BG Productions International,",,,1h 30min,Color,,,9.4/10,6,,,
RSC Live: The Merry Wives of Windsor,"Stars,David Troughton,Luke Newberry,Rebecca Lacey,,","Fiona Laird,","William Shakespeare,","Comedy,",Not Rated,"September 12, 2018 (United Kingdom)","United Kingdom,","English,",,,,2h 50min,Color,,,6.8/10,30,1,,
Route 68 Motel,"Stars,Xhemi Agaj,Krasnica Arben,Tanya Biszko,,","Albert Xhaferri,","Peter Foldy,Dickson Ng,Albert Xhaferri,","Thriller,",,"June 15, 2016 (Canada)","Canada,","English,","Crowntown Pictures,",,,1h 25min,Color,,,,,,,
Conned,"Stars,Charlie Alejandro,Rudi Anna,Hilary Barraford,,","Arthur Luhn,","Arthur Luhn,","Action,Comedy,Thriller,",Not Rated,"September 5, 2010 (United States)","United States,","English,","Eyethfilms,",,"$500,000 (estimated)",1h 41min,Color,"Dolby Digital,",,5.2/10,93,1,,
Cantantes en Guerra,"Stars,José María Listorti,Peter Alfonso,Osvaldo Santoro,,","Fabián Forte,","Writers,Lucas Bucci,Micaela Libson,Nicolás Silbert,,","Comedy,Music,",,"July 13, 2017 (Argentina)","Argentina,","Spanish,","Adart Producciones,Buffalo Films,Jump Producciones,","$316,478",,1h 34min,Color,,,2.6/10,176,2,,
Wee Dragons,"Stars,Bobby Moyna,Graham Sanderson,Kj Schrock,,","Alex Sebastian,","BC Fourteen,","Animation,",,"January 8, 2018 (United States)","United States,","English,",,,,1h 10min,Color,,,3.4/10,42,2,,
Extraño pero verdadero,"Stars,Alberto Aguayo,Carlos Alvarado,Ernesto Bertaud,,","Michel Lipkes,","Rubén Imaz,Michel Lipkes,Gabriel Reyes,","Drama,",,"September 21, 2018 (Mexico)","Mexico,","Spanish,","Axolote Cine,",,"$500,000 (estimated)",1h 30min,Black and White,,,6.0/10,97,,,
Ruin,"Sang Malen,Rous Mony,","Michael Cody,Amiel Courtin-Wilson,","Michael Cody,Amiel Courtin-Wilson,","Drama,Romance,",,"September 3, 2013 (Italy)","Australia,","Central Khmer,","Flood Projects,",,,1h 30min,Color,,2.35 : 1,5.6/10,73,14,,
Thunder Broke the Heavens,"Stars,Alexandra Peters,Gavin Howe,Tanner Beard,,","Tim Skousen,","Tim Skousen,","Drama,Family,Music,",,"April 12, 2019 (United States)","United States,","English,","Moxie Pictures,",,"$2,000,000 (estimated)",1h 42min,Color,,,7.8/10,17,1,,
