title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Flexed,"Stars,Julia Smith,Leslie Insell,Joe Lombard,,","Lily Kennedy,","Lily Kennedy,","Drama,",,"August 16, 2012 (United States)","United States,","English,","Black Heart Films,",,,1h 23min,Color,,,,,,,
Horepse me os to telos tou kosmou,"Stars,Kaiti Ibrohori,Stavros Kalligas,Hristos Liakopoulos,,",,,,,,,,,,,,,,,,,,,
That Time Someone Got Murdered on Olson St.,"Greg Thompson,Sherrie Prose,","Andre Aguilar,","Andre Aguilar,","Horror,",,"October 26, 2018 (United States)","United States,","English,","DoubleScope Films,",,"$60,000 (estimated)",,Color,,,,,,,
The Alien Encounter,,,,"Comedy,Sci-Fi,",,"December 5, 2015 (Canada)","Canada,","English,",,,,1h 46min,Color,,,,,,,
How to Eat Eggnog,"Stars,Dulvlu Spa,Matthew Subido,A. Marshall Webber,,","Dulvlu Spa,","Dulvlu Spa,","Adventure,Comedy,",,,"United States,","English,",,,,59min,Color,"Stereo,",2.35 : 1,7.0/10,8,,,
Apo th gewrgia me agaph,"Stars,Pavlos Evagelopoulos,Eftihia Fanarioti,Kostas Laskos,,","Zaharias Rohas,",,,,,,,,,,,,,,,,,,
TYFTB (Thank You from the Bottom),"Sylvia Toy St. Louis,","Sylvia Toy St. Louis,","Barton O. Lewis,","Drama,Horror,Sci-Fi,",,"July 23, 2014 (United States)","United States,","English,",,,,52min,Color,,,,,,,
Ningún amor es perfecto,"Stars,Patricia Sosa,Diego Olivera,María Rosa Fugazot,,","Pablo Sofovich,","Patricia Agejas,Martín Greco,","Comedy,",TV-14,"November 22, 2012 (Argentina)","Spain,Argentina,","Spanish,","Proafilme,","$5,705",,1h 34min,,,,5.8/10,9,,,
Vile Prey,"Stars,Ian Cameron,Amy Kay Clark,Bryan Kiko,,","Tim Novotny,","Tim Novotny,","Horror,",Not Rated,"October 31, 2016 (United States)","United States,","English,",,,"$1,000 (estimated)",1h 25min,Color,,,5.3/10,28,5,,
O Meu Avô Republicano,,"Fernando Matos Silva,",,,,2012 (Portugal),"Portugal,","Portuguese,",,,,1h 6min,Color,,,,,,,
Cockleheart II,,"Samantha Berko,",,,,,,,,,,,,,,,,,,
Todsicher,"Stars,Erika Ceh,Michael Peter Fischer,Gabi Geist,,","Lorenz Wetscher,",,"Crime,",,2020 (Germany),"Germany,","German,","Fachhochschule Salzburg,",,"€35,000 (estimated)",,,,,,,,,
Babala Bagotham,"Bharat Babu,Gundu Hanumantha Rao,Shefali Sharma,","Devadaanam,",,,,2018 (India),"India,","Telugu,",,,,,Color,,,,,,,
Living Now,"Stars,Rachel Cunningham,Courtney Iventosch,Elvin McRae,,","Sarah Barbulesco,","Sarah Barbulesco,","Drama,",,,"United States,","English,","MIMBolide Productions Co.,",,,1h 24min,Color,,,,,,,
Douglas MacArthur: Return to Corregidor,"Gary Saderup,",,"Steven Rivera,","History,",,2011 (United States),"United States,","English,",,,,1h 3min,,,,,,,,
The Light Express,"Stars,Josh Francis,Tina Francis,Elijah Ford,,","Pamela Lockwood,","Pamela Lockwood,","Comedy,Fantasy,Musical,",,2016 (United States),"United States,","English,","Willwood Productions,Hay Gang Holding Remelo Series,",,"$10,000 (estimated)",,Color,,,,,,,
Disha,,"Ankush Kengar,","Ankush Kengar,","Drama,Family,",,,"India,","Marathi,",,,,1h 43min,Color,,,,,,,
Christian Dance Music Videos: Part 1,"Omer Pasha,","Omer Pasha,",,"Mystery,",,"September 11, 2015 (United States)","Canada,","English,","Farhat Pasha Productions,",,"CA$50,000 (estimated)",2h 26min,Color,,,,,,,
Unser Haus,"Stars,Matt Zemlin,Tadeusz Januszewski,Daliah King,,","Paul Gant,","Paul Gant,","Drama,Horror,Mystery,Thriller,",,2014 (Germany),"Germany,","German,","Paul Gant Entertainment,",,,,Color,,,,,,,
famiLIES,,,,"Reality-TV,",,2016 (United States),"United States,","English,","Off the Fence,",,,,Color,,,,,,,
Sipo'hi - El lugar del manduré,"Gustavo Salvatierra,Félix Segundo,","Sebastián Lingiardi,","María Paz Bustamante,",,,April 2011 (Argentina),"Argentina,",,,,,1h 10min,Color,,,7.4/10,13,2,,
Guido Ceronetti - Il filosofo ignoto,"Stars,Guido Ceronetti,Ernesto Ferrero,Luca Mauceri,,","Francesco Fogliotti,Enrico Pertichini,","Francesco Fogliotti,","Biography,",,"November 29, 2014 (Italy)","Italy,","Italian,",,,,52min,Color,,16:9 HD,,,,,
Kothoka Vintha,"Stars,Anil,Gundu Hanumantha Rao,Vinisha Naidu,,","B.V. Ramana,",,"Romance,",,"December 27, 2013 (India)","India,","Tamil,",,,,,Color,,,,,,,
Rendezvous,"Stars,Joao Bounassar,Maurice Chevalier,Sarah Cooper,,","Duane Dixon,","Duane Dixon,","Drama,",,"April 21, 2011 (United States)","United States,","English,","Imagery Films,",,,,Color,,,,,,,
Handlebar,"Stars,Joshua Arritt,Wallace Bridges,Mark France,,","Michael McCallum,","Writers,Anthony E. Griffin,Shane Hagedorn,Michael McCallum,,","Comedy,Crime,",,,"United States,","English,","Rebel Pictures,",,,1h 1min,Color,,,5.7/10,21,1,,
Go Mad and Mark,"Stars,Glenn Allen,Faith Renee Kennedy,Mary Claire Klooster,,","Michael Gorgoglione,","Michael Gorgoglione,","Comedy,Drama,Horror,Mystery,Sci-Fi,",R,"November 2, 2017 (United States)","United States,","English,","Rendez Voodoo Productions,",,,1h 15min,Color,,,3.5/10,22,1,,
Nowhere Johnny,"Stars,Michael Arbitter,Sergio Barreno Estrada,Sydney Burns,,","David Jet Teng,","David Jet Teng,","Crime,Drama,Sport,",,,"United States,","English,","Vijet David Teng Productions,",,,1h 25min,Color,,,,,,,
Godsalt,"Stars,Patrick Riglesberger,Michael Flanagan,Daniel Hansen,,","Mathew Bonta,","Mathew Bonta,","Crime,Drama,Horror,",,"August 22, 2014 (United States)","United States,","English,","Sequel Productions,",,,1h 43min,Color,,,,,,,
Fariba's Tree,"Yael Botser,Avi Golomb,Kuti Nahari,","Tomer Werechson,","Tomer Werechson,","Drama,",,"July 12, 2011 (Israel)","Israel,","Hebrew,",,,,,Color,,,,,,,
American Violence,"Stars,Rose Bianco,Nelson Bonilla,Katherine Castro,,","Brent Conley,","Brent Conley,","Crime,Drama,Thriller,",R,"December 8, 2015 (United States)","United States,","English,Spanish,Russian,","Integrated Arts & Media,Stockholm Pictures,",,"$500,000 (estimated)",1h 16min,Color,,16:9 HD,6.3/10,11,,,
Offbeat,"Jackson Geiger,Alyssa Lang,","Justen Noll,","Jackson Geiger,Alyssa Lang,Justen Noll,","Drama,",,,"United States,","English,",,,,1h 19min,Color,,,,,1,,
Nakra,"Tennis Krishna,Thriller Manju,Shobharaj,","Ranjith,",,"Drama,",,"February 7, 2014 (India)","India,","Kannada,",,,,,Color,,,,,,,
Peanuts One Dollar,"Sebastián Mónaco,","Sebastián Mónaco,","Sebastián Mónaco,","Comedy,Drama,",,,"Argentina,United States,","Spanish,",,,,1h 24min,Color,,,,,,,
Tak pakhnet lyubov,"Aleksey Mogilevskiy,","Aleksandra Zhuravlyova,Sergey Semyonov,","Sergey Semyonov,","Action,Drama,Sci-Fi,",,"April 30, 2012 (Russia)","Russia,","Russian,",,,,1h 6min,,,,6.6/10,24,,,
Monstrum,"Stars,Marcus Carroll,Rose Van Leyenhorst,Johnny Henderson,,","Jonathan Kemp,James J. Powdrill,","Jonathan Kemp,James J. Powdrill,","Comedy,Horror,",,"January 1, 2013 (United Kingdom)","United Kingdom,","English,","Warm Dish Films,",,,1h 30min,Color,"Stereo,",1.78 : 1,,,,,
Les Vêpres siciliennes,"Stars,Liana Haroutouniani,Bryan Hymel,Erwin Schrott,,",,"Eugène Scribe,Charles Duveyrier,","Drama,Music,",,"November 4, 2013 (United Kingdom)","United Kingdom,","French,",,,,4h 45min,Color,,16:9 HD,7.0/10,6,1,,
Revolución Piquetera,"Javier Maestro,Iñaki Moreno,Mariangel Recuna,","Ernesto Aguilar,","Ernesto Aguilar,","Comedy,",,"August 15, 2015 (Argentina)","Argentina,","Spanish,","Margen Cine,",,,1h 11min,Color,,,,,,,
The Middle of the Middle,"Stars,Martin Barter,Joshua Collins,Mike Datz,,","Daniel L. White,","Daniel L. White,","Drama,",,"November 15, 2010 (United States)","United States,","English,",,,,1h 16min,Color,,1.78 : 1,,,,,
Amal,"Afnan Amrohi,","Afnan Amrohi,","Afnan Amrohi,","Crime,Drama,Fantasy,Horror,Mystery,Thriller,",,,"India,","Hindi,",,,,1h 27min,Color,,,,,,,
Deathly Kiss,"Stars,Katja Roslund,Natasha Belkov,Magnus Berglund,,","Steffi Bach,","Helena Bach,Steffi Bach,","Drama,Horror,Thriller,",,"June 10, 2012 (Germany)","Sweden,","Swedish,Norse, Old,Russian,English,",,,"SEK 79,000 (estimated)",1h 42min,Color,,,3.2/10,10,,,
True=Crypt,"Stars,Alyx Fox,Baba Jaga,Oprana Kim,,","Alyx Fox,","Alyx Fox,","Horror,Sci-Fi,",,October 2013 (Germany),"United States,Italy,Hungary,",,,,,46min,Color,,,,,,,
Miraazje '66,"Stars,Daan Heerma van Voss,Matthias Quadekker,Yuri Stattman,,","Jochem Bakker,","Jochem Bakker,","Drama,History,",,,"Netherlands,Malta,","Dutch,",,,,1h 20min,Black and White,,,,,,,
The Refugee Conversation,"Kirby Hammond,","Kirby Hammond,","Kirby Hammond,","Talk-Show,",,"January 30, 2016 (Canada)","Canada,","English,",,,"CA$5,000 (estimated)",,Color,,,,,,,
Desolation Peak,"Stars,Rachel Southerby,Shannon Burnside,Corey Martindale,,","Directors,Shannon Burnside,Adam Morris,Hannah Owen,,","Writers,Ollie Aston,Shannon Burnside,Lewys Eckley,,","Thriller,",,,"United Kingdom,","English,","NCM Productions,",,"£1,400 (estimated)",1h 26min,Color,,,,,,,
Mu Premi Mu Pagala,"Stars,Harihara Das,Anubha Sourya,Bijay Mohanty,,","Sudhanshu Sahu,","Pratibharani Mohanty,Rajani Ranjan,Sudhanshu Sahu,","Romance,",,"August 12, 2011 (India)","India,","Oriya,","Jay Hanuman Films,Micro Films and Enterprises,",,,,Color,,,7.8/10,14,,,
Northern Drift,"Erik Lambert,","Alexis Destoop,","Alexis Destoop,Peter Eckersall,",,,"January 24, 2020 (Netherlands)","Belgium,Norway,","Norwegian,English,Russian,","An Archer A Weaver,Argos Centre for Art and Media, Brussels,Beursschouwburg,",,,57min,Color,,,,,,,
The Myth of Eligos,"Stars,Sophie Weilandt,Clara Peters,Manuel Prammer,,","Moritz Kosa,","Moritz Kosa,","Fantasy,",,"January 20, 2012 (Austria)","Austria,","German,","How low can you go,",,€500 (estimated),1h 29min,,,16:9 HD,,,,,
H1Z1: Infected,"Stars,Jason Durham,Raz T. Slasher,Shana Rae,,","Jason Schierloh,","Writers,Jason Durham,Jason Schierloh,Jason R. Schierloh,,","Horror,",,"October 31, 2016 (United States)","United States,","English,","Inner Demon Studios,",,"$20,000 (estimated)",2h,Color,,16:9 HD,,,,,
25 Robins,"Matt McClure,","Matthew Walker,",,"Action,",,2016 (United Kingdom),"United Kingdom,","English,","Rare Moustache,",,,,Color,,,,,,,
Boîte Box,,"George Kasoian,",,,,"March 15, 2018 (Canada)","Canada,","English,","True Philosopher Films,",,,2h 15min,Color,,,,,,,
Sagavaasam,"Jayashree,Mahanadhi Shankar,Powerstar Srinivasan,","S. Thomas Newton,",,"Drama,",,"November 23, 2018 (India)","India,","Tamil,","Sathiyan Movies,",,,,Color,,,,,,,
Don't Mess with the Mermaids,"Valeria Bandino,Sergey Shaykhislamov,","Josef Krcek,","Christopher Ash,Sergey Shaykhislamov,","Comedy,",,"April 6, 2014 (Czech Republic)","Czech Republic,","English,","Filmrec Productions,",,"€15,000 (estimated)",,Color,,,,,,,
Svarta Gengio,,,,,,"November 13, 2016 (Iceland)",,,,"$1,622",,,,,,,,,,
Festival of Zombies,"Stars,Roman Bukhirin,Konstantin Gusenkov,Tatiana Komarova,,","Victor Sokolov,","Victor Sokolov,","Action,Horror,",,"February 28, 2010 (Russia)","Russia,","Russian,","Talisman art,",,"RUR 2,000 (estimated)",55min,Color,,,6.7/10,30,,,
Orange Peel,"Celia Hemken,","Celia Hemken,","Celia Hemken,","Animation,Drama,Fantasy,",,"September 25, 2015 (United Kingdom)","United States,","English,","W(*_+)nking Productions,",,"$25,000 (estimated)",1h 43min,Color,"Stereo,",,,,,,
Iroasete Colorful,"Stars,Ryô Satô,Masami Araki,Karen Asami,,","Kumiko Yokoyama,","Kumiko Yokoyama,","Comedy,",,"November 7, 2015 (Japan)","Japan,","Japanese,","Tollywood Studio Project,",,,1h,Color,,,,,,,
Griffey's Theory,"Stars,Ryan Carlson,Morgan Chard,Candace DeLeon,,","Dan Jones,","Dan Jones,","Drama,Sci-Fi,Thriller,",,,"United States,","English,","Downriver Films,",,"$10,000 (estimated)",,Color,,16:9 HD,,,,,
Vizhiyil Vizhunthaval,"Ajaz,Anaka,Shilpa,","Ajaz,","Ajaz,","Drama,",,"July 23, 2010 (India)","India,","Tamil,","G-ants Productions,",,,2h 20min,Color,,,,,,,
Maudit soit le jour,"Stars,Azamit,George Bajoras,Cécile Bonin,,","Emmet Walsh,","Emmet Walsh,","Drama,",,"January 6, 2012 (Canada)","Canada,","French,","Single Fare,",,,1h 10min,Color,,,7.9/10,13,1,,
A Glance,"Ken Kamlet,Teri Deaver,Gregg W. Brevoort,","Gareth Taylor,","Gareth Taylor,","Romance,",,2012 (United States),"United States,","English,","GT Films,",,"$25,000 (estimated)",,Color,,,,,,,
